company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
Professional Management Consulting Services,"Washington, District Of Columbia",Business Process Analyst,2019-07-30,"8+ Years, Experience with developing process workflow diagrams and documenting ""as is"" and "" to be"" PMCS is recruiting Business Process ...",https://www.linkedin.com/jobs/view/business-process-analyst-at-professional-management-consulting-services-1403702579?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Professional Management Consulting ServicesWashington, District Of Columbia 
PMCS is recruiting Business Process Analyst experience for a client in Washington, DC  
   
Business Process Analyst  
   
The BPR candidate will be responsible for understanding and documenting the current business processes. The BPR candidate will also be accountable for identifying inefficiencies within the current processes and recommending improvements. The BRP candidate will need to be able to facilitate meetings with the business users in order to understand and document the current business processes using functional flowcharts.     
   
Key Job Responsibilities:  
-  Coordinating and facilitating meetings with managers and staff workers  
-  Understand and document the current working processes in details using flow diagrams and process summaries  
-  Analyze the current working processes and discovering inefficiencies and ineffective sub-processes  
-  Reengineer the current working processes with recommended improvements to meet the user goals and objectives of the processes  
-  Perform assessment of other government jurisdictions that perform similar processes to identify any “best practice” processes that can be incorporated with the client  
   
Required Skills:  
  
Highly Desired Skills:  
   
Ability to communicate effectively with senior level management and staff.   'Good writing skills.  
   
Background check is required, if selected.   
  
",Mid-Senior level,Contract,Analyst,"Government Administration, Management Consulting"
Turnberry Solutions,"Gaithersburg, MD, US",Business Analyst / Project Manager,2019-07-30,Years of Experience: 7+ years of experience as a business analyst and/or project manager. Must have commercial (sales and marketing) ...,https://www.linkedin.com/jobs/view/business-analyst-project-manager-at-turnberry-solutions-1402955304?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Turnberry SolutionsGaithersburg, MD, US 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
",Mid-Senior level,Full-time,Other,Information Technology and Services
"West 4th Strategy, LLC",Washington D.C. Metro Area,Senior Business Analyst,2019-08-01,Help improve user experience and engagement. Help improve user experience and engagement. Minimum 8+ years experience. Specific vision ...,https://www.linkedin.com/jobs/view/senior-business-analyst-at-west-4th-strategy-llc-1351593833?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"West 4th Strategy, LLCWashington D.C. Metro Area 
ROLE  
  
We need a Sr. IT Business Analyst to help the Department of State (DoS)   
  
  
   
BACKGROUND  
  
   
EDUCATION  
  
   
LOCATION  
  
  
West 4thStrategy is an Equal Opportunity/Affirmative Action (EEO/AA) employer. All qualified applicants will receive consideration for employment without regard to race, color, creed, religion, gender, sexual orientation, ancestry, national origin, age, marital status, mental disability, physical disability, medical condition, pregnancy, political affiliation, military or veteran status, or any other basis prohibited by federal or state law.             
   
Other Considerations:Relocation will not be offered. Selected applicants will be subject to a background investigation. Individual’s primary workstation is located in an office area. The noise level in this environment is low to moderate. Regularly required to sit for extended periods up to 80% of the time; frequently required to move about to access file cabinets and use office equipment such as PC, copier, fax, telephone, cell phone, etc. Occasionally required to reach overhead, bend, and lift objects of up to 10 lbs. Specific vision abilities required by this job include the use of computer monitor screens up to 80% of the time. 
",Associate,Full-time,"Consulting, Management, Strategy/Planning","Management Consulting, Information Technology and Services, Computer Software"
"ZH Healthcare, Inc.",Washington D.C. Metro Area,Senior Business Analyst,2019-08-01,We are looking for people who yearn to make a mark and build their reputation with us. We’re scaling tremendously across all departments...,https://www.linkedin.com/jobs/view/senior-business-analyst-at-zh-healthcare-inc-1406368852?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ZH Healthcare, Inc.Washington D.C. Metro Area 
 
blueEHR-HITaaS (Health IT as a Service) is not a standard EHR; it is an eHealth solution. blueEHR is for those entities for whom the standard cookie cutter EHR systems do not work. blueEHR-HITaaS is designed to adapt to unique and innovative workflows and business models.  
 
Therefore the role of a requirements analyst will be to identify the unique requirements of the customer and translate them to the technology solution. The analyst must identify the users’ goals for the solution and define functional and quality requirements that allow project estimates, design and build, and test the product. The Analyst is responsible for implementation, configuration, training, and re-engineering of customer operations to support the successful adoption of an eHealth solution. 
 
We are a post startup company positioned for take-off. We are looking for people who yearn to make a mark and build their reputation with us. We’re scaling tremendously across all departments, and we are looking for entrepreneurial, self-driven people with a passion for creating sustainable revenue growth. 
 
Specific Responsibilities: 
 
Required 
Preferred 
We are a drug-free workplace. Candidates are required to pass a drug test and background check before beginning employment. ZH Healthcare is an equal opportunity employer, dedicated to a policy of non-discrimination in employment with regard to race, color, religion, gender, sexual orientation, national origin, age, disability, genetic information, veteran status or any other classification protected by federal, state and local laws and ordinances, nationally and internationally. AA/EOE/M/F/D/V 
",Mid-Senior level,Full-time,"Information Technology, Analyst, Project Management","Hospital & Health Care, Computer Software, Information Technology and Services"
Dupont Circle Solutions,"Arlington, Virginia",Business Analyst,2019-07-29,We’re seeking a talented business analyst to join our growing Salesforce consulting firm to help with a wide range of systems and data ...,https://www.linkedin.com/jobs/view/business-analyst-at-dupont-circle-solutions-1225066071?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Dupont Circle SolutionsArlington, Virginia 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
We’re seeking a talented business analyst to join our growing Salesforce consulting firm to help with a wide range of systems and data projects. We're a boutique consulting firm that helps organizations with implementing, building out and supporting Salesforce and other systems.  
 
We're looking for someone who is excited to learn new technologies, including Salesforce if you haven't worked with it before. You will work together with our senior consultants to design, implement, and support systems that meet our clients' needs. 
 
Our clients range from growing technology companies to nonprofits to venture funds, so you will be exposed to different industries and challenges in a fast-paced environment. 
 
Qualifications 
 
",Associate,Full-time,"Consulting, Information Technology, Analyst",Information Technology and Services
"BPA Services, LLC","Washington, District Of Columbia",Junior Business Analyst,2019-07-31,"Required Skills and Experience. BPA Services, LLC. is looking for a Junior Business Analyst who will be the vital link between our ...",https://www.linkedin.com/jobs/view/junior-business-analyst-at-bpa-services-llc-1393464850?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"BPA Services, LLCWashington, District Of Columbia 
BPA Services, LLC. is looking for a Junior Business Analyst who will be the vital link between our information technology capacity and our business objectives by supporting and ensuring the successful deployment of our software products. Successful candidates should have strong communication and critical thinking skills as well as a desire to learn and work as part of a team. The Business Analyst will work closely with project management and customers to support the development and delivery of excellent products.  
 
Responsibilities  
 
Required Skills and Experience   
 
BPA Services provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state, or local laws. 
",Entry level,Full-time,"Analyst, Business Development, Quality Assurance",Management Consulting
M2 Strategy,"Washington, District of Columbia, United States",Business Analyst,2019-07-19,Who We Are Looking For. The ideal candidate will have relevant management consulting experience and demonstrate proven abilities and ...,https://www.linkedin.com/jobs/view/business-analyst-at-m2-strategy-1381462851?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"M2 StrategyWashington, District of Columbia, United States 
B.A. or B.S. degree with a minimum of 4 years of experience in an operational, strategic or programmatic role  
 
M2 Advantage 
If you have a strategic mindset and expertise in management concepts, then look no further than M2 Strategy. We develop and deliver impactful solutions that have transformed organizations by successfully implementing strategic initiatives, solving complex business challenges, and developing forward‐thinking technical solutions. 
 
We start every task by asking ""how will this make our client’s job easier?"". We believe in the power of people and processes to inspire the workforce and implement positive change. We focus on collaborating with clients so that goals are exceeded, not just met. We work tirelessly to understand our clients’ pain points and develop creative solutions. We don't settle for ordinary, we build exceptional. 
 
We develop leaders at all levels and offer advancement opportunities for individuals looking to develop a long-lasting career with our firm. 
 
A Day in the Life at M2 
If you enjoy a challenge, variety, diversity, and working with people – keep reading! 
 
As a Management Consultant, you will be working with our clients to deliver process improvement initiatives for executive leadership in the Federal Space. You will work closely with other M2 consultants and become quickly integrated as a key project team member. The combination of on-the-job training, coaching, and mentoring enable consultants to enjoy outstanding professional growth and career opportunities. 
 
You will perform full-cycle project activities including defining key business objectives, designing the research approach, analyzing data, and presenting findings. You will be expected to ensure that our clients have an amazing experience and reinforce our relationship with them as a trusted and valued partner. 
 
Who We Are Looking For 
The ideal candidate will have relevant management consulting experience and demonstrate proven abilities and success in: 
 
Note: This is a full-time salaried position. Resumes for independent consultants or contractors will not be considered. Additionally, the existing clients are with the Federal Government where U.S. Citizenship is required. No phone calls, please. 
 
The Ideal Candidate 
 
What’s Important to Us 
 
Benefits for our Team 
As well as a highly competitive salary, M2 Strategy offers an award-winning benefits package including: 
 
Our Culture 
M2 Strategy has developed an environment that is fun, intellectual, forward-thinking and respectful. We believe that when you come to work, it doesn’t have to be “another day at the office” and that you should be able to enjoy it and have a positive experience. We couple this fun environment with a focus on the quality of service delivery, as well as always providing innovation to our clients. This means that our employees are always on top of best practices and we routinely collaborate to share ideas. 
",Associate,Full-time,"Management, Consulting, Information Technology","Management Consulting, Government Administration, Defense & Space"
The Goal,Washington D.C. Metro Area,Sr. Business Analyst,2019-07-31,"Solid oral communication skills, including experience with developing and delivering presentations. The Goal is seeking a Business ...",https://www.linkedin.com/jobs/view/sr-business-analyst-at-the-goal-1404977612?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"The GoalWashington D.C. Metro Area 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Sr. Business Analyst:  
The Goal is looking to hire a Sr. Business Analyst to join our team!  
*This person needs to have at least 6-10 years of experience*   
  
 • Green Card or US Citizenship required*   
Job Description:    
The Goal is seeking a Business Analyst to support our client in Washington, D.C.  
 The candidate will demonstrate excellent client engagement skills with the ability to quickly develop relationships at all levels of the organization.  
Responsibilities:  
Requirements:  
Preferred Skills/Experience:  
Experience with Market Research efforts and evaluating technologies  
",Mid-Senior level,Full-time,"Consulting, Information Technology, Analyst","Information Technology and Services, Computer Software, Computer & Network Security"
JPI,"Washington, D.C., DC, US",Business Intelligence Analyst,2019-08-01,"JPI is seeking a Business Intelligence Analyst (BIA) with a minimum four (4) years’ experience working to develop, implement and ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-jpi-1394626765?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"JPIWashington, D.C., DC, US 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Defense & Space, Management Consulting"
MicroPact,"Herndon, VA, US",Business Analyst ,2019-07-31,At MicroPact we are looking for those who understand the challenges of translating business needs into technical reality. Very strong ...,https://www.linkedin.com/jobs/view/business-analyst-at-micropact-1393451762?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"MicroPactHerndon, VA, US 
",Mid-Senior level,Full-time,Information Technology,Information Technology and Services
"Sunera Technologies, Inc. (SuneraTech)","Reston, Virginia, United States",Business Analyst with Oracle CPQ,2019-07-31,Should be able to quickly resolve the Production Issues and the First POC. Work with Offshore team and assign the defects and monitor the...,https://www.linkedin.com/jobs/view/business-analyst-with-oracle-cpq-at-sunera-technologies-inc-suneratech-1404643173?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Sunera Technologies, Inc. (SuneraTech)Reston, Virginia, United States 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
Position: Sr.Business Analyst with Oracle CPQ 
Location: Reston VA 
Duration: Long-Term Contract  
 
Requirement : 
",Mid-Senior level,Contract,"Analyst, Information Technology",Information Technology and Services
"Attain, LLC","Washington, D.C., DC, US",Business Analyst,2019-07-25,"What You Will Do. Must have good time management skills and ability to multi-task, able to adapt to new requirements and readjust as ...",https://www.linkedin.com/jobs/view/business-analyst-at-attain-llc-1394164602?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Attain, LLCWashington, D.C., DC, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Computer & Network Security"
Addison Group,"Arlington, VA, US",Business Analyst,2019-07-23,Excellent written and verbal communication skills with the ability to present ideas to a diverse audience. Experience with gap analysis ...,https://www.linkedin.com/jobs/view/business-analyst-at-addison-group-1368778087?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Addison GroupArlington, VA, US 
",Associate,Full-time,Information Technology,"Information Technology and Services, Computer Hardware"
"Artemis Consulting, Inc.","Washington, District of Columbia, United States",Senior Business Analyst,2019-07-26,"The ideal candidate for this position enjoys leading/driving business system requirements, facilitating grooming sessions and taking ...",https://www.linkedin.com/jobs/view/senior-business-analyst-at-artemis-consulting-inc-1348440788?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Artemis Consulting, Inc.Washington, District of Columbia, United States 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
JOB SCOPE AND RESPONSIBILITIES 
Serve as a Lead Business Analyst on a team at a Federal Government with an information-sharing mission in support of building applications using the Agile development methodology. Be part of a dynamic team that works closely with the client on a day-to-day basis. The ability to be flexible is important as client requirements can shift. Be eager to learn client business in depth and act as a subject matter expert (SME) for the development team. The client atmosphere is congenial and welcomes ideas that can improve productivity. The ideal candidate for this position enjoys leading/driving business system requirements, facilitating grooming sessions and taking ownership of the system functionality. 
  
Under minimal direction, perform as a Senior Business Analyst as part of a large agile development team involved in development of a mission critical cloud (AWS) based application. Take ownership for business needs discovery and documentation with a proactive mindset. 
 
Responsibilities of this role include but are not limited to: 
 
SKILLS AND QUALIFICATIONS 
Must be flexible, able to work in a highly collaborative environment, juggle multiple tasks at once, and work independently and collaboratively as needed. Must have superior interpersonal skills and strong communication skills. Be comfortable working directly with the Project Manager and Scrum Master to support emerging client needs. 
 
  
PREFERRED EXPERIENCE 
 
  
EDUCATION 
Undergraduate Degree highly desired but can be substituted with 4 additional years of experience 
  
OTHER REQUIREMENTS 
 
  
Artemis Consulting is an equal-opportunity employer, committed to diversity and inclusion. All qualified candidates will receive equal consideration for employment without regard to disability, race, color, religious creed, national origin, sexual orientation/gender identity, or age. Artemis Consulting, Inc. utilizes eVerify to verify employment authorization. 
  
 
  
Artemis Consulting uses eVerify to verify employment eligibility. 
",Not Applicable,Full-time,"Business Development, Sales",Computer Software
Booz Allen Hamilton,"Arlington, VA, US",Business Strategy Analyst Lead,2019-08-01,Leverage OPNAV staff experience and relationships to support and lead various work streams. Experience in interfacing with mid and senior...,https://www.linkedin.com/jobs/view/business-strategy-analyst-lead-at-booz-allen-hamilton-1406034970?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Booz Allen HamiltonArlington, VA, US 
",Executive,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Infosys,"Washington, District Of Columbia",Murex Business Analyst with Capital Markets,2019-08-01,Will also consider one year of relevant work experience in lieu of every year of education.”. At least 4 years of experience in Capital ...,https://www.linkedin.com/jobs/view/murex-business-analyst-with-capital-markets-at-infosys-1395330625?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"InfosysWashington, District Of Columbia 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
As a Consultant, you will be a key player in the consulting team that helps discover and define the problem statement, evaluates the solution options and makes recommendations. You will create detailed design, architecture and process artifacts and implement the deployment plan. You will also support knowledge transfer with the objective of providing value-adding consulting solutions that enable our clients to meet the changing needs of the global landscape.Location for this position is Washington DC. This position may require travel and / or relocation.U.S. citizens and those authorized to work in the U.S. are encouraged to apply. We are unable to sponsor at this time.Qualification  
  
 The job entails sitting as well as working at a computer for extended periods of time. Should be able to communicate by telephone, email or face to face. Travel may be required as per the job requirements. 
",Mid-Senior level,Full-time,Information Technology,Information Technology and Services
City Staffing,"Chicago, Illinois",Business Analyst,2019-07-31,"Work with application developers to design program specifications, including the functions and steps required to develop or modify the ...",https://www.linkedin.com/jobs/view/business-analyst-at-city-staffing-1393426913?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"City StaffingChicago, Illinois 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Primary Purpose:  Work with end users to understand their business needs, investigate options and prepare requirements for a systems solution.  Analyze and document descriptions of user needs, including business processes, work flows, data flows, use cases, and other requirements. Work with application developers to design program specifications, including the functions and steps required to develop or modify the systems to meet end user requirements.  Assist in the estimation process and the testing and implementation of the systems solutions.  
   
   
1.  Assist in the collection and consolidation of required information and data.  Develop specifications for solutions that fulfill business requirements. Define and validate test requirements. Participate in requirement review sessions. Assure that all products, requirements, and design deliverables adhere to design consistency, reusability, and maintainability standards.   40%  
   
2.   Work with the designated team lead to provide operational system support to end users. Participate in technology renewal activities to ensure long-term maintainability ofsystems and reduce risk of technology obsolescence.30%  
   
3.    Work with the team lead in ‘break-fix’ issue resolution efforts.  Assist with root-cause analysis to determine underlying problems and make recommendations for short andlong term solutions. Assist in proper validation to ensure that issues have been resolved.20%  
   
4.    Report project status regularly to team lead.  Raise all concerns, issues and risks to management.  Recognize and identify potential areas where existing procedures require re- engineering, or where new ones need to be developed.  Share intellectual knowledge. development team members. Enhance professional and technical knowledge through formal and informal training sessions.10%  
   
   
   
",Mid-Senior level,Full-time,"Analyst, Project Management","Nonprofit Organization Management, Hospital & Health Care"
Synectics Inc.,"Chicago, Illinois",Business Analyst,2019-07-30,Experience implementing operational change. Basic business analysis skills. Work with subject matter experts in specialist business areas...,https://www.linkedin.com/jobs/view/business-analyst-at-synectics-inc-1390744165?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Synectics Inc.Chicago, Illinois 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
Local Candidates Only, No Sponsorship Offered.  
  
Provide analysis to support and enable the transformation of current business processes to align with strategic vision and new Target Operating Model (TOM).  
  
Work with subject matter experts in specialist business areas across the investment business and with external vendors to develop process and operating model solutions that align with the TOM  
  
Support the development and documentation of process solutions and where appropriate communicate solutions and proposals to senior stakeholders for review and approval 　  
  
Collaborate with business owners and subject matter experts, external vendors, and decision makers to plan, design and develop process solutions  
  
Must have: • Basic business analysis skills  • Understanding of Business Process Management and Operating Models  • Understanding of Target Operating Model Development  • Experience implementing operational change 
",Associate,Contract,"Analyst, Strategy/Planning, Accounting/Auditing",Insurance
Jobs @ TheJobNetwork,"Lisle, IL, US",Business Analyst,2019-08-02,"Experience with +500 functionaltechnical requirement to help document, organize, trace, and prioritize and to communicate changes to the ...",https://www.linkedin.com/jobs/view/business-analyst-at-jobs-%40-thejobnetwork-1406596701?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkLisle, IL, US 
",Associate,Full-time,"Business Development, Sales",Marketing and Advertising
Baxter International Inc.,"Deerfield, IL, US",Business Analyst,2019-07-27,"We’re looking for team members who are motivated to learn, grow and innovate, while making a meaningful difference for millions of ...",https://www.linkedin.com/jobs/view/business-analyst-at-baxter-international-inc-1383695782?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Baxter International Inc.Deerfield, IL, US 
",Associate,Full-time,"Business Development, Sales","Medical Devices, Hospital & Health Care, Pharmaceuticals"
Valtech North America,"Chicago, IL, US",Business Analyst,2019-08-01,"No more, no less. The Business Analyst is responsible for working with Clients and Valtech Project Teams to drive the project vision, ...",https://www.linkedin.com/jobs/view/business-analyst-at-valtech-north-america-1406338429?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Valtech North AmericaChicago, IL, US 
",Mid-Senior level,Full-time,"Business Development, Sales","Marketing and Advertising, Information Technology and Services, Computer Software"
International Financial Company,"Chicago, IL, US",Business Analyst,2019-06-16,"My client, a Fortune 100 company located in the north suburbs, is looking for a to join a major Finance Transformation initiative. This ...",https://www.linkedin.com/jobs/view/business-analyst-at-international-financial-company-1327042865?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"International Financial CompanyChicago, IL, US 
",Associate,Contract,"Business Development, Sales","Banking, Financial Services, Accounting"
"Hassett Express, LLC","Schaumburg, IL, US",Business Analyst,2019-07-01,"Hassett Express is seeking a Business Analyst to join our team at our Oakbrook Terrace, IL headquarters to. Full lifecycle implementation...",https://www.linkedin.com/jobs/view/business-analyst-at-hassett-express-llc-1351310023?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Hassett Express, LLCSchaumburg, IL, US 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
",Associate,Full-time,"Business Development, Sales","Logistics and Supply Chain, Automotive, Transportation/Trucking/Railroad"
Agiloft,"Chicago, IL, US",Business Analyst,2019-07-23,"The ideal candidate must have solid critical thinking and problem-solving skills, strong business acumen, and excellent written and ...",https://www.linkedin.com/jobs/view/business-analyst-at-agiloft-1388487092?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AgiloftChicago, IL, US 
",Associate,Full-time,"Business Development, Sales",Information Technology and Services
CVS Group Plc,"Northbrook, IL, US",Business Analyst,2019-06-28,"In addition to skill and experience, we also seek to attract and retain colleagues whose beliefs and behaviors are in alignment with our ...",https://www.linkedin.com/jobs/view/business-analyst-at-cvs-group-plc-1346519295?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CVS Group PlcNorthbrook, IL, US 
",Associate,Full-time,"Business Development, Sales","Retail, Health, Wellness and Fitness, Hospital & Health Care"
Republic Bank Of Chicago,"Oak Brook, IL, US",Business Analyst,2019-06-21,"Strong interpersonal skills, including the ability to work effectively with individuals of varying backgrounds, levels, and technical ...",https://www.linkedin.com/jobs/view/business-analyst-at-republic-bank-of-chicago-1331964278?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Republic Bank Of ChicagoOak Brook, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Banking, Financial Services"
"Multivision, Inc.","Elmhurst, IL, US",Business Analyst,2019-07-31,"The job would require communicating with business users and understand, document and design processes for systems. Work with Tech lead ...",https://www.linkedin.com/jobs/view/business-analyst-at-multivision-inc-1405126759?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Multivision, Inc.Elmhurst, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Architecture & Planning, Staffing and Recruiting"
Central Business Solutions,"Chicago, IL, US",Business Analyst,2019-06-14,"Trading IT is responsible for all order management, trade execution and compliance systems across the entire Asset Management division of...",https://www.linkedin.com/jobs/view/business-analyst-at-central-business-solutions-1325837029?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Central Business SolutionsChicago, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Management Consulting"
Oak Street Health,"Chicago, IL, US",Business Analyst,2019-06-14,"What we’re looking for. We’re Looking For Motivated, Experienced Application Developer With. Oak Street Health is a rapidly growing, ...",https://www.linkedin.com/jobs/view/business-analyst-at-oak-street-health-1318211317?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Oak Street HealthChicago, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Health, Wellness and Fitness, Hospital & Health Care"
Ellianse LLC,"Chicago, IL, US",Business Analyst,2019-07-15,"We are looking for Business Analyst who will work closely with technology, product teams closely. Strong organizational skills and very ...",https://www.linkedin.com/jobs/view/business-analyst-at-ellianse-llc-1373223970?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Ellianse LLCChicago, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
CellTrak Technologies,"Chicago, IL, US",Business Analyst,2019-07-14,Join our growing organization on an exciting mission to provide technology that enables people to receive outstanding health care and ...,https://www.linkedin.com/jobs/view/business-analyst-at-celltrak-technologies-1371261636?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CellTrak TechnologiesChicago, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Hospital & Health Care"
State of Illinois,"Chicago, IL, US",Business Analyst,2019-07-30,This individual is responsible for supporting the various sector leads in processing transactions from application to closing in order to...,https://www.linkedin.com/jobs/view/business-analyst-at-state-of-illinois-1403542608?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"State of IllinoisChicago, IL, US 
",Associate,Full-time,"Business Development, Sales","Nonprofit Organization Management, Government Administration, Hospital & Health Care"
Chubb,"Chicago, IL, US",Business Analyst,2019-06-27,"Sales Project Manager, the Business Analyst (BA) is responsible for supporting all technology and productivity tools used in the field ...",https://www.linkedin.com/jobs/view/business-analyst-at-chubb-1343563717?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ChubbChicago, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Insurance, Financial Services"
MISUMI USA,"Schaumburg, IL, US",Business Analyst,2019-07-14,This position is responsible for supporting the growth of the VONA Mechanical business unit by collecting and conducting quantitative ...,https://www.linkedin.com/jobs/view/business-analyst-at-misumi-usa-1372672690?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"MISUMI USASchaumburg, IL, US 
",Associate,Full-time,"Business Development, Sales","Electrical/Electronic Manufacturing, Logistics and Supply Chain, Consumer Goods"
