company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
"AEEC, LLC","Alexandria, Virginia",Principal Artificial Intelligence/Machine Learning Scientist,2019-07-22,AEEC is seeking a Principal Artificial Intelligence/Machine Learning Scientist with neural networks deep learning experience who will ...,https://www.linkedin.com/jobs/view/principal-artificial-intelligence-machine-learning-scientist-at-aeec-llc-1387476095?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AEEC, LLCAlexandria, Virginia 
AEEC is seeking a Principal Artificial Intelligence/Machine Learning Scientist with neural networks deep learning experience who will lead a small team of AI scientists in solving AI problems and advancing AI techniques, science and research agendas of AI in one or more areas. The candidate will be responsible for leading and participating in the design, optimization, validation, and maintenance of large-scale machine learning (ML) models specific to AEEC’s use case. This involves data manipulation, data visualization, and programming. The candidate will also be expected to communicate the results of the analyses across different groups.  
The candidate must have a consistent track record of successfully architecting and building highly available, low latency systems for high traffic applications, building machine learning and computer vision applications, a deep understanding of common families of models, feature engineering, feature selection and other practical machine learning and computer vision techniques. The candidate must also have a vision and experience to make end-to-end Machine Learning solutions, proven experience working in an environment building and shipping early-stage technologies, and foster a collaborative environment and bring fun to work.  
Required Skills:  
  
Education:  
  
Preferred Skills:  
  
Job Duties:  
  
Citizenship: US citizenship is not required for this role; however our customer has a residency requirement for all non-US Citizens that states, “All non-US Citizens must have lived and worked in the US for the last 3 years, consecutively in order to pass the necessary background investigation.”  All applicants will be subject to a background investigation and must be able to obtain a Public Trust clearance.  
  
Physical Demands: While performing duties of the job, incumbent is occasionally required to stand, walk, sit, use hands and fingers, handle or feel objects, tools, or controls, reach with hands and arms, talk and hear. Employee must occasionally lift and/or move up to 25 pounds. Specific vision abilities required by job include close vision, distance vision, color vision, peripheral vision, depth perception and the ability to adjust and focus.  
   
Work Environment: The noise level in the work environment is usually moderate. 
",Mid-Senior level,Full-time,"Information Technology, Analyst","Information Technology and Services, Computer & Network Security"
Draper,"Reston, Virginia",Principal Machine Learning Scientist,2019-07-30,"We’re looking for an experienced leader to grow our Machine Intelligence group in Reston, VA! Our projects are on the leading edge of AI...",https://www.linkedin.com/jobs/view/principal-machine-learning-scientist-at-draper-1403471349?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"DraperReston, Virginia 
We’re looking for an experienced leader to grow our Machine Intelligence group in Reston, VA! Our projects are on the leading edge of AI and Data Science technologies for the Intelligence Community and Defense Department. At Draper, you will work with multi-dimensional data sets that include geospatial, time series, imagery, and social media data to build operational analysis systems that have major impact in the national security arena. We’re looking for a self-starter who can lead technical projects, work with customers and develop business, and manage and grow our team in the Reston office.  
   
   
Your role will be to bring cutting edge ideas to challenging, unsolved data analysis problems in diverse domains ranging from intelligence analysis to unmanned vehicles to personal health. As part of the Draper team, you will take your algorithms from the theoretical to the operational, working with a team of Software and User Experience engineers to deliver real mission impact. As part of our Reston site, you will be working closely with our customers and users, getting your hands on real data and rapidly prototyping completely novel tools.  
   
Required Qualifications:    
   
Preferred Qualifications:    
   
  
",Mid-Senior level,Full-time,"Engineering, Science, Business Development","Defense & Space, Aviation & Aerospace, Military"
Riverside Research,"Arlington, VA, US",Machine Learning Research Scientist,2019-03-21,"As we continue to add experienced, technically astute staff, we are looking for highly motivated, talented team members that can help our...",https://www.linkedin.com/jobs/view/machine-learning-research-scientist-at-riverside-research-1197028283?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Riverside ResearchArlington, VA, US 
",Entry level,Full-time,Other,"Information Technology and Services, Defense & Space, Computer & Network Security"
"BAE Systems, Inc.","Arlington, VA, US",Machine Learning Research Scientist,2018-10-06,We are looking for Machine Learning and Data Science experts to solve today's and tomorrow's cyber security challenges. Seeking Machine ...,https://www.linkedin.com/jobs/view/machine-learning-research-scientist-at-bae-systems-inc-904442133?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"BAE Systems, Inc.Arlington, VA, US 
",Associate,Full-time,Other,"Information Technology and Services, Defense & Space, Computer Software"
Atlas Research,"Washington, D.C., DC, US",Data Scientist/Machine Learning Engineer,2019-07-31,"Leverage your experience and skills as a data scientist, machine learning engineer, and artificial intelligence specialist to understand ...",https://www.linkedin.com/jobs/view/data-scientist-machine-learning-engineer-at-atlas-research-1405065575?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Atlas ResearchWashington, D.C., DC, US 
",Entry level,Full-time,"Engineering, Information Technology","Nonprofit Organization Management, Research, Staffing and Recruiting"
"Navatek, Ltd.","Arlington, VA, US",Scientist - Robotics and Machine Learning,2019-07-16,"The ideal candidate will have a PhD in robotics, electrical engineering, or related discipline. Navatek LTD, a privately-owned defense ...",https://www.linkedin.com/jobs/view/scientist-robotics-and-machine-learning-at-navatek-ltd-1392286218?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Navatek, Ltd.Arlington, VA, US 
",Associate,Full-time,Other,"Construction, Defense & Space, Mechanical or Industrial Engineering"
Booz Allen Hamilton,"Alexandria, VA, US","Machine Learning Data Scientist, Lead",2019-06-21,"You’ll have access to a wealth of training resources through our Analytics University, an online learning portal specifically geared ...",https://www.linkedin.com/jobs/view/machine-learning-data-scientist-lead-at-booz-allen-hamilton-1331978046?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Booz Allen HamiltonAlexandria, VA, US 
",Associate,Full-time,Other,"Information Technology and Services, Computer Software, Financial Services"
ClearedJobs.Net,"Alexandria, VA, US","Machine Learning Data Scientist, Lead",2019-07-03,"Across private and public sectors — from fraud detection, to cancer research, to national intelligence — you know the answers are in ...",https://www.linkedin.com/jobs/view/machine-learning-data-scientist-lead-at-clearedjobs-net-1399577994?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearedJobs.NetAlexandria, VA, US 
",Associate,Full-time,Other,"Information Technology and Services, Defense & Space, Telecommunications"
MITRE,"McLean, VA, US",Computer Scientist – Machine Learning,2019-06-24,"2+ years’ work experience must include: machine learning/deep learning, computer vision, cognitive science. MS with a minimum of one ...",https://www.linkedin.com/jobs/view/computer-scientist-%E2%80%93-machine-learning-at-mitre-1372345098?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"MITREMcLean, VA, US 
",Associate,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
Capital One,"McLean, VA, US",Machine Learning Scientist,2019-07-05,"At least 1 year experience developing solutions that leverage one or more of the following: operations research, natural language ...",https://www.linkedin.com/jobs/view/machine-learning-scientist-at-capital-one-1205241808?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Capital OneMcLean, VA, US 
",Associate,Full-time,Other,"Banking, Financial Services, Investment Banking"
U.S. Environmental,"Alexandria, VA, US",Principal Artificial Intelligence/Machine Learning Scientist -Alexandria,2019-07-22,AEEC is seeking a Principal Artificial IntelligenceMachine Learning Scientist with neural networks deep learning experience who will lead...,https://www.linkedin.com/jobs/view/principal-artificial-intelligence-machine-learning-scientist-alexandria-at-u-s-environmental-1402571212?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"U.S. EnvironmentalAlexandria, VA, US 
",Associate,Full-time,Other,"Construction, Information Technology and Services, Insurance"
American Environmental & Engineering Consultants,"Alexandria, VA, US",Principal Artificial Intelligence/Machine Learning Scientist,2019-07-31,AEEC is seeking a Principal Artificial IntelligenceMachine Learning Scientist with neural networks deep learning experience who will lead...,https://www.linkedin.com/jobs/view/principal-artificial-intelligence-machine-learning-scientist-at-american-environmental-engineering-consultants-1405102831?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"American Environmental & Engineering ConsultantsAlexandria, VA, US 
",Associate,Full-time,Other,"Information Technology and Services, Defense & Space, Computer Software"
U S Environmental Co,"Alexandria, VA, US",Principal Artificial Intelligence/Machine Learning Scientist -Alexandria,2019-07-22,AEEC is seeking a Principal Artificial IntelligenceMachine Learning Scientist with neural networks deep learning experience who will lead...,https://www.linkedin.com/jobs/view/principal-artificial-intelligence-machine-learning-scientist-alexandria-at-u-s-environmental-co-1395809925?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"U S Environmental CoAlexandria, VA, US 
",Associate,Full-time,Other,"Construction, Information Technology and Services, Insurance"
ClearanceJobs,"Alexandria, VA, US","Machine Learning Data Scientist, Lead with Security Clearance",2019-07-15,"When you join Booz Allen, you can expect: - access to online and onsite training in data analysis and presentation methodologies, and ...",https://www.linkedin.com/jobs/view/machine-learning-data-scientist-lead-with-security-clearance-at-clearancejobs-1380518285?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearanceJobsAlexandria, VA, US 
",Associate,Full-time,Other,Defense & Space
Jobspring Partners,"Reston, VA, US",Machine Learning Engineer,2019-06-08,"Right now, this rapidly expanding division is seeking a Senior Data Scientist who has a strong background in machine learning. Required ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-jobspring-partners-1353614961?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobspring PartnersReston, VA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Stratus Solutions,"College Park, MD, US",Machine Learning Researcher,2019-07-20,"You will be part of a research and development (R&D) tasked with developing mission prototypes using Python, and docker technologies. ...",https://www.linkedin.com/jobs/view/machine-learning-researcher-at-stratus-solutions-1384359041?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Stratus SolutionsCollege Park, MD, US 
",Mid-Senior level,Full-time,Other,"Information Technology and Services, Computer Software, Computer & Network Security"
Agoda,"Washington, D.C., DC, US",Senior Machine Learning Product Scientist,2019-07-17,At Our Core We Are The Masters Of Combining Science And Business; Our Ideal Candidate Would Be Able To Do The Same With The Following ...,https://www.linkedin.com/jobs/view/senior-machine-learning-product-scientist-at-agoda-1358321981?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AgodaWashington, D.C., DC, US 
",Mid-Senior level,Full-time,"Information Technology, Engineering",Internet
Analytic Recruiting Inc.,"Washington, District Of Columbia",Data Scientist - Machine Learning,2019-07-19,The Data Scientist will join a team that is leveraging cutting edge technologies and machine learning tools to develop predictive models ...,https://www.linkedin.com/jobs/view/data-scientist-machine-learning-at-analytic-recruiting-inc-1381725336?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Analytic Recruiting Inc.Washington, District Of Columbia 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
   
Data Scientist with strong proficiency with machine learning and predictive modeling using Python, Java and working with relational databases such as SQL sought by growing Washington DC-based personal finance company offering resources to help consumers manage their credit scores, access their overall financial health, seek out financial planning advice and shop for financial services providers. The Data Scientist will join a team that is leveraging cutting edge technologies and machine learning tools to develop predictive models that build on the company’s core products and improves customer experience. Position can be based in their Washington DC office or anywhere in the US.  Key responsibilities include  
   
REQUIREMENTS  
",Mid-Senior level,Full-time,"Science, Analyst, Strategy/Planning","Internet, Financial Services"
"Intelligent Automation, Inc.","Maryland, MD, US",Research Scientist - Computer Vision& Machine Learning,2019-06-28,"The desired candidate will have strong communication, presentation, and writing skills as well as experience working in a ...",https://www.linkedin.com/jobs/view/research-scientist-computer-vision-machine-learning-at-intelligent-automation-inc-1389678837?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Intelligent Automation, Inc.Maryland, MD, US 
",Associate,Full-time,"Research, Analyst, Information Technology",Think Tanks
Leidos,"Arlington, VA, US",Chief Scientist Machine Learning,2019-07-27,The Leidos Innovation Center (LInC) is seeking a Chief Scientist in Machine Learning (ML) for a senior technical leadership position ...,https://www.linkedin.com/jobs/view/chief-scientist-machine-learning-at-leidos-1351543477?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"LeidosArlington, VA, US 
",Associate,Full-time,Other,"Defense & Space, Information Technology and Services, Renewables & Environment"
KPMG US,"Washington, D.C., DC, US","Sr. Associate, Data Scientist Machine Learning",2019-08-01,KPMG is currently seeking a Sr. Associate Machine Learning Data Scientist to join our KPMG Lighthouse - Center of Excellence for Advanced...,https://www.linkedin.com/jobs/view/sr-associate-data-scientist-machine-learning-at-kpmg-us-1406270356?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"KPMG USWashington, D.C., DC, US 
",Mid-Senior level,Full-time,General Business,Management Consulting
Amazon Web Services (AWS),"Herndon, VA, US",Machine Learning Consultant,2019-07-20,"If you have experience with AI, including building ML or DL models, we’d like to have you join our team. Previous experience in a ML or ...",https://www.linkedin.com/jobs/view/machine-learning-consultant-at-amazon-web-services-aws-1073707841?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Amazon Web Services (AWS)Herndon, VA, US 
",Not Applicable,Full-time,"Research, Science, Engineering","Computer Software, Information Technology and Services, Internet"
Mid-Atlantic Permanente Medical Group,"Rockville, MD, US",Data Scientist,2019-07-14,"1 + year work experience with design patterns, implementation, and deployment of AI and/or data science products. Strong problem-solving ...",https://www.linkedin.com/jobs/view/data-scientist-at-mid-atlantic-permanente-medical-group-1372957599?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Mid-Atlantic Permanente Medical GroupRockville, MD, US 
",Entry level,Full-time,"Engineering, Information Technology","Insurance, Medical Practice, Hospital & Health Care"
Jobs @ TheJobNetwork,"Washington, D.C., DC, US","Machine Learning/Computer Vision Engineer, Senior",2019-08-01,"You'll have access to a wealth of training resources through our Analytics University, an online learning portal specifically geared ...",https://www.linkedin.com/jobs/view/machine-learning-computer-vision-engineer-senior-at-jobs-%40-thejobnetwork-1405720108?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkWashington, D.C., DC, US 
",Associate,Full-time,"Engineering, Information Technology",Information Technology and Services
The Johns Hopkins University Applied Physics Laboratory,"Laurel, MD, US",Senior Machine Learning Researcher,2019-07-09,We are seeking a Senior MachineLearning Researcher to help us invent the future and take Intelligent Systems from concept toreality. If ...,https://www.linkedin.com/jobs/view/senior-machine-learning-researcher-at-the-johns-hopkins-university-applied-physics-laboratory-1364206141?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"The Johns Hopkins University Applied Physics LaboratoryLaurel, MD, US 
",Associate,Full-time,Other,Defense & Space
Nexidia,"Chicago, Illinois",Data Scientist,2019-07-16,"This role provides ample opportunity to flex and improve your NLP, optimization, and customer segmentation skills. Train and develop the ...",https://www.linkedin.com/jobs/view/data-scientist-at-nexidia-1355594910?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"NexidiaChicago, Illinois 
Data Scientist  
Chicago, IL(Visa sponsorship not currently offered)At Mattersight, Data Scientists serve as subject matter experts on the application of statistics and machine learning in Mattersight products. Data Scientists conduct research, create internal and external software products, and execute and fine-tune existing methodology. At Mattersight we help our clients make their customer experience organization better. When customers call in our Predictive Behavioral Routing product matches customers with the best representative available. As a Data Scientist you will be working on machine learning products that identify who the best representative is. Mattersight’s vast store of interaction information, including call transcripts and customer behavior data, provides a fruitful dataset for the data science team. This role provides ample opportunity to flex and improve your NLP, optimization, and customer segmentation skills.Frankly put, Machine Learning & AI is exploding. That explosion is presenting all kinds of interesting avenues for our business, which is allowing our teams to grow professionally, technically and personally. This is exciting technology in an exciting space & we want YOU to come join us on this adventure. If you want to grow and contribute in ways you didn’t expect, contact us today.ESSENTIAL DUTIES AND RESPONSIBILITIES• Analyze, report, and present on findings and behavioral trends• Manipulate and analyze complex, high-volume, high-dimensionality data from varying sources• Drive the collection of new data and the refinement of existing data sources• Develop product offerings through careful consideration of business value and data analyses• Explore high-level, undefined ideas and business problems using unstructured, raw data• Improve internal processes and tools to increase efficiency and spur future product innovation• Train and develop the less experienced data scientists and analysts on the team• Spur future product innovationREQUIRED EXPERIENCE AND ABILITIES• 2 or more years of data science work experience• Degrees with a concentration in a quantitative discipline• Familiarity with relational databases and SQL-like query languages• Strong competence with the R programming language• Advanced knowledge of statistics• Strong verbal and written communication skills, listening skills, and effective presentation skills• Ability to impress internal teams and positively influence third-party partners and customersNICE TO HAVES• Experience in developing and deploying predictive model pipelines• Involvement in R package development• Past participation in a formal research setting• Expertise in NLP and/or optimization machine learning problems• Experience as a part of a software organizationWHO IS NICE-MATTERSIGHTHave you ever spoken with someone and felt as though you just clicked? The magical feeling you get is the result of a personality connection. NICE-Mattersight creates that feeling every day, in call centers and companies around the world, through a unique suite of enterprise software solutions.We have analyzed over a billion interactions for leading healthcare, travel and hospitality, financial, insurance, tech, telecom, utilities and other clients, and built more than 10 million (and counting) behavioral algorithms that leverage a world-renowned personality model. The resulting products help employees and customers have smoother, faster, more productive conversations with each other—in short, better chemistry. 
",Associate,Full-time,"Engineering, Product Management, Research","Computer Software, Information Technology and Services"
Jobspring Partners,"Chicago, IL, US",Machine Learning Engineer,2019-08-01,"What You Will Be Doing. The role is looking for someone who is very comfortable performing Python modeling, building out Machine Learning...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-jobspring-partners-1352181206?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobspring PartnersChicago, IL, US 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Wolverine Asset Management,"Chicago, IL, US",Machine Learning Data Scientist,2019-05-24,We are looking for a Statistical Machine Learning expert to be a member of our Quantitative Research team. 2+ years of application ...,https://www.linkedin.com/jobs/view/machine-learning-data-scientist-at-wolverine-asset-management-1327319981?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Wolverine Asset ManagementChicago, IL, US 
",Associate,Full-time,Other,Information Technology and Services
BMO Harris Bank,"Chicago, Illinois","Data Scientist, Machine Learning (1900016081)",2019-07-30,This role would be attractive for data scientists who have experience with big data analytics on large volumes and wide varieties of ...,https://www.linkedin.com/jobs/view/data-scientist-machine-learning-1900016081-at-bmo-harris-bank-1390727245?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"BMO Harris BankChicago, Illinois 
",Mid-Senior level,Full-time,"Finance, Management",Banking
Jobspring Partners,"Chicago, IL, US",Machine Learning Data Scientist,2019-07-09,What You Will Be Doing. A well-known Fortune 500 in downtown Chicago is looking for a Senior Level Machine Learning Data Scientist to ...,https://www.linkedin.com/jobs/view/machine-learning-data-scientist-at-jobspring-partners-1403271395?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobspring PartnersChicago, IL, US 
",Associate,Full-time,Other,"Information Technology and Services, Computer Software, Internet"
Agoda,"Chicago, IL, US",Senior Machine Learning Product Scientist,2019-07-17,At Our Core We Are The Masters Of Combining Science And Business; Our Ideal Candidate Would Be Able To Do The Same With The Following ...,https://www.linkedin.com/jobs/view/senior-machine-learning-product-scientist-at-agoda-1358322769?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AgodaChicago, IL, US 
",Mid-Senior level,Full-time,"Information Technology, Engineering",Internet
Capital One,"Chicago, IL, US","Senior Manager, Machine Learning Scientist - Fraud Detection",2019-07-25,"Still founder-led by Chairman and Chief Executive Officer Richard Fairbank, Capital One is on a mission to help our customers succeed by ...",https://www.linkedin.com/jobs/view/senior-manager-machine-learning-scientist-fraud-detection-at-capital-one-1348405894?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Capital OneChicago, IL, US 
",Mid-Senior level,Full-time,Other,"Banking, Financial Services, Investment Banking"
Workbridge Associates,"Chicago, IL, US","Data Scientist (Machine Learning, Deep Learning)",2019-04-17,What You Will Be Doing. The ideal candidate will have some sort of software engineer background with Machine Learning algorithm ...,https://www.linkedin.com/jobs/view/data-scientist-machine-learning-deep-learning-at-workbridge-associates-1266738127?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Workbridge AssociatesChicago, IL, US 
",Entry level,Contract,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Salesforce,"Chicago, IL, US",Machine Learning/ Deep Learning/ Data Scientist (Product Development - Sr./Lead/Principal),2019-07-26,"We are looking for people who are excited about different and unique data sets, and all the ways that they could be used in order to ...",https://www.linkedin.com/jobs/view/machine-learning-deep-learning-data-scientist-product-development-sr-lead-principal-at-salesforce-1292786901?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"SalesforceChicago, IL, US 
",Not Applicable,Full-time,Other,"Computer Software, Information Technology and Services, Internet"
"Envestnet, Inc","Berwyn, IL, US",Software Engineer/Machine Learning Engineer/Data Scientist,2019-07-05,The Envestnet co-op program is designed to provide selected Drexel undergraduates the opportunity to learn about the company and gain ...,https://www.linkedin.com/jobs/view/software-engineer-machine-learning-engineer-data-scientist-at-envestnet-inc-1402712483?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Envestnet, IncBerwyn, IL, US 
",Entry level,Full-time,"Engineering, Information Technology",Financial Services
Boston Consulting Group (BCG),Greater Chicago Area,Senior Machine Learning Engineer,2019-06-21,"Senior Machine Learning Engineer- BCG GAMMA 
BCG Gamma designs and builds powerful analytics-based solutions designed to help our clients ta",https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-at-boston-consulting-group-bcg-1224547487?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Boston Consulting Group (BCG)Greater Chicago Area 
Senior Machine Learning Engineer- BCG GAMMA  
BCG Gamma designs and builds powerful analytics-based solutions designed to help our clients tackle their most pressing business problems. We are an interdisciplinary team of data scientists and BCG consultants, collectively delivering a unique combination of domain expertise, analytics know-how, and leading technologies. Our teams own the full analytics value-chain end to end: framing new business challenges, building fact-bases, designing innovative algorithms, creating scale through creating tools and apps, and training colleagues and clients in new solutions. BCG Gamma is a global capability, working with clients in every BCG region and in every industry area. The team partners with BCG practices, including Operations and Marketing, Sales, and Pricing. Gamma is a core member of a rapidly growing analytics enterprise at BCG – a constellation of teams focused on driving practical results for BCG clients by applying leading edge analytics approaches, data, and technology.  
OVERVIEW OF GAMMA ENGINEERING:The Gamma Engineering team is building the next generation of analytics tools. With your help, Gamma will develop a platform that fuels BCG Gamma‘s global data and analytics offerings. Data scientists depend on easy to use interfaces to easily code, increase productivity, answer questions, and envision their results. Clients need to easily interact with our analytics applications to measure the success of their new analytics enabled organization or quickly make decisions based on what and how they see analytic output. Our clients will use our analytics solutions to derive insights around business trends. We “open the doors” to data for our clients giving them fast and trusted options to search, frame, and share data. Gamma’s goal is to help our clients understand what their data means and provide them the tools to share its narrative with various audiences.  
POSITION SUMMARY:BCG Gamma is seeking a Senior Machine Learning Engineer to join our Gamma engineering team. The ideal candidate will have industry experience working on a range of different Machine Learning disciplines, e.g. Anomaly Detection, payment fraud, fraud detection, search ranking, text/sentiment classification, spam detection and others. The position will involve taking these skills and applying them to some of the most exciting and massive data and analytics problems across multiple industries. We are looking for machine learning engineers to join the ML effort for our teams, building ML-based systems, tools, and services that serve as infrastructure for our internal and external clients.  
As a strong software leader and an expert in building complex systems, you will be responsible for inventing how we use technology, Machine Learning, and Data to enable the productivity of our clients. You will help envision, build, deploy and develop our next generation of data engines and tools which will help our clients fundamentally transform their business. You will be bridging the gap between business and engineering, and functioning with deep expertise in both worlds.   
  
BASIC JOB RESPONSIBILITIES:We are looking for a Machine Learning Engineer who can bring bleeding edge machine learning models into production together with a highly multi-disciplinary team of scientist, engineers, strategic partners, product managers and subject domain experts.  
BASIC JOB REQUIREMENTS:  
BCG is an Equal Employment Opportunity Employer and is committed to a policy of administering all employment decisions and personnel actions without regard to race, color, religion, sex, sexual orientation, gender identity / expression, pregnancy, national origin, age, physical or mental disability, marital status, veteran status, or any other category protected under applicable federal, state, or local law  
  
",Mid-Senior level,Full-time,Information Technology,"Management Consulting, Computer Software"
Big Cloud,Greater Chicago Area,Data Scientist,2019-07-31,"They are seeking to recruit a Data Scientist. Big Data / real-time data processing platform experience (Spark, Hadoop, Flink, etc) Are ...",https://www.linkedin.com/jobs/view/data-scientist-at-big-cloud-1403946512?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Big CloudGreater Chicago Area 
 
Are you a Data Scientist with client facing experience? Can you design and deliver machine learning solutions to clients? Do you want to work or one of the hottest AI companies?  
   
One of the worlds most successful AI companies is expanding their customer facing solutions and services practice. They are seeking to recruit a Data Scientist.  
   
You'll be responsible for managing client data science projects including; demonstrations, developong proof of concepts, managing success criteria and training users.  
   
Other responsibilities will include:  
  
You'll have…  
  
Ideally…  
",Mid-Senior level,Full-time,"Information Technology, Engineering",Computer Software
"Technomic, Inc.",Greater Chicago Area,Data Scientist,2019-07-29,"We are searching for an ambitious, career-oriented Data Scientist to join our Research & Insights team out of our Chicago office! The ...",https://www.linkedin.com/jobs/view/data-scientist-at-technomic-inc-1344651741?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Technomic, Inc.Greater Chicago Area 
 
Technomic provides foodservice clients around the globe with the research, insights and strategic consulting support they need to enhance their business strategies, decisions and results. Our services range from major research studies and management consulting solutions to online databases and simple fact-finding assignments.  
  
We are searching for an ambitious, career-oriented Data Scientist to join our Research & Insights team out of our Chicago office!  
  
  
Responsibilities:   
Leverages analytical skill set to access data from       multiple data sources for ad hoc analysis, data visualizations and       predictive modeling  
Research and utilize a variety of machine       learning models and predictive methods to help deliver meaningful insight  
Independently develop code in R/Shinyapps to support       predictive & prescriptive modeling   
Develop analytic web applications and simulators using       R and other dashboard tools  
Develop and maintain analytic work flows in Alteryx to       support predictive modeling and advanced analytics  
Understand existing code to support ongoing analytic       applications  
Write  robust code to clean, organize, and investigate messy data  
Update, maintain and document existing predictive       models and/or R Shiny apps  
Collaborate with Research & Insights, Product       Development, IT and other teams to conceptualize and implement analytic       products from start to finish  
  
Knowledge, Skills, Abilities:  
1-2       years of related professional experience   
Expert level programming in R/Shinyapps  
Prior experience creating predictive models in Alteryx       a plus  
Proficient in Microsoft Excel (pivot tables, power       pivots, v-lookup)   
Web development experience a plus  
Experience working with large databases a plus  
Experience working with transactional data a plus  
Must have attention to detail, as well as strong       analytical and problem-solving skills   
Proven ability to manage multiple tasks and meet       deadlines   
Demonstrated ability to learn new programming       languages and tools with minimal guidance   
Master’s or PhD in Computer Science, Statistics,       Mathematics, Engineering, Economics or a quantitative discipline       required  
Must be a US Citizen or US Permanent Resident       authorized to work without sponsorship  
  
Technomic is an Equal Opportunity Employer. Technomic does not discriminate on the basis of race, religion, color, sex, gender identity, sexual orientation, age, non-disqualifying physical or mental disability, national origin, veteran status or any other basis covered by appropriate law. All employment is decided on the basis of qualifications, merit and business needs. 
",Associate,Full-time,"Analyst, Information Technology","Market Research, Food & Beverages, Retail"
Evive | goevive.com,"Chicago, IL, US",Data Scientist,2019-06-29,Are you one of us? Evive is looking for a data scientist to join our product and engineering team in Chicago. We're looking for an ...,https://www.linkedin.com/jobs/view/data-scientist-at-evive-goevive-com-1349843660?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Evive | goevive.comChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Marketing and Advertising, Computer Software, Internet"
