company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
American Academy of PAs,"Alexandria, VA, US",Business Intelligence and Analytics Manager,2019-07-06,"The role requires candidates be proficient in MS Office Suite with advanced Excel skills, AMS, and Power BI. Candidates with good ...",https://www.linkedin.com/jobs/view/business-intelligence-and-analytics-manager-at-american-academy-of-pas-1361571788?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"American Academy of PAsAlexandria, VA, US 
",Mid-Senior level,Full-time,"Business Development, Sales","Health, Wellness and Fitness, Medical Practice, Hospital & Health Care"
CareFirst BlueCross BlueShield,"Reston, VA, US",Business Intelligence Delivery Manager,2019-06-28,Experience building and designing products that utilize both real time as well as batch data streams at scale. Minimum 8-10 years’ IT ...,https://www.linkedin.com/jobs/view/business-intelligence-delivery-manager-at-carefirst-bluecross-blueshield-1389039151?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CareFirst BlueCross BlueShieldReston, VA, US 
",Associate,Full-time,"Project Management, Information Technology","Information Technology and Services, Insurance, Financial Services"
"Bart & Associates, Inc.","Washington, D.C., DC, US",SAP Business Intelligence Report Analyst,2019-07-23,"Bart & Associates is currently seeking an SAP Business Intelligence Report Analyst to join our team on a Federal Project in Reston, VA or...",https://www.linkedin.com/jobs/view/sap-business-intelligence-report-analyst-at-bart-associates-inc-1388448868?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Bart & Associates, Inc.Washington, D.C., DC, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Greenpeace,"Washington, D.C., DC, US",Director of Business Intelligence and Data,2019-05-15,Greenpeace is seeking a Director of Business Intelligence and Data to lead our high functioning Data Team to provide a comprehensive view...,https://www.linkedin.com/jobs/view/director-of-business-intelligence-and-data-at-greenpeace-1287003107?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"GreenpeaceWashington, D.C., DC, US 
",Director,Full-time,"Business Development, Sales",Nonprofit Organization Management
Aramark,"Rockville, MD, US",Business Intelligence Analyst,2019-07-04,"Our 270,000 team members deliver experiences that enrich and nourish millions of lives every day through innovative services in food, ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-aramark-1354399574?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AramarkRockville, MD, US 
",Associate,Contract,Supply Chain,"Construction, Food & Beverages, Hospital & Health Care"
Third I,"Washington, D.C., DC, US",Business Analyst - Health Insurance - Business Intelligence - Washington,2019-06-25,"You have sufficient Business Intelligence skills to quickly create prototypes or proofs of concept, not to build the production system, ...",https://www.linkedin.com/jobs/view/business-analyst-health-insurance-business-intelligence-washington-at-third-i-1342247620?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Third IWashington, D.C., DC, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Management Consulting"
"Buchanan & Edwards, Inc.","Washington, D.C., DC, US",Business Intelligence Analyst,2019-04-27,"Serving the federal sector since 1998, we base our solutions on an in-depth understanding of our clients, their mission and the unique ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-buchanan-edwards-inc-1284671533?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Buchanan & Edwards, Inc.Washington, D.C., DC, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Management Consulting"
FiscalNote,"Washington, D.C., DC, US",Business Intelligence Lead,2019-07-06,Our Business Intelligence and Analytics Team is responsible for collecting and analyzing data to provide insights into improving business...,https://www.linkedin.com/jobs/view/business-intelligence-lead-at-fiscalnote-1405378448?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"FiscalNoteWashington, D.C., DC, US 
",Associate,Full-time,"Business Development, Sales","Marketing and Advertising, Computer Software, Internet"
3SI - Third Sector Intelligence,"Washington, D.C., DC, US",Business Intelligence Engineer,2019-07-29,We provide: Data systems and organizational solutions Research and analytics Facilitation and stakeholder engagement Planning and program...,https://www.linkedin.com/jobs/view/business-intelligence-engineer-at-3si-third-sector-intelligence-1401787028?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"3SI - Third Sector IntelligenceWashington, D.C., DC, US 
",Entry level,Full-time,"Business Development, Sales",Management Consulting
E-9 Corporation,"Washington, D.C., DC, US",Risk and Business Intelligence with Security Clearance,2019-07-05,Current Project Management Professional (PMP) Certification in good standing; OR a minimum of ten (10) yearsâ€™ experience in business...,https://www.linkedin.com/jobs/view/risk-and-business-intelligence-with-security-clearance-at-e-9-corporation-1403092429?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"E-9 CorporationWashington, D.C., DC, US 
",Entry level,Full-time,"Business Development, Sales",Staffing and Recruiting
Optimal Solutions Group,"College Park, MD, US",Business Intelligence Analyst,2019-07-30,"Experience in Spotfire, Tableau, or other BI Tools. Prior job experience using reporting tools, such as Business Objects. Minimum of two ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-optimal-solutions-group-1403073840?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Optimal Solutions GroupCollege Park, MD, US 
",Associate,Full-time,"Business Development, Sales",Information Technology and Services
JPI,"Washington, D.C., DC, US",Business Intelligence Analyst,2019-08-01,"JPI is seeking a Business Intelligence Analyst (BIA) with a minimum four (4) years’ experience working to develop, implement and ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-jpi-1394626765?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"JPIWashington, D.C., DC, US 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Defense & Space, Management Consulting"
2U,"Lanham, MD, US",Sr Director Business Intelligence,2019-07-25,Note: The above statements are intended to describe the general nature and level of work performed by individuals assigned to this ...,https://www.linkedin.com/jobs/view/sr-director-business-intelligence-at-2u-1348459114?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"2ULanham, MD, US 
",Director,Full-time,"Business Development, Sales","Marketing and Advertising, Information Technology and Services, Computer Software"
W3Global,"Washington, D.C., DC, US",Business Intelligence Analyst with Security Clearance,2019-07-16,"Ã˜ Experience with Hadoop, Spark, and Kafka, PowerBI, Qlik, R, Python, SQL, NOSQL, and/or Tableau Ã˜ Strong analytical skills and the...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-with-security-clearance-at-w3global-1403091387?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"W3GlobalWashington, D.C., DC, US 
",Associate,Full-time,"Business Development, Sales",Information Technology and Services
Confiance Tech Solutions,"Downers Grove, Illinois",Business Intelligence Developer,2019-07-31,Desired Skills & Experience. This position is responsible for enhancement and maintenance one of our client's Source to Pay product. ...,https://www.linkedin.com/jobs/view/business-intelligence-developer-at-confiance-tech-solutions-1405337169?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Confiance Tech SolutionsDowners Grove, Illinois 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
This position is responsible for enhancement and maintenance one of our client's Source to Pay product. This includes managing customer change requests, bug reports, product enhancements, and overseeing daily operational task.Responsibilities  
",Mid-Senior level,Contract,Information Technology,Information Technology and Services
National Marine Manufacturers Association (NMMA),"Chicago, Illinois",Business Intelligence Data Analyst,2019-07-18,"Minimum three years of experience as a data analyst. Experience with Matillion, Snowflake, or Power BI preferred. The Business ...",https://www.linkedin.com/jobs/view/business-intelligence-data-analyst-at-national-marine-manufacturers-association-nmma-1380071769?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"National Marine Manufacturers Association (NMMA)Chicago, Illinois 
 
   
Join NMMA Business Intelligence Data Analyst—thought leaders within the recreational boating industry. Through research and data analytics, the team provides insights on market intelligence and industry trends that inform strategic business decisions.  
   
This is a place for hardworking data nerds to converge. The Business Intelligence Data Analyst will be responsible for the research and collection of information and analysis of that information given a project's expressed goals and presentation of findings/results to help inform decisions on a project or within an organization.  
   
   
Major Duties and Responsibilities:  
   
   
Position Requirements/Credentials:  
   
   
   
   
   
  
",Associate,Full-time,"Analyst, General Business, Research",Nonprofit Organization Management
ThinkMarkets,Greater Chicago Area,Business Intelligence Analyst- Tableau,2019-07-16,"Preferred Skills and Experience: 3+ years of experience working with Microsoft BI Stack (SSRS, SSIS, SSAS) and 2 + years of experience ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-tableau-at-thinkmarkets-1355594149?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ThinkMarketsGreater Chicago Area 
This role will be responsible for utilizing data to figure out market and business trends to increase profits and efficiency. It will include the development of business intelligence tools such as interactive reporting, dashboards, and data visualization. It will include overseeing production processes; developing, enhancing and maintaining applications utilized by departments throughout the organization, as well as, developing and maintaining system documentation. A successful candidate will be able to identify problems in complex data and think of clever ways of solving those issues.    
  
Responsibilites:  
  
Preferred Skills and Experience:  
",Mid-Senior level,Full-time,Information Technology,Financial Services
Chubb,"Chicago, IL, US",Business Intelligence Analyst or Sr Business Intelligence Analyst,2019-05-21,"Combined Insurance, a Chubb Company, is seeking a Business Intelligence Analyst or Sr. Business Intelligence Analyst to join our ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-or-sr-business-intelligence-analyst-at-chubb-1282059021?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ChubbChicago, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Insurance, Financial Services"
The Bradford Group,"Niles, IL, US",Business Intelligence Analyst,2019-05-21,"An ideal candidate will be someone with a background which includes: 1) database architecture, database development or database ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-the-bradford-group-1315835460?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"The Bradford GroupNiles, IL, US 
",Associate,Full-time,"Business Development, Sales","Marketing and Advertising, Consumer Goods, Retail"
Vail Systems,"Chicago, IL, US",Business Intelligence Analyst,2019-06-21,Vail’s mission is to create better contact experiences for the employees and customers of our Fortune 500 clients. Our continuing ...,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-vail-systems-1333322129?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Vail SystemsChicago, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Telecommunications"
BMO Harris Bank,"Chicago, IL, US","Manager, Business Intelligence and Reporting",2019-05-26,"We’re here to help. From in-depth training and coaching, to manager support and network-building opportunities, we’ll help you gain ...",https://www.linkedin.com/jobs/view/manager-business-intelligence-and-reporting-at-bmo-harris-bank-1285259691?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"BMO Harris BankChicago, IL, US 
",Not Applicable,Full-time,"Business Development, Sales","Banking, Financial Services"
Great Lakes Dredge & Dock Corporation,"Oak Brook, IL, US",Business Intelligence Developer,2019-04-26,"We are currently seeking a Business Intelligence Developer to join our team. Technical Experience with MS SQL Server, MySQL, Crystal ...",https://www.linkedin.com/jobs/view/business-intelligence-developer-at-great-lakes-dredge-dock-corporation-1281642885?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Great Lakes Dredge & Dock CorporationOak Brook, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Deloitte,"Chicago, IL, US","Business Intelligence, Analytics & Visualization Lead",2019-06-11,"This role will lead analysis and delivery of data analytics, sensing, and benchmarking solutions for our business and is responsible for ...",https://www.linkedin.com/jobs/view/business-intelligence-analytics-visualization-lead-at-deloitte-1323230315?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"DeloitteChicago, IL, US 
",Not Applicable,Full-time,Other,"Accounting, Information Technology and Services, Management Consulting"
Narrative Science,"Chicago, IL, US",Business Intelligence Support Specialist,2019-07-16,Narrative Science is seeking a Business Intelligence Support Specialist to join our team in Chicago. The right candidate will be a ...,https://www.linkedin.com/jobs/view/business-intelligence-support-specialist-at-narrative-science-1375258554?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Narrative ScienceChicago, IL, US 
",Entry level,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Internet"
SEKO Logistics,"Itasca, IL, US",Business Intelligence Analyst,2019-06-01,"Technical skills to perform file transfers, database lookups, and extraction of data to perform testing and validate test results. ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-seko-logistics-1327709473?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"SEKO LogisticsItasca, IL, US 
",Associate,Full-time,"Business Development, Sales","Logistics and Supply Chain, Financial Services, Transportation/Trucking/Railroad"
BMO Financial Group,"Chicago, IL, US","Manager, Business Intelligence and Reporting",2019-06-11,"We’re here to help** From in\-depth training and coaching, to manager support and network\-building opportunities, we’ll help you gain ...",https://www.linkedin.com/jobs/view/manager-business-intelligence-and-reporting-at-bmo-financial-group-1320635264?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"BMO Financial GroupChicago, IL, US 
",Mid-Senior level,Full-time,"Business Development, Sales","Information Technology and Services, Banking, Financial Services"
Arcadia.io,"Lisle, IL, US",Healthcare Business Intelligence Analyst,2019-07-18,What will you be doing? Executive presentation skills/experience and ability/experience to work collaboratively with a variety of ...,https://www.linkedin.com/jobs/view/healthcare-business-intelligence-analyst-at-arcadia-io-1380171135?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Arcadia.ioLisle, IL, US 
",Associate,Full-time,"Business Development, Sales","Marketing and Advertising, Information Technology and Services, Computer Software"
Prestige Staffing,"Westmont, IL, US",Business Intelligence Developer - Microstrategy,2019-03-20,Experience developing in BI and Data Visualization tools such as MicroStrategy and Tableau. Experience developing in BI and Data ...,https://www.linkedin.com/jobs/view/business-intelligence-developer-microstrategy-at-prestige-staffing-1216799892?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Prestige StaffingWestmont, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Alpine Home Air,"Chicago, IL, US",Sr. Business Intelligence Analyst,2019-02-07,"Alpine is seeking a highly-motivated Senior Business Intelligence Analyst to join our team working hand-in-hand with our developers, data...",https://www.linkedin.com/jobs/view/sr-business-intelligence-analyst-at-alpine-home-air-1152658310?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Alpine Home AirChicago, IL, US 
",Associate,Full-time,"Business Development, Sales","Marketing and Advertising, Computer Software, Internet"
Workbridge Associates,"Chicago, IL, US",Business Intelligence Analyst,2019-03-25,"What You Will Be Doing. Our client, a company located in River North is looking for a Business Intelligent Analysis to join their team. ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-workbridge-associates-1191434567?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Workbridge AssociatesChicago, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Harnham,"Chicago, IL, US",Business Intelligence Analyst,2019-06-07,They are looking for an experienced analyst who can help improve existing dashboards as well as build out and maintain new reports and ...,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-harnham-1308392070?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HarnhamChicago, IL, US 
",Associate,Full-time,"Business Development, Sales","Marketing and Advertising, Computer Software, Financial Services"
Nucor Tubular Products,Greater Chicago Area,Business Intelligence Developer,2019-07-18,The Business Intelligence Architect will be responsible for (1) defining BI requirements that provide insights to business results (2) ...,https://www.linkedin.com/jobs/view/business-intelligence-developer-at-nucor-tubular-products-1380420436?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Nucor Tubular ProductsGreater Chicago Area 
 
The Business Intelligence (BI) developer will provide business intelligence and commerce support for Nucor Tubular Products (NTP). The successful candidates will support NTP initiatives by designing, building and supporting Product Group and Division Business Intelligence applications. The Business Intelligence Architect will be responsible for (1) defining BI requirements that provide insights to business results (2) Build metadata to support BI visualizations (3) Coordinate and align requirements, metrics and data definitions across product group (4) Build and/or facilitate the creation of BI visualizations (5) Support product group and division efforts in building local BI capabilities (6) Training and training resource development for BI consumers, and other duties as assigned. This position can be located at either the Chicago, Louisville, or Birmingham office within NTP. Safety is the most important part of all jobs within Nucor; therefore, candidates must be able to demonstrate the ability to initiate, lead, and uphold safety policies, practices, procedures, and housekeeping standards at all times. 
",Mid-Senior level,Full-time,"Analyst, Information Technology, Project Management","Building Materials, Mining & Metals, Information Technology and Services"
Jobs @ TheJobNetwork,"Chicago, IL, US","Director, Business Intelligence",2019-07-30,"Below are the minimum requirements for the education, experience, knowledge, and skills to succeed in this position. Strong analytical ...",https://www.linkedin.com/jobs/view/director-business-intelligence-at-jobs-%40-thejobnetwork-1390756879?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkChicago, IL, US 
",Director,Full-time,"Business Development, Sales",Information Technology and Services
Strata Decision Technology,"Chicago, IL, US",Healthcare Business Intelligence Manager,2019-05-18,"We Look For Someone Who. Excellent presentation and listening skills, with ability to think quickly and deliver consultative response. ...",https://www.linkedin.com/jobs/view/healthcare-business-intelligence-manager-at-strata-decision-technology-1321172807?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Strata Decision TechnologyChicago, IL, US 
",Mid-Senior level,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Avant,"Chicago, IL, US",Business Intelligence Associate - Chicago,2019-04-02,"Through big data and machine learning, Avant’s mission is to provide better access to responsible financial products. Professional ...",https://www.linkedin.com/jobs/view/business-intelligence-associate-chicago-at-avant-1203138648?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AvantChicago, IL, US 
",Entry level,Full-time,Administrative,"Internet, Banking, Financial Services"
Smith Hanley Associates,"Chicago, Illinois",Senior Business Intelligence Analyst,2019-07-31,Prominent Chicago based company is seeking a Senior BI Analyst to design and test reporting tools and reports. Minimum of 4 years of ...,https://www.linkedin.com/jobs/view/senior-business-intelligence-analyst-at-smith-hanley-associates-1405317897?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Smith Hanley AssociatesChicago, Illinois 
 
",Associate,Full-time,Analyst,"Consumer Services, Telecommunications, Information Technology and Services"
RoomIt by CWT,"Chicago, IL, US",Business Intelligence Analyst,2019-08-01,"2 years of experience compiling reports, analyzing data, and working with reporting tools. Excellent computer skills including MS Outlook...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-roomit-by-cwt-1394674476?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"RoomIt by CWTChicago, IL, US 
",Not Applicable,Full-time,"Business Development, Sales","Leisure, Travel & Tourism"
Brooksource,"Rolling Meadows, Illinois",Business Intelligence Architect,2019-08-01,"You will be looked at as an expert with knowledge of cloud-based architecture approaches, ability to develop extract, transform and load ...",https://www.linkedin.com/jobs/view/business-intelligence-architect-at-brooksource-1395314405?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"BrooksourceRolling Meadows, Illinois 
BI Architect  
Location: Rolling Meadows, IL  
Duration: Direct Hire  
Industry: global insurance brokerage and risk management services  
Division: Benefits Management and Services  
   
As the Data Architect, you will be responsible for the design and delivery of cloud-based data architecture driving an enterprise migration from on prem to a cloud-based data platform. Your ability to deliver solutions to integrate data from line of business applications into data warehouses and marts, while ensuring proper presentation of this data to end users using data visualization software will be key. You will be looked at as an expert with knowledge of cloud-based architecture approaches, ability to develop extract, transform and load (ETL) code, and with strong programming skills including SQL.  
   
If you are looking for a role in a Fortune 500 Insurance and Risk Management company, as a key leader within a spotlight, cutting edge initiative (with 50% remote flexibility!), then please apply today!  
   
RESPONSIBILITIES/TASKS:  
  
REQUIRED:  
  
",Associate,Full-time,"Analyst, Project Management, Customer Service",Telecommunications
"Consumers Credit Union, Illinois",Greater Chicago Area,Business Intelligence Analyst,2019-07-29,"We are looking for…. Bring your extensive SQL skills, knowledge of Power BI, and data warehouse experience to a team that is at the ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-consumers-credit-union-illinois-1402368933?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Consumers Credit Union, IllinoisGreater Chicago Area 
 
Bring your extensive SQL skills, knowledge of Power BI, and data warehouse experience to a team that is at the beginning of a data journey! Our Business Intelligence function is new and growing and we’re looking for an Analyst to join this team of BI & Analytics rock stars. Want to have a hand in shaping and driving Consumers Credit Union’s (CCU) strategy and execution for years to come?  
  
As our new BI Analyst you will…  
Take our data from a variety of systems, conduct analysis and generate reports to help make important business decisions for CCU. You’ll solve business problems, make organization-wide improvements, and provide analytics and reporting that will propel our BI function to the next level.  
  
Day-to-day responsibilities will include:  
  
We are looking for…  
  
Culture/Benefits/Compensation…  
We’re the total package! We have an awesome culture (although we’re a Credit Union, we are in the “people” business not the “money” business). CCU offers excellent benefits, competitive pay, and we believe in developing our employees to their fullest potential.  
  
Our comprehensive benefits package is designed with you and your family in mind:  
More:  
Competitive compensation, bonus eligibility, recognition and rewards, training and development throughout employment, a culture that appreciates hard work and delivers on fun, collaboration, respect and innovation. 
",Associate,Full-time,"Analyst, Information Technology, Strategy/Planning","Banking, Financial Services, Information Technology and Services"
HUNTER Technical Resources - htrjobs.com,"Atlanta, GA, US",Business Intelligence Developer,2019-07-31,"Strong data analysis skills, as evidenced by at least five years of related experience. Deep data mining and technical skills and ...",https://www.linkedin.com/jobs/view/business-intelligence-developer-at-hunter-technical-resources-htrjobs-com-1404484991?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HUNTER Technical Resources - htrjobs.comAtlanta, GA, US 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer & Network Security, Computer Software"
Calculated Hire,Greater Atlanta Area,Business Intelligence Analyst,2019-07-29,Good organizational and interpersonal skills with the ability to work with various functional areas of the organization. Minimum 2 years ...,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-calculated-hire-1387459031?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Calculated HireGreater Atlanta Area 
 
BI Analyst II  
Vinings, GA 30339  
3 month Contract-to-Hire  
  
As the Business Intelligence Analyst for the Business Analytics organization, you'd be responsible for developing data solutions in conjunction with key initiatives driven by the different business groups within the organization. You'll be working mostly with SQL and Tableau, as well as other up and coming tools that are being utilized in order to tranform data into something understandable to non-IT colleagues. The teams are broken into different groups, such as Marketing, Sales, Customer Care, Technical Operations, Finance, and Human Resource Analytics and you are responsible for building reports and providing insights to those units.  
   
Requirements:  
  
Objectives:  
",Entry level,Full-time,Analyst,Telecommunications
Hennessy Automobile Companies,"Atlanta, GA, US",Business Intelligence Developer,2019-07-18,The candidate should possess technology skills with excellent business analyst experience. The Business Intelligence Developer is ...,https://www.linkedin.com/jobs/view/business-intelligence-developer-at-hennessy-automobile-companies-1378678809?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Hennessy Automobile CompaniesAtlanta, GA, US 
",Associate,Full-time,"Business Development, Sales","Automotive, Insurance, Financial Services"
Tinuiti,"Atlanta, GA, US",Business Intelligence Developer,2019-07-11,"4+ years of experience working with Business Intelligence tools and technologies such as Tableau, Datorama, Looker, PowerBI, Domo, ...",https://www.linkedin.com/jobs/view/business-intelligence-developer-at-tinuiti-1368313705?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"TinuitiAtlanta, GA, US 
",Associate,Full-time,"Business Development, Sales",Marketing and Advertising
Porsche AG,"Atlanta, GA, US",(Senior) Consultant - Business Intelligence,2019-06-11,"Being part of our Business Intelligence practice means to be part of a growing, experienced and highly motivated team that is constantly ...",https://www.linkedin.com/jobs/view/senior-consultant-business-intelligence-at-porsche-ag-1359096472?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Porsche AGAtlanta, GA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Automotive, Management Consulting"
Kaiser Permanente,"Atlanta, GA, US",Business Intelligence Report Developer,2019-05-27,"The BI Report Developer leads in query and visualization design, QA, and deliverance of their assigned reporting solutions, and is ...",https://www.linkedin.com/jobs/view/business-intelligence-report-developer-at-kaiser-permanente-1294376774?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Kaiser PermanenteAtlanta, GA, US 
",Associate,Full-time,"Business Development, Sales","Financial Services, Health, Wellness and Fitness, Hospital & Health Care"
WellStar Health System,"Marietta, GA, US",Business Intelligence Specialist,2019-06-25,Strong interpersonal communication skills and the ability to work well with all levels of the organization. Another field with ...,https://www.linkedin.com/jobs/view/business-intelligence-specialist-at-wellstar-health-system-1367329943?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"WellStar Health SystemMarietta, GA, US 
",Entry level,Full-time,"Business Development, Sales","Health, Wellness and Fitness, Hospital & Health Care, Medical Practice"
Boys & Girls Clubs of America,"Atlanta, GA, US",Business Intelligence Reporting & Data Analyst,2019-04-28,"Under the limited direction of the National Director, the Business Intelligence Reporting and Data Analyst is responsible for building ...",https://www.linkedin.com/jobs/view/business-intelligence-reporting-data-analyst-at-boys-girls-clubs-of-america-1286376940?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Boys & Girls Clubs of AmericaAtlanta, GA, US 
",Associate,Full-time,Information Technology,"Nonprofit Organization Management, Education Management, Financial Services"
U.S. Bank,"Atlanta, GA, US","Business Intelligence Manager, VP",2019-05-17,"The Vice President of Business Intelligence is responsible for providing ongoing, repeatable analytical support and insightful holistic ...",https://www.linkedin.com/jobs/view/business-intelligence-manager-vp-at-u-s-bank-1319598992?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"U.S. BankAtlanta, GA, US 
",Mid-Senior level,Full-time,"Business Development, Sales","Information Technology and Services, Banking, Financial Services"
Jobs @ TheJobNetwork,"Atlanta, GA, US",Senior Business Analyst - Business Intelligence,2019-08-02,Identifies key barriers/core problems and applies problem solving skills in order to deal creatively with complex situations. Extensive ...,https://www.linkedin.com/jobs/view/senior-business-analyst-business-intelligence-at-jobs-%40-thejobnetwork-1406608625?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkAtlanta, GA, US 
",Associate,Full-time,"Business Development, Sales",Information Technology and Services
The Southeast Permanente Medical Group,"Atlanta, GA, US",Business Intelligence Report Developer,2019-05-29,"Minimum Experience Requirements Of The Ideal Candidate. Kaiser Permanente is looking for a creative, experienced data visualization ...",https://www.linkedin.com/jobs/view/business-intelligence-report-developer-at-the-southeast-permanente-medical-group-1296763807?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"The Southeast Permanente Medical GroupAtlanta, GA, US 
",Associate,Full-time,"Business Development, Sales",Hospital & Health Care
