company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
Aramark,"Rockville, MD, US",Business Intelligence Analyst,2019-07-04,"Our 270,000 team members deliver experiences that enrich and nourish millions of lives every day through innovative services in food, ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-aramark-1354399574?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AramarkRockville, MD, US 
",Associate,Contract,Supply Chain,"Construction, Food & Beverages, Hospital & Health Care"
Amazon Web Services (AWS),"Herndon, VA, US",Business Intelligence (BI) Engineer,2019-07-30,"Verbal/written communication & data presentation skills, including experience to effectively communicate with both business and technical...",https://www.linkedin.com/jobs/view/business-intelligence-bi-engineer-at-amazon-web-services-aws-1295893691?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Amazon Web Services (AWS)Herndon, VA, US 
",Not Applicable,Full-time,"Strategy/Planning, Analyst, Information Technology","Computer Software, Information Technology and Services, Internet"
Greenpeace,"Washington, D.C., DC, US",Director of Business Intelligence and Data,2019-05-15,Greenpeace is seeking a Director of Business Intelligence and Data to lead our high functioning Data Team to provide a comprehensive view...,https://www.linkedin.com/jobs/view/director-of-business-intelligence-and-data-at-greenpeace-1287003107?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"GreenpeaceWashington, D.C., DC, US 
",Director,Full-time,"Business Development, Sales",Nonprofit Organization Management
"Synectics for Management Decisions, Inc","Alexandria, VA, US",Business Intelligence (BI) Developer,2019-07-10,Synectics for Management Decisions (SMDI) is seeking a BI Developer to join their growing team. Experience with Installation and ...,https://www.linkedin.com/jobs/view/business-intelligence-bi-developer-at-synectics-for-management-decisions-inc-1366803606?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Synectics for Management Decisions, IncAlexandria, VA, US 
",Mid-Senior level,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Computer & Network Security"
Lidl US,"Arlington, VA, US",Manager - Data Scientist (Business Intelligence & Advanced Analytics),2019-08-03,The role is responsible for partnering with internal stakeholders across the business locally and internationally. Excellent ...,https://www.linkedin.com/jobs/view/manager-data-scientist-business-intelligence-advanced-analytics-at-lidl-us-1409254276?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Lidl USArlington, VA, US 
 
",Mid-Senior level,Full-time,Other,"Construction, Consumer Goods, Retail"
"Aledade, Inc.","Bethesda, MD, US",Junior Business Intelligence Data Analyst - Bethesda,2019-07-15,We are looking for a talented BI Analyst with a background in Mathematics or Computer Science and 1-2 years of relevant healthcare ...,https://www.linkedin.com/jobs/view/junior-business-intelligence-data-analyst-bethesda-at-aledade-inc-1373484528?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Aledade, Inc.Bethesda, MD, US 
",Associate,Full-time,"Business Development, Sales","Financial Services, Health, Wellness and Fitness, Hospital & Health Care"
Emmes,"Rockville, MD, US",Cognos Business Intelligence Report Developer,2019-07-23,"The Emmes Company, LLC is searching for a Cognos Business Intelligence Report Developer located in our Rockville, Maryland office. ...",https://www.linkedin.com/jobs/view/cognos-business-intelligence-report-developer-at-emmes-1388945390?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"EmmesRockville, MD, US 
",Associate,Full-time,"Business Development, Sales",Research
Booz Allen Hamilton,"McLean, VA, US",Tableau Business Intelligence Analyst,2019-06-21,Experience with performance management and identifying and defining performance measures in support of an organization's mission and goals.,https://www.linkedin.com/jobs/view/tableau-business-intelligence-analyst-at-booz-allen-hamilton-1331979285?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Booz Allen HamiltonMcLean, VA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Hire Velocity,"Washington, D.C., DC, US",Junior Business Intelligence Consultant,2019-07-08,Capgemini Government Solutions (CGGS) LLC is seeking a highly motivated Junior Business Intelligence and Analytics Consultant with data ...,https://www.linkedin.com/jobs/view/junior-business-intelligence-consultant-at-hire-velocity-1364884733?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Hire VelocityWashington, D.C., DC, US 
",Associate,Full-time,"Business Development, Sales","Construction, Financial Services, Hospital & Health Care"
Amazon,"Herndon, VA, US",Sr Business Intelligence Engineer,2019-07-18,"The ideal candidate will have excellent analytical abilities, outstanding business acumen and judgment, intense curiosity, strong ...",https://www.linkedin.com/jobs/view/sr-business-intelligence-engineer-at-amazon-1273453032?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AmazonHerndon, VA, US 
",Mid-Senior level,Full-time,"Strategy/Planning, Analyst, Information Technology","Computer Software, Information Technology and Services, Internet"
Hughes,"Gaithersburg, MD, US",Business Intelligence Developer - Gaithersburg,2019-06-24,2+ years of development experience with SAP Business Objects reporting suite (Crystal / WebI / IDT/ Lumira) Thorough understanding of ...,https://www.linkedin.com/jobs/view/business-intelligence-developer-gaithersburg-at-hughes-1340911422?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HughesGaithersburg, MD, US 
",Associate,Full-time,"Business Development, Sales","Electrical/Electronic Manufacturing, Information Technology and Services, Telecommunications"
Third I,"Washington, D.C., DC, US",Senior Consultant - Business Intelligence - Washington,2019-06-16,"Demonstrated your skills across the Business Intelligence landscape with at least 3 years of project work. As a gifted professional, ...",https://www.linkedin.com/jobs/view/senior-consultant-business-intelligence-washington-at-third-i-1327014844?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Third IWashington, D.C., DC, US 
",Associate,Full-time,"Business Development, Sales","Marketing and Advertising, Information Technology and Services, Computer Software"
Sevan Multi-Site Solutions,"Downers Grove, Illinois, United States",Business Intelligence Analyst,2019-08-02,    3+ years of experience as a Data Analyst or Business Intelligence Analyst/Developer.     Demonstrated experience visualizing and ...,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-sevan-multi-site-solutions-1407470197?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Sevan Multi-Site SolutionsDowners Grove, Illinois, United States 
Job Summary:  Manage data integrity by developing reports and Power BI dashboards determined by internal financial and operational needs. Create and roll out procedures to support business processes.  
  
Responsibilities:  
  
Business Analysis: Uses deep understanding of objectives, issues and root causes and provides insightful, fact-based data analysis to help solve complex problems  
·       Assists with the creation of financial models, research and analyses of trends, leading indicators and business statistics  
·       Utilizes data infrastructure by extracting, aggregating, and dissecting financial data and performance metrics; highlights findings for management review  
·       Performs research and leverages internal and external data to provide input for business case development  
  
  
Business Partnering: Become a member of the Business Solutions Team to align on business priorities and drive effective solutions/execution.  
·       Builds working relationships with business management and other partners in support of key priorities and objectives through complex analytics  
·       Develop, train and maintain process solutions that improve business efficiencies  
  
  
Qualifications:  
  
·       Extensive knowledge of indexing, query optimization and other performance tuning techniques  
·       Capacity for being responsible for data within the organization to reach conclusions, drive solutions and/or recommendations  
·       Demonstrated experience visualizing and presenting date (e.g. Tableau, Microsoft Power BI, etc)  
·       Excellent oral and writing communication skills  
·       Expert knowledge in Excel  
·       Ability to quickly learn new tools to enhance reporting  
  
  
Experience and Education:  
·       Bachelor’s degree in STEM, Finance or Business Administration fields or equivalent  
·       3+ years of experience as a Data Analyst or Business Intelligence Analyst/Developer 
",Mid-Senior level,Full-time,"Analyst, Finance","Construction, Retail"
Confiance Tech Solutions,"Downers Grove, Illinois",Business Intelligence Developer,2019-07-31,Desired Skills & Experience. This position is responsible for enhancement and maintenance one of our client's Source to Pay product. ...,https://www.linkedin.com/jobs/view/business-intelligence-developer-at-confiance-tech-solutions-1405337169?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Confiance Tech SolutionsDowners Grove, Illinois 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
This position is responsible for enhancement and maintenance one of our client's Source to Pay product. This includes managing customer change requests, bug reports, product enhancements, and overseeing daily operational task.Responsibilities  
",Mid-Senior level,Contract,Information Technology,Information Technology and Services
Smith Hanley Associates,"Chicago, Illinois",Senior Business Intelligence Analyst,2019-07-31,Prominent Chicago based company is seeking a Senior BI Analyst to design and test reporting tools and reports. Minimum of 4 years of ...,https://www.linkedin.com/jobs/view/senior-business-intelligence-analyst-at-smith-hanley-associates-1405317897?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Smith Hanley AssociatesChicago, Illinois 
 
",Associate,Full-time,Analyst,"Consumer Services, Telecommunications, Information Technology and Services"
The Kraft Heinz Company,"Chicago, IL, US",Head of Business Intelligence and Data Engineering,2019-07-13,Previous work experience and/or academic coursework must have included At least four (4) years of Data Warehouse experience as a Business...,https://www.linkedin.com/jobs/view/head-of-business-intelligence-and-data-engineering-at-the-kraft-heinz-company-1351692289?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"The Kraft Heinz CompanyChicago, IL, US 
",Not Applicable,Full-time,Engineering,"Food & Beverages, Food Production, Consumer Goods"
Brooksource,"Rolling Meadows, Illinois",Business Intelligence Architect,2019-08-01,"You will be looked at as an expert with knowledge of cloud-based architecture approaches, ability to develop extract, transform and load ...",https://www.linkedin.com/jobs/view/business-intelligence-architect-at-brooksource-1395314405?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"BrooksourceRolling Meadows, Illinois 
BI Architect  
Location: Rolling Meadows, IL  
Duration: Direct Hire  
Industry: global insurance brokerage and risk management services  
Division: Benefits Management and Services  
   
As the Data Architect, you will be responsible for the design and delivery of cloud-based data architecture driving an enterprise migration from on prem to a cloud-based data platform. Your ability to deliver solutions to integrate data from line of business applications into data warehouses and marts, while ensuring proper presentation of this data to end users using data visualization software will be key. You will be looked at as an expert with knowledge of cloud-based architecture approaches, ability to develop extract, transform and load (ETL) code, and with strong programming skills including SQL.  
   
If you are looking for a role in a Fortune 500 Insurance and Risk Management company, as a key leader within a spotlight, cutting edge initiative (with 50% remote flexibility!), then please apply today!  
   
RESPONSIBILITIES/TASKS:  
  
REQUIRED:  
  
",Associate,Full-time,"Analyst, Project Management, Customer Service",Telecommunications
Fooda,"Chicago, Illinois",Business Intelligence Analyst,2019-07-11,"The team is responsible for all reporting & analytics for the company, partnering closely with Product, Engineering, Marketing, Finance ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-fooda-1349638975?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"FoodaChicago, Illinois 
 
Who We Are:  
We believe a workplace food program is something employees should love and look forward to every day. Powered by technology and a network of over 2,000 restaurants and 800+ clients, Fooda feeds hungry people at work through our ongoing food programs located within companies and office buildings. Every day, each Fooda location is served by different restaurants that come onsite and serve fresh lunch from their chef’s unique menus. Now with over 30 million meals sold, Fooda operates in 22 major US cities and plans for continued expansion.  
  
About the Team:  
Our data science & analytics team is changing the way Fooda uses data. Do you want to get in on the ground floor of an analytics team at a high growth startup? The company has placed a huge strategic focus on building out our data science and analytics capabilities and you will be core to this growth. The team is responsible for all reporting & analytics for the company, partnering closely with Product, Engineering, Marketing, Finance and Operations to drive innovative analytic solutions.  
  
Will you join us?  
  
Position Opportunities and Responsibilities:    
As a Business Intelligence Analyst, you will work with the Data Science and Analytics team to drive and evolve the reporting and analytics solution at Fooda. You will have the ability to own analytics decision making and reporting to enable Fooda to become a world-class data driven organization.  
  
Responsibilities:  
                                   
Basic Qualifications:  
  
Preferred Qualifications:  
  
What We’ll Hook You Up With:  
  
Must be authorized to work in the United States on a full-time basis. No phone calls or recruiters please.  
Fooda provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability or genetics. In addition to federal law requirements, Fooda complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training. 
",Associate,Full-time,"Information Technology, Analyst",Food & Beverages
Performance Trust Capital Partners,"Chicago, Illinois","Sales, Trading & Analytics Analyst",2019-07-18,We understand that acquiring and developing top talent who share our values is the cornerstone for building our firm and advancing our ...,https://www.linkedin.com/jobs/view/sales-trading-analytics-analyst-at-performance-trust-capital-partners-1380353421?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Performance Trust Capital PartnersChicago, Illinois 
Headquartered in Chicago, Performance Trust Capital Partners is an institutional fixed income broker/dealer, investment advisor and financial performance consultant.  We specialize in highly analytical methodologies to help clients understand risk/reward alternatives in constructing their fixed income investment portfolios and managing their balance sheets to achieve high-value strategic goals.   Our core clients include community and middle market banks, credit unions, insurance companies and other institutional investors. Our professionals use proprietary portfolio management tools based on the application of bond math to source and place fixed income securities with our clients. Our mission is to significantly enhance the performance of our clients’ investment holdings.  The firm’s Trading, Sales and Analytics groups work collaboratively toward achieving this goal.  Our culture is grounded on four attributes:  Integrity, Excellence, Teamwork & Results.  
  
We trade in and advise on a variety of products in the Fixed Income sector, including MBS, CMBS, Municipals and Esoteric Structured Products, transacting over $50B in securities annually.   As an Analyst, you will be exposed to the methodologies and tools used to assess fixed income securities and how various economic and market factors influence the performance of those securities.   This role can lead to advancement in one of several areas, including sales, trading, analytics and advisory…all within a dynamic, challenging and rewarding environment.  
  
We understand that acquiring and developing top talent who share our values is the cornerstone for building our firm and advancing our client-centered mission.  Our training and mentoring platforms support the professional development plans of each Analyst.  
  
Responsibilities  
   
Qualifications & Skill Requirements  
",Associate,Full-time,"Finance, Analyst",Financial Services
Vail Systems,"Chicago, IL, US",Business Intelligence Analyst,2019-06-21,Vail’s mission is to create better contact experiences for the employees and customers of our Fortune 500 clients. Our continuing ...,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-vail-systems-1333322129?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Vail SystemsChicago, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Telecommunications"
360-TSG,Greater Chicago Area,Business Intelligence Solutions Architect,2019-07-29,You will be part of a larger team an so this role will require excellent communication and collaboration skills with other technical ...,https://www.linkedin.com/jobs/view/business-intelligence-solutions-architect-at-360-tsg-1402080861?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"360-TSGGreater Chicago Area 
 
We are working with an exciting organization and they are looking to hire a  Business Intelligence Solutions Architect in this role you will design, develop, enhance, debug, support, maintain and test Cloud solutions that support the business. As a BI Solutions Architect, you will be involved in all aspects of providing these solutions from design, development to implementation. You will be part of a larger team an so this role will require excellent communication and collaboration skills with other technical groups as well as business leaders.  
​ 
 
Requirements 
 
 
Skills & Abilities 
",Not Applicable,Full-time,Information Technology,Information Technology and Services
LivCor,"Chicago, IL, US",Senior Analyst - Business Intelligence,2019-08-02,Ability to create and report on master data metrics using graphical representation (prior scorecard or visual management experience a plus),https://www.linkedin.com/jobs/view/senior-analyst-business-intelligence-at-livcor-1406966052?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"LivCorChicago, IL, US 
",Associate,Full-time,"Business Development, Sales",Real Estate
Adtalem Global Education,"Chicago, IL, US","Director, Business Intelligence",2019-07-18,"Work together with Digital Marketing, Admissions and departments to build predictive models to attract the best candidate and increase ...",https://www.linkedin.com/jobs/view/director-business-intelligence-at-adtalem-global-education-1380286033?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Adtalem Global EducationChicago, IL, US 
",Director,Full-time,"Business Development, Sales",Education Management
TransUnion,"Chicago, IL, US","Sr. Analyst, Business Intelligence",2019-08-02,"This environment gives our people the opportunity to hone current skills and build new capabilities, while discovering their genius. Must...",https://www.linkedin.com/jobs/view/sr-analyst-business-intelligence-at-transunion-1407390749?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"TransUnionChicago, IL, US 
",Not Applicable,Full-time,"Business Development, Sales","Financial Services, Information Services, Information Technology and Services"
Comcast,"Oak Brook, IL, US","Mgr 1, Business Intelligence",2019-08-02,We drive innovation to create the world's best entertainment and online experiences. Own the customer experience-think and act in ways ...,https://www.linkedin.com/jobs/view/mgr-1-business-intelligence-at-comcast-1407455571?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ComcastOak Brook, IL, US 
",Not Applicable,Full-time,"Business Development, Sales","Information Technology and Services, Internet, Telecommunications"
RoomIt by CWT,"Chicago, IL, US",Business Intelligence Analyst,2019-08-01,"2 years of experience compiling reports, analyzing data, and working with reporting tools. Excellent computer skills including MS Outlook...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-roomit-by-cwt-1394674476?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"RoomIt by CWTChicago, IL, US 
",Not Applicable,Full-time,"Business Development, Sales","Leisure, Travel & Tourism"
IRI,"Chicago, IL, US",Operations Analyst - Business Intelligence,2019-07-14,"Experience working with large volumes of data, and data extraction from SQL Server tables ( ETL) 2-3 years of experience working with ...",https://www.linkedin.com/jobs/view/operations-analyst-business-intelligence-at-iri-1315199092?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"IRIChicago, IL, US 
 
",Not Applicable,Full-time,"Business Development, Sales","Consumer Goods, Market Research, Retail"
CNA Insurance,"Chicago, IL, US",Business Intelligence Engineer,2019-07-30,Verbal and written communication skills including technical topics to non-technical audiences. Strong technical skills and ability to ...,https://www.linkedin.com/jobs/view/business-intelligence-engineer-at-cna-insurance-1389250853?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CNA InsuranceChicago, IL, US 
",Not Applicable,Full-time,"Business Development, Sales","Financial Services, Insurance"
KLINK ,"Chicago, Illinois, United States","Managing Director, Global Risk Solutions ",2019-08-02,The ideal candidate is an experienced consulting professional with an established client network and must have a passion for global ...,https://www.linkedin.com/jobs/view/managing-director-global-risk-solutions-at-klink-1407763550?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"KLINK Chicago, Illinois, United States 
KLINK is an international business intelligence firm proactively and confidentially uncovering fraud, fictions and phantoms before they become financial, legal or public crises. Because the cost of finding out, of being informed, of seeing behind the curtain, is vastly more economical than the alternative. Since 2001, KLINK has advised global law firms and Fortune 500 companies in more than 100 countries annually. Never guess when you work with KLINK. 
 
KLINK is currently seeking a Managing Director for a new Chicago office. This role will report directly to the President and CEO. The Managing Director will be responsible for generating relationships with new clients while providing superior service and guidance to existing clients. 
The ideal candidate is an experienced consulting professional with an established client network and must have a passion for global commerce, anti-bribery compliance, and investigations. The candidate must be a detail-oriented self-starter capable of building and running an office and eager to grow their network while still acting as a team player. 
 
The ideal candidate will be an outstanding public speaker, author industry articles, and act as an industry expert regarding the FCPA, corporate fraud, investigations, and the risks of doing business in growth economies. 
 
Responsibilities 
 
Qualifications 
 
KLINK offers salary commensurate with experience and an excellent benefits package. Opportunities for advancement are available and are based on achievements. 
 
",Director,Full-time,"Sales, Consulting, Business Development",Management Consulting
"Fetch Rewards, Inc.","Chicago, Illinois, United States",Business Intelligence Lead,2019-07-19,What you get to do - The day to day responsibility will include seeking to understand core business objectives of partner companies to ...,https://www.linkedin.com/jobs/view/business-intelligence-lead-at-fetch-rewards-inc-1381699247?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Fetch Rewards, Inc.Chicago, Illinois, United States 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
Fetch’s next step in evolving the grocery shopping experience will require a Business Intelligence Lead in our Chicago or New York office.  Those that can help us defeat the odds can forward a resume to b.simmons@fetchrewards.com.  
   
The Business Intelligence Lead will manage multiple client relationships and lead Insight & Analytics of long-term partnerships. The day to day responsibility will include seeking to understand core business objectives of partner companies to find data & analytic solutions within our capabilities.  The Business Intelligence Lead will lead as an architect, an analyst, and a story-teller to drive data-drive actionable insights enabling the execution of unique brand experiences within our platform and ultimately building 1:1 consumer connections for our Partners.  
   
What you get to do -       
·       Architect – Insightful model Ideation  
o   Partner with Data & Analytics on the ideation of models to provide Partner category & customer insights.  
   
·       Analyst - Interpretation à Description à Prediction à Prescription  
o   Lead the interpretation of results to go beyond the “what” and identify the “why” leading to the “how” to solve and provide actionable opportunity.  
   
·       Storyteller – Complex analytical results converted into simple & succinct stories  
o   Lead the creation & adaption of narratives or dialogues on data-based and analytic driven Partner Category/Customer stories that provide an illustration to the Fetch Consumers journey and their life of food.  
   
What you should have in your tool bag -  
·     Minimum of 3-5 years of insights & analytics cross-functional relationship management experience managing multiple stakeholders.  
·     Passion for helping brands strengthen their relationship with Consumers.  
·     Highly organized and proven ability to manage multiple projects simultaneously.  
·     An odd affinity for the pace of work that a startup offers.  
·     You find yourself excited to tell people about what we're building here at Fetch. You wake up truly excited because you know what you do today will directly impact a young growing company.  
·     Experience delivering marketing communication, technology or data-driven solutions to CPG organizations.  
·     Bachelor's degree in Business, Finance, or Economics.  
   
Core Responsibilities  
Those interested in learning what's next can forward a resume to b.simmons@fetchrewards.com  
  
  
",Mid-Senior level,Full-time,"Analyst, Strategy/Planning","Computer Software, Consumer Goods, Retail"
Huron,"Chicago, IL, US","Consulting Manager, Business Intelligence & Analytics - Nationwide",2019-07-28,"The multi-faceted role you’ve been looking for… Managers play a vibrant, integral role at Huron. Consulting companies are not all ...",https://www.linkedin.com/jobs/view/consulting-manager-business-intelligence-analytics-nationwide-at-huron-1399854391?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HuronChicago, IL, US 
",Not Applicable,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Strata Decision Technology,"Chicago, IL, US",Healthcare Business Intelligence Manager,2019-05-18,"We Look For Someone Who. Excellent presentation and listening skills, with ability to think quickly and deliver consultative response. ...",https://www.linkedin.com/jobs/view/healthcare-business-intelligence-manager-at-strata-decision-technology-1321172807?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Strata Decision TechnologyChicago, IL, US 
",Mid-Senior level,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
UL,"Northbrook, Illinois",Business Intelligence Manager,2019-07-11,UL LLC is seeking a result focused Business Intelligence and Analytics Manager who can provide vision and direction around business ...,https://www.linkedin.com/jobs/view/business-intelligence-manager-at-ul-1349675317?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ULNorthbrook, Illinois 
UL LLC is seeking a result focused Business Intelligence and Analytics Manager who can provide vision and direction around business intelligence, data warehouse, analytics and reporting needs for our customers. The person will be responsible for designing enterprise information strategy and aligning/adjusting the strategy with changing needs of the company. This position helps in realizing maximum value for our customers from their investment in Decision Support, Data Warehouse, ETL and Big Data solutions.  This individual will partner with the business to manage/maintain the data, processes and environments used to meet the organization’s on-going information needs.  
  
JOB RESPONSIBILITIES:  
  
",Mid-Senior level,Full-time,Information Technology,Public Safety
"Consumers Credit Union, Illinois",Greater Chicago Area,Business Intelligence Analyst,2019-07-29,"We are looking for…. Bring your extensive SQL skills, knowledge of Power BI, and data warehouse experience to a team that is at the ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-consumers-credit-union-illinois-1402368933?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Consumers Credit Union, IllinoisGreater Chicago Area 
 
Bring your extensive SQL skills, knowledge of Power BI, and data warehouse experience to a team that is at the beginning of a data journey! Our Business Intelligence function is new and growing and we’re looking for an Analyst to join this team of BI & Analytics rock stars. Want to have a hand in shaping and driving Consumers Credit Union’s (CCU) strategy and execution for years to come?  
  
As our new BI Analyst you will…  
Take our data from a variety of systems, conduct analysis and generate reports to help make important business decisions for CCU. You’ll solve business problems, make organization-wide improvements, and provide analytics and reporting that will propel our BI function to the next level.  
  
Day-to-day responsibilities will include:  
  
We are looking for…  
  
Culture/Benefits/Compensation…  
We’re the total package! We have an awesome culture (although we’re a Credit Union, we are in the “people” business not the “money” business). CCU offers excellent benefits, competitive pay, and we believe in developing our employees to their fullest potential.  
  
Our comprehensive benefits package is designed with you and your family in mind:  
More:  
Competitive compensation, bonus eligibility, recognition and rewards, training and development throughout employment, a culture that appreciates hard work and delivers on fun, collaboration, respect and innovation. 
",Associate,Full-time,"Analyst, Information Technology, Strategy/Planning","Banking, Financial Services, Information Technology and Services"
HomeX,"Chicago, Illinois",Business Intelligence Analyst,2019-07-23,"The ideal candidate will be a skilled analyst who is passionate about business intelligence, comfortable working in a start-up ...",https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-homex-1370614347?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HomeXChicago, Illinois 
 
About the Job  
HomeX is seeking a driven Business Intelligence Analyst to join our BI Team. The Business Intelligence Analyst will be responsible for the design, implementation & support of our business reporting suite. You will be working closely with business users, the data infrastructure team, and the product team to support the ongoing development of our enterprise-wide BI platform. You’ll be designing and implementing architecture, tools, and processes needed to provide “single source of truth” reports to support data-driven decision making.  
  
The ideal candidate will be a skilled analyst who is passionate about business intelligence, comfortable working in a start-up environment and embraces the opportunity to work closely with stakeholders to drive critical decision-making.  
  
The right candidate for this role is always looking to push the envelope in creating differentiated experiences, while also being dedicated to operational excellence to ensure we can deliver. We’re looking for someone who can help us transform an industry.  
  
Key Responsibilities  
  
About You  
  
Key Qualifications  
  
Why work with us?  
Working at HomeX means collaborating with experienced, people-first leaders with a clear vision and a track record of success, as well as the close-knit camaraderie of a team of highly talented and motivated coworkers. We offer a collaborative, positive working environment where we encourage employees to balance productivity with the need to recharge the batteries. And of course, you get paid pretty well - we offer competitive compensation packages, including equity, performance-based incentives and competitive benefits for full time employees.  
  
HomeX values diversity in the workplace and is an equal opportunity employer. We are committed to providing an inclusive and accessible work environment. We thank all candidates who apply, but only those selected for an interview will be contacted. If you require accommodation, please let us know. We will work with you to meet your needs. 
",Associate,Full-time,"Analyst, General Business",Consumer Services
Go2Group LLC,Greater Chicago Area,Business Intelligence Analyst/C# Developer,2019-06-24,"Wouldn't you like to work for a rapidly growing, award-winning, successful financial firm? With an amazing office located near the heart of ",https://www.linkedin.com/jobs/view/business-intelligence-analyst-c%23-developer-at-go2group-llc-1285072618?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Go2Group LLCGreater Chicago Area 
Wouldn't you like to work for a rapidly growing, award-winning, successful financial firm? With an amazing office located near the heart of the loop, this could be your next dream opportunity!  
  
Currently looking to hire a Business Intelligence Analyst/Developer to provide technology development resources to support the Firm’s Accounting, Treasury, Human Resources, and Legal/Compliance departments. The general responsibilities of the position include overseeing production processes; developing, enhancing and maintaining applications utilized by departments throughout the organization; developing and maintaining system documentation; and assisting in the installation and integration of third-party software upgrades. The individual in this position will work in our Chicago, Illinois Office.  
  
Business Intelligence (BI) Developer Responsibilities:  
  
Qualifications:  
",Associate,Full-time,"Information Technology, Engineering","Financial Services, Information Technology and Services, Computer Software"
