company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
Booz Allen Hamilton,"Alexandria, VA, US",Business Analyst,2019-07-24,Possession of excellent oral and written communication skills to manage client expectations and shape and scope assignments. Experience ...,https://www.linkedin.com/jobs/view/business-analyst-at-booz-allen-hamilton-1391522388?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Booz Allen HamiltonAlexandria, VA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
"Procentrix, Inc.","Washington, D.C., DC, US",Business Analyst,2019-07-15,Experience creating user stories for Agile development projects using tools such as Jira or Rational Jazz. Experience with analyzing ...,https://www.linkedin.com/jobs/view/business-analyst-at-procentrix-inc-1373257441?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Procentrix, Inc.Washington, D.C., DC, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Defense & Space, Computer Software"
Unisys,"Alexandria, VA, US",Business Analyst,2019-07-31,Your skills and experience could be mission critical for our Unisys team supporting the Federal Government in their mission to protect ...,https://www.linkedin.com/jobs/view/business-analyst-at-unisys-1405051454?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"UnisysAlexandria, VA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Discover Technologies,"Herndon, VA, US",Business Analyst,2019-07-23,Strong research and analysis skills in the formulation and definition of project scope and objectives. Some project and people management...,https://www.linkedin.com/jobs/view/business-analyst-at-discover-technologies-1390011577?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Discover TechnologiesHerndon, VA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Management Consulting"
BRMi,"Washington, D.C., DC, US",Business Analyst,2019-07-19,"These initiatives aim to help unify efforts, improve mission effectiveness, and increase overall efficiency of IT initiatives within the ...",https://www.linkedin.com/jobs/view/business-analyst-at-brmi-1382084582?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"BRMiWashington, D.C., DC, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Mathematica,"Washington, D.C., DC, US",Business Analyst,2019-07-16,"We are seeking a bright, energetic, and highly motivated person to join our team as a Business Analyst in our Washington, DC or Woodlawn,...",https://www.linkedin.com/jobs/view/business-analyst-at-mathematica-1376012050?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"MathematicaWashington, D.C., DC, US 
",Associate,Full-time,"Business Development, Sales","Research, Health, Wellness and Fitness, Hospital & Health Care"
Technical Assent,"Washington, D.C., DC, US",Business Analyst,2019-06-26,Your team will work IN and ON the client's core mission – helping them to deliver their services day-to-day while simultaneously looking...,https://www.linkedin.com/jobs/view/business-analyst-at-technical-assent-1335665457?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Technical AssentWashington, D.C., DC, US 
",Associate,Full-time,"Business Development, Sales",Management Consulting
Bravium Consulting Inc.,"Gaithersburg, MD, US",Business Analyst,2019-06-10,Bravium Consulting is rapidly growing and we are always looking for intelligent and motivated people to join our team. Prefer experience ...,https://www.linkedin.com/jobs/view/business-analyst-at-bravium-consulting-inc-1310814319?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Bravium Consulting Inc.Gaithersburg, MD, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Management Consulting"
Planned Systems International,"Washington, D.C., DC, US",Business Analyst,2019-06-24,"An equivalent combination of education, certification, and relevant experience may be considered. Outstanding oral and written ...",https://www.linkedin.com/jobs/view/business-analyst-at-planned-systems-international-1334096561?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Planned Systems InternationalWashington, D.C., DC, US 
",Not Applicable,Full-time,"Business Development, Sales",Information Technology and Services
CGI,"Alexandria, VA, US",Business Analyst,2019-06-06,Ideal candidates will possess strong analytical skills and will have some experience with federal financial ERP systems (e.g. CGI Federal...,https://www.linkedin.com/jobs/view/business-analyst-at-cgi-1329913848?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CGIAlexandria, VA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
"DealerOn, Inc","Rockville, MD, US",Business Analyst,2019-06-06,"We are looking for an experienced Business Analyst to participate in the creation of new products and features, from the idea stage to ...",https://www.linkedin.com/jobs/view/business-analyst-at-dealeron-inc-1306130857?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"DealerOn, IncRockville, MD, US 
",Associate,Full-time,"Business Development, Sales","Marketing and Advertising, Information Technology and Services, Computer Software"
Infotrend,"Arlington, VA, US",Business Analyst,2019-07-12,"Position Summary: Infotrend, Inc. is seeking a business analyst to assist in activities supporting a highly visible government client. At...",https://www.linkedin.com/jobs/view/business-analyst-at-infotrend-1368483509?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"InfotrendArlington, VA, US 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Computer & Network Security"
Exelon,"Benning, DC, US",Business Analyst,2019-07-25,"General understanding of applicable standards, methods, processes and practices, business fundamentals, and performance metrics in the ...",https://www.linkedin.com/jobs/view/business-analyst-at-exelon-1393695538?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ExelonBenning, DC, US 
",Associate,Full-time,"Business Development, Sales","Construction, Oil & Energy, Utilities"
Lockheed Martin,"Hanover, MD, US",Business Analyst,2019-06-19,"Outstanding customer service and interaction skills, as well as excellent verbal and written communications skills. Superior ...",https://www.linkedin.com/jobs/view/business-analyst-at-lockheed-martin-1334515102?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Lockheed MartinHanover, MD, US 
",Associate,Full-time,"Business Development, Sales","Construction, Information Technology and Services, Computer Software"
"LS Technologies, LLC","Washington, D.C., DC, US",Business Analyst,2019-08-04,LST is seeking an experienced Business analyst. The selected candidate will have a thorough understanding of the FAA's budget development...,https://www.linkedin.com/jobs/view/business-analyst-at-ls-technologies-llc-1412179191?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"LS Technologies, LLCWashington, D.C., DC, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Defense & Space, Computer & Network Security"
Censeo Consulting Group,"Washington, D.C., DC, US",Business Analyst,2019-04-23,Effective communication skills with an ability to share and synthesize knowledge. Members of the Censeo team not only get the chance to ...,https://www.linkedin.com/jobs/view/business-analyst-at-censeo-consulting-group-1259607375?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Censeo Consulting GroupWashington, D.C., DC, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Management Consulting, Government Administration"
Cgi Technologies,"Rockville, MD, US",Business Analyst,2019-06-30,"CGI, an IT services and consulting firm, is seeking a talented Business Analyst to join our team supporting Enterprise Content Management...",https://www.linkedin.com/jobs/view/business-analyst-at-cgi-technologies-1351052769?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Cgi TechnologiesRockville, MD, US 
",Associate,Contract,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Defense Health Agency,"Falls Church, VA, US",BUSINESS ANALYST,2019-07-15,Skills and experience to exceed well above the minimum requirements. Skills And Can Provide Valuable Training And Experience That. Skills...,https://www.linkedin.com/jobs/view/business-analyst-at-defense-health-agency-1373091981?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Defense Health AgencyFalls Church, VA, US 
",Associate,Part-time,"Business Development, Sales","Government Administration, Health, Wellness and Fitness, Hospital & Health Care"
"Evans & Chambers Technology, LLC","Washington, D.C., DC, US",Business Analyst,2019-08-03,EC is looking for a Business Analyst to assess technology transfer and potential opportunities for diversion due to foreign involvement ...,https://www.linkedin.com/jobs/view/business-analyst-at-evans-chambers-technology-llc-1409541304?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Evans & Chambers Technology, LLCWashington, D.C., DC, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Defense & Space, Computer Software"
EmeSec Incorporated,"Arlington, VA, US",Business Analyst,2019-06-07,EmeSec Incorporated is looking for a talented a Business Analyst who is passionate about federal IT management to join our growing team ...,https://www.linkedin.com/jobs/view/business-analyst-at-emesec-incorporated-1306590398?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"EmeSec IncorporatedArlington, VA, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Defense & Space, Computer & Network Security"
Advanced Resources,"Downers Grove, IL, US",Business Analyst,2019-08-03,"They are looking for someone with broad business experience as the integration projects will be across all business functions (Finance, ...",https://www.linkedin.com/jobs/view/business-analyst-at-advanced-resources-1409977273?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Advanced ResourcesDowners Grove, IL, US 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
",Associate,Contract,"Finance, Analyst, Accounting/Auditing","Staffing and Recruiting, Financial Services, Hospital & Health Care"
Fusion Risk Management,"Chicago, Illinois",Business Analyst,2019-07-24,"Strong technical problem-solving skills, preferably including experience with or coursework in: relational database design; logic-based ...",https://www.linkedin.com/jobs/view/business-analyst-at-fusion-risk-management-1392449078?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Fusion Risk ManagementChicago, Illinois 
Description  
Fusion’s Business Analysts play a key role within our Delivery team. This entry-level role works directly with our clients in a consultative capacity to analyze and organize customer business requirements, then designs and configures supported solutions in the Fusion Framework®, built on the Force.com cloud platform.  
This role, which interfaces with customers, product managers, and developers, will allow you to develop both your technical and consultative skills, as you:  
Requirements  
Fusion Risk Management, Inc. is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity or national origin. Nothing in this job posting should be construed as an offer or guarantee of employment. 
",Mid-Senior level,Full-time,Engineering,Computer Software
Baxter International Inc.,"Deerfield, IL, US",Business Analyst,2019-07-27,"We’re looking for team members who are motivated to learn, grow and innovate, while making a meaningful difference for millions of ...",https://www.linkedin.com/jobs/view/business-analyst-at-baxter-international-inc-1383695782?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Baxter International Inc.Deerfield, IL, US 
",Associate,Full-time,"Business Development, Sales","Electrical/Electronic Manufacturing, Construction, Pharmaceuticals"
Ellianse LLC,"Chicago, IL, US",Business Analyst,2019-07-15,"We are looking for Business Analyst who will work closely with technology, product teams closely. Strong organizational skills and very ...",https://www.linkedin.com/jobs/view/business-analyst-at-ellianse-llc-1373223970?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Ellianse LLCChicago, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
CellTrak Technologies,"Chicago, IL, US",Business Analyst,2019-07-14,Join our growing organization on an exciting mission to provide technology that enables people to receive outstanding health care and ...,https://www.linkedin.com/jobs/view/business-analyst-at-celltrak-technologies-1371261636?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CellTrak TechnologiesChicago, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Hospital & Health Care"
MISUMI USA,"Schaumburg, IL, US",Business Analyst,2019-07-14,This position is responsible for supporting the growth of the VONA Mechanical business unit by collecting and conducting quantitative ...,https://www.linkedin.com/jobs/view/business-analyst-at-misumi-usa-1372672690?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"MISUMI USASchaumburg, IL, US 
",Associate,Full-time,"Business Development, Sales","Logistics and Supply Chain, Staffing and Recruiting, Consumer Goods"
Valtech North America,"Chicago, IL, US",Business Analyst,2019-08-01,"No more, no less. The Business Analyst is responsible for working with Clients and Valtech Project Teams to drive the project vision, ...",https://www.linkedin.com/jobs/view/business-analyst-at-valtech-north-america-1406338429?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Valtech North AmericaChicago, IL, US 
",Mid-Senior level,Full-time,"Business Development, Sales","Marketing and Advertising, Information Technology and Services, Internet"
Agiloft,"Chicago, IL, US",Business Analyst,2019-07-23,"The ideal candidate must have solid critical thinking and problem-solving skills, strong business acumen, and excellent written and ...",https://www.linkedin.com/jobs/view/business-analyst-at-agiloft-1388487092?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AgiloftChicago, IL, US 
",Associate,Full-time,"Business Development, Sales",Information Technology and Services
Oak Street Health,"Chicago, IL, US",Business Analyst,2019-06-14,"What we’re looking for. We’re Looking For Motivated, Experienced Application Developer With. Oak Street Health is a rapidly growing, ...",https://www.linkedin.com/jobs/view/business-analyst-at-oak-street-health-1318211317?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Oak Street HealthChicago, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Health, Wellness and Fitness, Hospital & Health Care"
"Baker Tilly Virchow Krause, LLP","Chicago, IL, US",Business Analyst,2019-06-02,"As a part of Baker Tilly Consulting, you will find that our global brand and entrepreneurial environment will give you the support you ...",https://www.linkedin.com/jobs/view/business-analyst-at-baker-tilly-virchow-krause-llp-1302449916?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Baker Tilly Virchow Krause, LLPChicago, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Financial Services, Accounting"
"KellyMitchell Group, Inc","Riverwoods, IL, US",Business Analyst,2019-05-13,Excellent analytical skills with demonstrated experience in interpreting data and translating into insight. 2+ years of experience in ...,https://www.linkedin.com/jobs/view/business-analyst-at-kellymitchell-group-inc-1269321885?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"KellyMitchell Group, IncRiverwoods, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Republic Bank Of Chicago,"Oak Brook, IL, US",Business Analyst,2019-06-21,"Strong interpersonal skills, including the ability to work effectively with individuals of varying backgrounds, levels, and technical ...",https://www.linkedin.com/jobs/view/business-analyst-at-republic-bank-of-chicago-1331964278?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Republic Bank Of ChicagoOak Brook, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Banking, Financial Services"
Univar Solutions,"Downers Grove, IL, US",Business Analyst,2019-07-15,"Knowledge and experience working with MS Office Suite, with strong Excel skills. At Univar Solutions, we’re building on our more than 90...",https://www.linkedin.com/jobs/view/business-analyst-at-univar-solutions-1374029288?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Univar SolutionsDowners Grove, IL, US 
",Associate,Full-time,"Business Development, Sales",Chemicals
Chubb,"Chicago, IL, US",Business Analyst,2019-06-27,"Combined Insurance, a Chubb Company, is seeking a Business Analyst to join our fast-paced, high energy, and growing company. Sales ...",https://www.linkedin.com/jobs/view/business-analyst-at-chubb-1343563717?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ChubbChicago, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Insurance, Financial Services"
International Financial Company,"Chicago, IL, US",Business Analyst,2019-06-16,"My client, a Fortune 100 company located in the north suburbs, is looking for a to join a major Finance Transformation initiative. This ...",https://www.linkedin.com/jobs/view/business-analyst-at-international-financial-company-1327042865?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"International Financial CompanyChicago, IL, US 
",Associate,Contract,"Business Development, Sales","Banking, Financial Services, Accounting"
Central Business Solutions,"Chicago, IL, US",Business Analyst,2019-06-14,"Trading IT is responsible for all order management, trade execution and compliance systems across the entire Asset Management division of...",https://www.linkedin.com/jobs/view/business-analyst-at-central-business-solutions-1325837029?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Central Business SolutionsChicago, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Management Consulting"
Rose International,"Deerfield, IL, US",Business Analyst/,2019-08-02,"5+ years experience in applying information systems solutions to business problems. Experience in system testing, validation, problem ...",https://www.linkedin.com/jobs/view/business-analyst-at-rose-international-1408068039?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Rose InternationalDeerfield, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Echo Global Logistics,"Chicago, IL, US",Business Analyst (Integrations),2019-07-24,Good analytical and problem solving skills to evaluate business and market problems and apply technology and domain knowledge to identify...,https://www.linkedin.com/jobs/view/business-analyst-integrations-at-echo-global-logistics-1391191874?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Echo Global LogisticsChicago, IL, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
National Express LLC,"Lisle, IL, US",Business Analyst,2018-11-18,"We are currently seeking a Business Analyst to work in the Asset Management Organizationfrom our corporate headquarters in Lisle, IL . ...",https://www.linkedin.com/jobs/view/business-analyst-at-national-express-llc-1022392324?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"National Express LLCLisle, IL, US 
",Associate,Full-time,"Business Development, Sales","Construction, Automotive, Transportation/Trucking/Railroad"
Live Nation Entertainment,"Chicago, Illinois",Business Analyst,2019-08-02,Must have experience using BI tools to create reports for Leadership. Must have experience using SQL with Relational Databases. Business ...,https://www.linkedin.com/jobs/view/business-analyst-at-live-nation-entertainment-1396718301?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Live Nation EntertainmentChicago, Illinois 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Who are we?  
Live Nation Entertainment is the world’s leading live entertainment and eCommerce company, comprised of four market leaders: Ticketmaster.com, Live Nation Concerts, Front Line Management Group and Live Nation Network.  Ticketmaster.com is the global event ticketing leader and one of the world’s top five eCommerce sites, with over 26 million monthly unique visitors.  Live Nation Concerts produces over 20,000 shows annually for more than 2,000 artists globally.  Front Line is the world’s top artist management company, representing over 250 artists.  These businesses power Live Nation Network, the leading provider of entertainment marketing solutions, enabling over 800 advertisers to tap into the 200 million consumers Live Nation delivers annually through its live event and digital platforms. For additional information, visit www.livenation.com/investors.  
   
Who are you?  
Passionate and motivated.  Driven, with an entrepreneurial spirit.  Resourceful, innovative, forward thinking and committed. At Live Nation Entertainment, our people embrace these qualities, so if this sounds like you then please read on!  
  
Summary:As the Business Analyst, you love to use data to solve problems and identify opportunities. You will build reports and dashboards that enable our Ticketing organization to understand pricing, inventory, and yield opportunities. You will also play a key role in organizing and validating data across our BI tools. In this role, you will report to the Manager of Strategy & Analytics for US Concerts. You will sit at the intersection of concerts + analytics + disruption.You are eager to make an impact, excited to be part of a team, and can’t wait to see your data come to life. Essential Duties & Responsibilities:•  Build automated Reporting and Dashboards to support Ticketing Dept. and Management Reporting•  Prepare ad hoc Analysis to answer Business Questions as needed•  Work with IT organization to validate ongoing Data Integrity and Integrity of new Datasets•  Work collaboratively within the U.S. Concerts Analytics team to improve upon Reporting Practices •  Provide Analysis to support annual and ongoing Strategic Planning for US Concerts•  Other Duties, as assignedSkills & Qualities Desired:•  Must have Advanced MS Excel skills•  Must have experience using BI tools to create reports for Leadership•  Must have experience using SQL with Relational Databases•  Business Objects or Tableau Experience a plus•  Elevated Pride of Ownership regarding Work Product•  Strong Attention to Detail and Ability to Critically Evaluate Data•  Ability to participate in a Collaborative Team Environment•  Strong Written and Verbal Communication Skills•  Willing to work when necessary to help get Overall Team Goals AccomplishedEducation & Knowledge Desired: •  Bachelors Degree (Accounting, Finance, Economics, Statistics)•  Strong Academic Performance•  1-3 years of relevant Business/Financial Analyst Experience•  Entertainment Industry Experience a plus  
Physical Requirements/Work EnvironmentSits for extended periods of time at a computer station or work desk; stands and walks regularly throughout the day; uses hands and fingers to operate computers and office equipment for up to 8 hours each day; lifts up to 10 pounds regularly; exposed to typical office environment conditions and noise levels.Equal Employment OpportunityLive Nation Entertainment strongly supports equal employment opportunity for all applicants regardless of race, color, religion, sex, gender identity, pregnancy, national origin, ancestry, citizenship, age, marital status, physical disability, mental disability, medical condition, sexual orientation, genetic information, or any other characteristic protected by state or federal law.Hiring PracticesThe preceding job description has been designed to indicate the general nature and level of work performed by employees within this classification. It is not designed to contain or be interpreted as a comprehensive inventory of all duties, responsibilities, and qualifications required of employees assigned to this job.Live Nation Entertainment recruitment policies are designed to place the most highly qualified persons available in a timely and efficient manner. Live Nation Entertainment may pursue all avenues available, including promotion from within, employee referrals, outside advertising, employment agencies, Internet recruiting, job fairs, college recruiting and search firms.This job description is a summary of duties that are expected to be performed. Duties outlined on this job description may not be all-inclusive, and can be modified at any time if requested by management. 
",Associate,Full-time,"Analyst, Finance, Strategy/Planning","Entertainment, Music, Hospitality"
Synectics Inc.,"Chicago, Illinois",Business Analyst,2019-07-30,Experience implementing operational change. Basic business analysis skills. Work with subject matter experts in specialist business areas...,https://www.linkedin.com/jobs/view/business-analyst-at-synectics-inc-1390744165?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Synectics Inc.Chicago, Illinois 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
Local Candidates Only, No Sponsorship Offered.  
  
Provide analysis to support and enable the transformation of current business processes to align with strategic vision and new Target Operating Model (TOM).  
  
Work with subject matter experts in specialist business areas across the investment business and with external vendors to develop process and operating model solutions that align with the TOM  
  
Support the development and documentation of process solutions and where appropriate communicate solutions and proposals to senior stakeholders for review and approval 　  
  
Collaborate with business owners and subject matter experts, external vendors, and decision makers to plan, design and develop process solutions  
  
Must have: • Basic business analysis skills  • Understanding of Business Process Management and Operating Models  • Understanding of Target Operating Model Development  • Experience implementing operational change 
",Associate,Contract,"Analyst, Strategy/Planning, Accounting/Auditing",Insurance
Illinois Finance Authority,"Chicago, Illinois",Business Analyst,2019-07-24,Looking for an opportunity to use your skills and education to better your community and the State of Illinois? As a unique organization ...,https://www.linkedin.com/jobs/view/business-analyst-at-illinois-finance-authority-1375364302?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Illinois Finance AuthorityChicago, Illinois 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
ILLINOIS FINANCE AUTHORITY OVERVIEW:   
Looking for an opportunity to use your skills and education to better your community and the State of Illinois? Are you interested in public service and professional growth? The Illinois Finance Authority (IFA) could be for you! As a unique organization that sits at the intersection of finance and public policy, we are searching for candidates that will help us improve the quality of life in our communities where we work and live. 
  
IFA provides access to low-cost financing to private and public organizations as well as individuals that are aligned with our statutory mission of promoting a vigorous and growing economy, creating and retaining jobs, and lowering the cost of government for the diverse community of Illinois residents. To date, IFA has financed hundreds of projects across our state, including hospitals and healthcare systems, universities, colleges and schools, drinking water and sewer systems, cultural institutions, senior living and other housing projects, public-private partnerships, businesses, including factories and distribution facilities and individual farmers. 
  
IFA is a body politic and corporate created by State law through the consolidation and elimination of seven predecessor entities in 2004. IFA does not receive appropriated funding from the State of Illinois and operates at no cost to State taxpayers. IFA is governed by a fifteen-member, volunteer Board appointed by the Governor and confirmed by the Illinois Senate.  IFA staff offers a breadth and depth of professional, legal and financial expertise necessary to close complex financial transactions. IFA board and staff meet monthly to consider pending projects consistent with our statutory mission. Materials are available on the IFA website: www.il-fa.com 
  
IFA offers a competitive total compensation package with generous benefits, including but not limited to, 457 and 401(a) defined contribution plans, comprehensive health insurance, life and disability insurance, and paid time off. Employees working at the IFA are at-will employees and not employees of the State of Illinois. IFA is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, protected veteran status, among other things, or as a qualified individual with a disability. 
  
  
  
  
SUMMARY:   
This position is an entry level role intended to provide broad exposure across all aspects of IFA business lines. This individual is responsible for supporting the various sector leads in processing transactions from application to closing in order to generate revenue for the IFA. 
  
  
DUTIES AND RESPONSIBILITIES 
  
1.   Review qualified borrowers’ application forms and audited financial statements. 
2.   Review qualified borrowers’ financial statements and analyze applicable ratios using Microsoft Excel. 
3.   Assist sector leads in drafting credit memoranda and/or resolutions for presentation to IFA Committees and Board of Directors. 
4.   Monitors and manages IFA tasks and responsibilities at the direction of sector leads, including maintaining close correspondence with transaction parties to ensure financing documents are in proper form and are received on a timely basis pursuant to working group and established deadlines. 
5.   Researches and tracks rated borrower debt via the Electronic Municipal Market Access (EMMA) System. 
6.   Serves as a point of contact with transaction parties to financings, including borrowers, legal counsel, and banks. 
7.   Responds to requests from internal and external auditors as needed. 
8.   Provides necessary administrative support on all tasks related to transactions, including maintaining accurate project files and assisting in meeting preparation. 
9.   Performs other related duties as assigned by management. 
  
  
QUALIFICATIONS:  
  
1.   Bachelor’s degree in public policy, finance, banking and/or liberal arts. 
2.   Strong analytical skills, understanding of basic financial concepts 
3.   Interest or experience working in Illinois State or local government including the legislative process and/or public service desired but not required. 
4.   Acute attention to detail 
5.   Able to learn quickly and integrate learning into a variety of situations. 
6.   Must be able to communicate thoughts clearly, both orally and written. Must be able to communicate to all levels within an organization, vendors and the public. 
7.   Demonstrated ability to adjust quickly to different work situations; remain composed under pressure. 
8.   Strong relationship-building skills, good team player. 
9.   Strong working knowledge of MS Office, including Word, Excel, PowerPoint and Outlook. 
 
Interested and qualified candidates should send a resume to hr@il-fa.com  
  
",Entry level,Full-time,"Business Development, Analyst, Project Management",Financial Services
