company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
Guidehouse,"Washington, D.C., DC, US","Machine Learning Engineer, Senior Associate",2019-07-19,Guidehouse was founded in 2018 as an evolution of PwC Public Sector with a mission to help our clients deliver on their mission; ...,https://www.linkedin.com/jobs/view/machine-learning-engineer-senior-associate-at-guidehouse-1335971536?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"GuidehouseWashington, D.C., DC, US 
",Associate,Full-time,"Engineering, Information Technology","Information Technology and Services, Management Consulting, Financial Services"
Jobs @ TheJobNetwork,"McLean, VA, US",Sr Machine Learning Engineer,2019-08-02,"Still founder-led by Chairman and Chief Executive Officer Richard Fairbank, Capital One is on a mission to help our customers succeed by ...",https://www.linkedin.com/jobs/view/sr-machine-learning-engineer-at-jobs-%40-thejobnetwork-1406708443?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkMcLean, VA, US 
",Associate,Full-time,"Engineering, Information Technology",Information Technology and Services
Keysight Technologies,"Chantilly, VA, US",Machine Learning Engineer,2019-06-27,"This job will be part of the Communications Solutions Group, which is responsible for Keysight's portfolio in the Wireless Data Ecosystem...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-keysight-technologies-1347539675?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Keysight TechnologiesChantilly, VA, US 
",Entry level,Full-time,"Engineering, Information Technology","Electrical/Electronic Manufacturing, Information Technology and Services, Computer Software"
Resonate,"Reston, VA, US",Machine Learning Engineer,2019-06-25,2+ years of experience with machine learning and/or deep learning methods. Experience working in a cloud based and Agile environment. ...,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-resonate-1342119608?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ResonateReston, VA, US 
",Entry level,Full-time,"Engineering, Information Technology","Marketing and Advertising, Computer Software, Internet"
Resonate,"Reston, VA, US",Machine Learning Engineer,2019-06-19,2+ years of experience with machine learning and/or deep learning methods. Experience working in a cloud based and Agile environment. ...,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-resonate-1329945608?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ResonateReston, VA, US 
",Entry level,Full-time,"Engineering, Information Technology","Marketing and Advertising, Computer Software, Internet"
Booz Allen Hamilton,"Washington, D.C., DC, US",Machine Learning Engineer,2019-07-31,"As organizations increasingly look for both effective and practical machine learning, we’re looking for you, a data scientist, machine ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-booz-allen-hamilton-1404330443?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Booz Allen HamiltonWashington, D.C., DC, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Clarifai,"Tysons Corner, VA, US",Sr. Applied Machine Learning Engineer,2019-07-19,"At Least One Of. Either B.S. plus minimum 3 years of industry experience, or M.S. Experience with machine learning or data science ...",https://www.linkedin.com/jobs/view/sr-applied-machine-learning-engineer-at-clarifai-1381308710?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClarifaiTysons Corner, VA, US 
",Associate,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
MTEQ International,"Lorton, VA, US",Machine Learning Engineer,2018-11-26,"MTEQ is seeking a mid-senior level Machine Learning/AI Engineer with strong communication skills to join our team of well qualified, ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-mteq-international-1033279125?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"MTEQ InternationalLorton, VA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
Verizon Communications,"Silver Spring, MD, US",Machine Learning Engineer,2019-07-06,"Even Better If You Have. Experience communicating effectively across internal and external organizations, for complex mission-critical ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-verizon-communications-1360951866?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Verizon CommunicationsSilver Spring, MD, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Jobspring Partners,"Washington, D.C., DC, US",Machine Learning Engineer,2019-06-25,"Right now, this rapidly expanding division is seeking several Data Engineers/Scientists who have a strong background in machine learning.",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-jobspring-partners-1331384894?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobspring PartnersWashington, D.C., DC, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Precision Den Corp,"Alexandria, VA, US",Senior Machine Learning Engineer,2019-07-30,Our team is growing and we are looking for a new team member to build a machine learning solution together with a highly ...,https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-at-precision-den-corp-1402942447?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Precision Den CorpAlexandria, VA, US 
",Mid-Senior level,Full-time,"Engineering, Information Technology",Information Technology and Services
Daniella Kereskedelmi Kft.,"Washington, D.C., DC, US",Machine Learning Engineer,2019-07-05,"We are looking for a Machine Learning Engineer to help us create artificial intelligence products. To do this job successfully, you need ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-daniella-kereskedelmi-kft-1402927560?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Daniella Kereskedelmi Kft.Washington, D.C., DC, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Research"
International Solutions Group,"Alexandria, VA, US",Senior Machine Learning Engineer,2019-07-31,"Possess strong writing, data visualization and communication skills with the ability to communicate complex quantitative analysis in a ...",https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-at-international-solutions-group-1405095626?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"International Solutions GroupAlexandria, VA, US 
",Associate,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Networking, Computer & Network Security"
Decisive Analytics Corporation,"Arlington, VA, US",Machine Learning Software Engineer,2019-02-26,"We are seeking applicants with strong software development skills, and a keen interest in machine learning to join our team. DECISIVE ...",https://www.linkedin.com/jobs/view/machine-learning-software-engineer-at-decisive-analytics-corporation-1184440975?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Decisive Analytics CorporationArlington, VA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer & Network Security"
Prodoc,"Washington, D.C., DC, US",Machine Learning Engineer,2019-07-05,"We are looking for a Machine Learning Engineer to help us create artificial intelligence products. To do this job successfully, you need ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-prodoc-1395178827?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ProdocWashington, D.C., DC, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Research"
MetroStar Systems,"Reston, VA, US",Machine Learning Engineer,2019-07-25,"We are looking for a Machine Learning Engineer that is passionate about research, design, develop, and test various AI/ML frameworks and ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-metrostar-systems-1394941309?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"MetroStar SystemsReston, VA, US 
",Entry level,Full-time,"Engineering, Information Technology",Information Technology and Services
The Johns Hopkins University Applied Physics Laboratory,"Laurel, MD, US",Computer Vision / Machine Learning Research Engineer,2019-04-02,"We are seeking aComputer Vision and Machine Learning Research Engineer to develop inventive, ground breaking solutions for challenges in ...",https://www.linkedin.com/jobs/view/computer-vision-machine-learning-research-engineer-at-the-johns-hopkins-university-applied-physics-laboratory-1180426717?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"The Johns Hopkins University Applied Physics LaboratoryLaurel, MD, US 
",Entry level,Full-time,"Engineering, Information Technology",Defense & Space
International Solutions,"Alexandria, VA, US",Senior Machine Learning Engineer,2019-07-22,"PyTorch, TensorFlow, and Keras) Experience in deep networks (CNN, DBN, RNN, LSTM, DCN) or reinforcement learning (RL) Strong ...",https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-at-international-solutions-1402501662?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"International SolutionsAlexandria, VA, US 
",Associate,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Management Consulting"
"Manufacturing Techniques, Inc. (MTEQ)","Lorton, VA, US",Machine Learning Engineer,2018-09-11,"MTEQ is seeking a mid-senior level Machine Learning/AI Engineer with strong communication skills to join our team of well qualified, ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-manufacturing-techniques-inc-mteq-905492581?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Manufacturing Techniques, Inc. (MTEQ)Lorton, VA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
Atlas Research,"Washington, D.C., DC, US",Data Scientist/Machine Learning Engineer,2019-07-31,"Leverage your experience and skills as a data scientist, machine learning engineer, and artificial intelligence specialist to understand ...",https://www.linkedin.com/jobs/view/data-scientist-machine-learning-engineer-at-atlas-research-1405065575?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Atlas ResearchWashington, D.C., DC, US 
",Entry level,Full-time,"Engineering, Information Technology","Nonprofit Organization Management, Research, Staffing and Recruiting"
ClearedJobs.Net,"McLean, VA, US",Artificial Intelligence/Machine Learning Engineer,2019-04-11,"This position requires excellent verbal and interpersonal skills, ability to work as part of a fast paced, cross functional team, ability...",https://www.linkedin.com/jobs/view/artificial-intelligence-machine-learning-engineer-at-clearedjobs-net-1217574141?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearedJobs.NetMcLean, VA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Telecommunications"
U.S. Environmental,"Alexandria, VA, US",Senior Machine Learning Engineer,2019-07-24,"Required Skills Strong computer science fundamentals, debugging skills and knowledge of algorithms Be able to develop significant code ...",https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-at-u-s-environmental-1391433924?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"U.S. EnvironmentalAlexandria, VA, US 
",Associate,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Staffing and Recruiting"
"AEEC, LLC","Alexandria, VA, US",Senior Machine Learning Engineer - VA0001713391,2019-07-23,The candidate will be responsible for designing and maintaining machine/deep/reinforcement learning models and trying to optimize/...,https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-va0001713391-at-aeec-llc-1388459604?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AEEC, LLCAlexandria, VA, US 
",Associate,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
U S Environmental Co,"Alexandria, VA, US",Senior Machine Learning Engineer,2019-07-22,"Required Skills Strong computer science fundamentals, debugging skills and knowledge of algorithms Be able to develop significant code ...",https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-at-u-s-environmental-co-1393674031?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"U S Environmental CoAlexandria, VA, US 
",Associate,Full-time,"Engineering, Information Technology","Construction, Information Technology and Services, Insurance"
Jobspring Partners,"Chicago, IL, US",Machine Learning Engineer,2019-08-01,"What You Will Be Doing. The role is looking for someone who is very comfortable performing Python modeling, building out Machine Learning...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-jobspring-partners-1352181206?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobspring PartnersChicago, IL, US 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
GoHealth,"Chicago, IL, US",Machine Learning Engineer,2019-07-14,"GoHealth is looking for Machine Learning Engineers who will support GoHealth's marketing, business operations, product engineering, and ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-gohealth-1262095099?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"GoHealthChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology",Insurance
Motorola Solutions,"Chicago, IL, US",Machine Learning Engineer,2019-07-12,We often describe it as “Mission Critical AI” because our approach is founded on our many years of Public Safety experience and knowledge.,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-motorola-solutions-1367556591?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Motorola SolutionsChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Telecommunications"
Cardinal Law Group,"Evanston, IL, US",Machine Learning Engineer,2019-07-30,"Own the Machine Learning research and engineering efforts. No person will be discriminated against in employment because of race, ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-cardinal-law-group-1402944670?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Cardinal Law GroupEvanston, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Telecommunications, Legal Services"
eFinancialCareers,"Chicago, IL, US","Machine Learning Engineer, Director",2019-07-30,"Strong quantitative and analytical skills with minimum 3 years of experience with data science tools, including Python, R, Scala, Julia, ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-director-at-efinancialcareers-1406361684?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"eFinancialCareersChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology",Staffing and Recruiting
The Judge Group,"Evanston, IL, US",Machine Learning Engineer,2019-06-26,2+ Years of professional experience building natural language machine learning models. Experience in using machine learning frameworks ...,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-the-judge-group-1381701677?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"The Judge GroupEvanston, IL, US 
",Entry level,Full-time,"Engineering, Information Technology",Information Technology and Services
"Envestnet, Inc","Berwyn, IL, US",Software Engineer/Machine Learning Engineer/Data Scientist,2019-07-05,The Envestnet co-op program is designed to provide selected Drexel undergraduates the opportunity to learn about the company and gain ...,https://www.linkedin.com/jobs/view/software-engineer-machine-learning-engineer-data-scientist-at-envestnet-inc-1402712483?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Envestnet, IncBerwyn, IL, US 
",Entry level,Full-time,"Engineering, Information Technology",Financial Services
1871,"Chicago, IL, US",AI & Machine Learning Developer - Qooley,2019-04-01,"At Qooley, our mission is to improve the way people experience the world. We are seeking an enthusiastic and talented developer, with a ...",https://www.linkedin.com/jobs/view/ai-machine-learning-developer-qooley-at-1871-1177963403?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"1871Chicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Marketing and Advertising, Computer Software, Internet"
Workbridge Associates,"Chicago, IL, US",Machine Learning Engineer / Python / RESTful APIs,2019-02-11,What You Will Be Doing. The ideal candidate has both experience building out APIs in at least one programming language as a Software ...,https://www.linkedin.com/jobs/view/machine-learning-engineer-python-restful-apis-at-workbridge-associates-1117558288?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Workbridge AssociatesChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Allstate,"Chicago, IL, US",Machine Learning Engineer (2-3 Years of Exp),2019-05-30,"Hands on experience in one or two of the following areas: machine learning, natural language processing, or ontology engineering ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-2-3-years-of-exp-at-allstate-1300221722?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AllstateChicago, IL, US 
",Associate,Full-time,"Engineering, Information Technology","Information Technology and Services, Insurance, Financial Services"
Glassdoor,"Chicago, IL, US","Senior Machine Learning Engineer, Entity Understanding",2019-04-06,Glassdoor is leading the industry in how jobs seekers are matched to a job and we are building state of the art algorithms to power ...,https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-entity-understanding-at-glassdoor-1192169667?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"GlassdoorChicago, IL, US 
",Associate,Full-time,"Engineering, Information Technology","Marketing and Advertising, Computer Software, Internet"
"InterSources Inc - SBA Certified,Minority Owned & Women Owned Enterprise. ","Chicago, IL, US",Machine Learning Developer with Neo4j,2019-06-27,"Founded in 2007, InterSources Inc is a Small Business Enterprise (SBE), Minority Business Enterprise (MBE) & Women-Owned Small Business (...",https://www.linkedin.com/jobs/view/machine-learning-developer-with-neo4j-at-intersources-inc-sba-certified-minority-owned-women-owned-enterprise-1346118613?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"InterSources Inc - SBA Certified,Minority Owned & Women Owned Enterprise. Chicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
InterSources Inc.,"Chicago, IL, US",Machine Learning Developer with Hadoop - Chicago,2019-07-03,"Founded in 2007, InterSources Inc is a Small Business Enterprise (SBE), Minority Business Enterprise (MBE) & Women-Owned Small Business (...",https://www.linkedin.com/jobs/view/machine-learning-developer-with-hadoop-chicago-at-intersources-inc-1376956620?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"InterSources Inc.Chicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Management Consulting"
Productive Edge,"Chicago, IL, US",Java Engineer - Machine learning,2019-07-01,"How do we do this? It gets better...and that’s where you come in! In order to excel at these daily activities, a Java Engineer at ...",https://www.linkedin.com/jobs/view/java-engineer-machine-learning-at-productive-edge-1396118457?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Productive EdgeChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Fitch Ratings,"Chicago, IL, US","Machine Learning Engineer, Director",2019-07-15,"Strong quantitative and analytical skills with minimum 3 years of experience with data science tools, including Python, R, Scala, Julia, ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-director-at-fitch-ratings-1333845717?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Fitch RatingsChicago, IL, US 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
",Not Applicable,Full-time,"Research, Management, Finance","Capital Markets, Financial Services, Research"
STATS LLC,"Chicago, IL, US",Artificial Intelligence (AI) & Machine Learning (ML) Engineer,2019-07-07,Good verbal and written communication skills necessary to effectively collaborate in a team environment and present and explain technical...,https://www.linkedin.com/jobs/view/artificial-intelligence-ai-machine-learning-ml-engineer-at-stats-llc-1394665255?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"STATS LLCChicago, IL, US 
",Entry level,Full-time,Other,"Information Technology and Services, Computer Software, Internet"
Boston Consulting Group (BCG),Greater Chicago Area,Senior Machine Learning Engineer,2019-06-21,"Senior Machine Learning Engineer- BCG GAMMA 
BCG Gamma designs and builds powerful analytics-based solutions designed to help our clients ta",https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-at-boston-consulting-group-bcg-1224547487?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Boston Consulting Group (BCG)Greater Chicago Area 
Senior Machine Learning Engineer- BCG GAMMA  
BCG Gamma designs and builds powerful analytics-based solutions designed to help our clients tackle their most pressing business problems. We are an interdisciplinary team of data scientists and BCG consultants, collectively delivering a unique combination of domain expertise, analytics know-how, and leading technologies. Our teams own the full analytics value-chain end to end: framing new business challenges, building fact-bases, designing innovative algorithms, creating scale through creating tools and apps, and training colleagues and clients in new solutions. BCG Gamma is a global capability, working with clients in every BCG region and in every industry area. The team partners with BCG practices, including Operations and Marketing, Sales, and Pricing. Gamma is a core member of a rapidly growing analytics enterprise at BCG – a constellation of teams focused on driving practical results for BCG clients by applying leading edge analytics approaches, data, and technology.  
OVERVIEW OF GAMMA ENGINEERING:The Gamma Engineering team is building the next generation of analytics tools. With your help, Gamma will develop a platform that fuels BCG Gamma‘s global data and analytics offerings. Data scientists depend on easy to use interfaces to easily code, increase productivity, answer questions, and envision their results. Clients need to easily interact with our analytics applications to measure the success of their new analytics enabled organization or quickly make decisions based on what and how they see analytic output. Our clients will use our analytics solutions to derive insights around business trends. We “open the doors” to data for our clients giving them fast and trusted options to search, frame, and share data. Gamma’s goal is to help our clients understand what their data means and provide them the tools to share its narrative with various audiences.  
POSITION SUMMARY:BCG Gamma is seeking a Senior Machine Learning Engineer to join our Gamma engineering team. The ideal candidate will have industry experience working on a range of different Machine Learning disciplines, e.g. Anomaly Detection, payment fraud, fraud detection, search ranking, text/sentiment classification, spam detection and others. The position will involve taking these skills and applying them to some of the most exciting and massive data and analytics problems across multiple industries. We are looking for machine learning engineers to join the ML effort for our teams, building ML-based systems, tools, and services that serve as infrastructure for our internal and external clients.  
As a strong software leader and an expert in building complex systems, you will be responsible for inventing how we use technology, Machine Learning, and Data to enable the productivity of our clients. You will help envision, build, deploy and develop our next generation of data engines and tools which will help our clients fundamentally transform their business. You will be bridging the gap between business and engineering, and functioning with deep expertise in both worlds.   
  
BASIC JOB RESPONSIBILITIES:We are looking for a Machine Learning Engineer who can bring bleeding edge machine learning models into production together with a highly multi-disciplinary team of scientist, engineers, strategic partners, product managers and subject domain experts.  
BASIC JOB REQUIREMENTS:  
BCG is an Equal Employment Opportunity Employer and is committed to a policy of administering all employment decisions and personnel actions without regard to race, color, religion, sex, sexual orientation, gender identity / expression, pregnancy, national origin, age, physical or mental disability, marital status, veteran status, or any other category protected under applicable federal, state, or local law  
  
",Mid-Senior level,Full-time,Information Technology,"Management Consulting, Computer Software"
IBM,"Chicago, IL, US",Software Engineer - Predictive Analytics,2019-07-20,What about all of these? We are seeking a Back-End Software Engineer to join the Predictive Analytics team in Chicago that is disrupting ...,https://www.linkedin.com/jobs/view/software-engineer-predictive-analytics-at-ibm-1383521119?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"IBMChicago, IL, US 
",Mid-Senior level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
iManage,"Chicago, IL, US",Software Engineer in Test,2019-07-06,"As a part of the iManage RAVN team, we are looking for a strong Software Engineer in Test with a quality-oriented mindset who will be ...",https://www.linkedin.com/jobs/view/software-engineer-in-test-at-imanage-1345294573?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"iManageChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
OrangeStar Management,"Chicago, IL, US",AI/ML Engineer,2019-06-29,"What You Will Do. For 20 years, our mission has been to increase the presence and accessibility of natural and organic products to ...",https://www.linkedin.com/jobs/view/ai-ml-engineer-at-orangestar-management-1391183070?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"OrangeStar ManagementChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Jobs @ TheJobNetwork,"Chicago, IL, US",Master Data Engineer,2019-07-30,"Still founder-led by Chairman and Chief Executive Officer Richard Fairbank, Capital One is on a mission to help our customers succeed by ...",https://www.linkedin.com/jobs/view/master-data-engineer-at-jobs-%40-thejobnetwork-1390778592?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkChicago, IL, US 
",Associate,Full-time,Information Technology,Information Technology and Services
Google,"Chicago, IL, US","Cloud Data Engineer, Google Professional Services",2019-05-05,"Experience working with big data, information retrieval, data mining or machine learning as well as experience in building multi-tier ...",https://www.linkedin.com/jobs/view/cloud-data-engineer-google-professional-services-at-google-1298480589?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"GoogleChicago, IL, US 
",Not Applicable,Full-time,Information Technology,"Information Services, Internet"
audience.ai powered by Networked Insights ,"Chicago, IL, US",Data Engineer,2019-07-27,"As such, supporting these systems will lean on traditional data warehousing knowledge, schema design, and query authoring skills. ...",https://www.linkedin.com/jobs/view/data-engineer-at-audience-ai-powered-by-networked-insights-1398483088?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"audience.ai powered by Networked Insights Chicago, IL, US 
",Entry level,Full-time,Information Technology,"Marketing and Advertising, Computer Software, Internet"
NorthBay Solutions,"Chicago, IL, US",115 - Senior AWS Big Data Engineer,2019-07-30,"Strong technical communication skills and ability to engage a variety of business and technical audiences explaining features, metrics of...",https://www.linkedin.com/jobs/view/115-senior-aws-big-data-engineer-at-northbay-solutions-1402631556?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"NorthBay SolutionsChicago, IL, US 
",Associate,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Prestige Staffing,"Skokie, IL, US",Data Engineer,2019-06-28,We are currently looking for a Data Engineer to join our team. 2+ years' of experience with Big data architecture and NoSQL database (...,https://www.linkedin.com/jobs/view/data-engineer-at-prestige-staffing-1389827954?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Prestige StaffingSkokie, IL, US 
",Entry level,Full-time,Information Technology,"Information Technology and Services, Computer Software, Financial Services"
Brooksource,"Atlanta, Georgia, United States",Machine Learning Engineer,2019-07-09,We are looking for a Machine Learning (ML) Engineer to help us create artificial intelligence products. Proactive in seeking ...,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-brooksource-1280444907?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"BrooksourceAtlanta, Georgia, United States 
Machine Learning Engineer  
Atlanta, GA  
  
We are looking for a Machine Learning (ML) Engineer to help us create artificial intelligence products. ML Engineer responsibilities include creating machine learning models and retraining systems. Your ultimate goal will be to shape and build efficient self-learning applications.  
   
You are:  
You can design and build web scale distributed systems. You are passionate about data science and machine learning. You are excited about recommender systems and comfortable reading research papers, interacting with data scientists and implementing ml algorithms from proof of concept to production. Additionally, you understand the constraints of working with a growing team and thrive in an environment that is fast-paced and sometimes scrappy. You understand that serving a user-facing model comes with a set of restrictions and you know how to be creative to solve them. Finally, you are business focused and proactively thinking about new projects that could have a high impact result for the company.  
If this sounds like you, please apply!  
   
We value:  
   
Responsibilities:  
   
Requirements:  
   
Pluses:  
",Mid-Senior level,Full-time,"Information Technology, Project Management","Information Technology and Services, Information Services"
Quest Groups LLC,Greater Atlanta Area,NLP Machine Learning Engineer,2019-07-17,3+ years industry experience in building and productionizing NLP machine learning and deep learning models in Python or another ...,https://www.linkedin.com/jobs/view/nlp-machine-learning-engineer-at-quest-groups-llc-1357086754?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Quest Groups LLCGreater Atlanta Area 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Senior NLP Machine Learning Engineer   - in Atlanta OR REMOTE  
  
",Mid-Senior level,Full-time,Engineering,Computer Software
