company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
Radiant Solutions,"Herndon, VA, US",Data Scientist,2019-08-04,What would you be doing? The ideal candidate is passionate about technology and able to learn quickly. Maxar Technologies is seeking an ...,https://www.linkedin.com/jobs/view/data-scientist-at-radiant-solutions-1411732588?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Radiant SolutionsHerndon, VA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
Verizon,"Ashburn, VA, US",Data Scientist,2019-08-01,What we’re looking for... Even Better If You Have. Together we’ll go far. Strong business analytical skills with the ability to apply ...,https://www.linkedin.com/jobs/view/data-scientist-at-verizon-1406194788?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"VerizonAshburn, VA, US 
",Mid-Senior level,Full-time,"Engineering, Information Technology","Telecommunications, Information Technology and Services, Computer & Network Security"
M9 Solutions,"Fort Meade, Maryland, United States",Data Scientist,2019-07-26,"Utilize technical and analytical skills to explore data from disparate sources with goal of discovering patterns and hidden insights, ...",https://www.linkedin.com/jobs/view/data-scientist-at-m9-solutions-1348494294?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"M9 SolutionsFort Meade, Maryland, United States 
 
",Not Applicable,Full-time,NA,NA
Raptics,"Alexandria, Virginia, United States",Data Scientist,2019-07-18,We are looking for a Data Scientist with experience applying Data Science processes and tools to solve real-world problems for our ...,https://www.linkedin.com/jobs/view/data-scientist-at-raptics-1380667752?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"RapticsAlexandria, Virginia, United States 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
We are looking for a Data Scientist with experience applying Data Science processes and tools to solve real-world problems for our customers in the Federal, Defense, and Intelligence sectors.  
 
Responsibilities 
 
Qualifications 
 
Minimum Requirements 
 
Preferences 
 
Raptics, Inc. is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees. 
",Not Applicable,Full-time,"Science, Engineering, Information Technology","Defense & Space, Computer Software, Computer & Network Security"
Prodigy Resources,"Falls Church, Virginia",Data Scientist,2019-07-30,"Minimum 8+ years’ experience in the development and implementation of large, complex, data-centric systems. Experience using reporting ...",https://www.linkedin.com/jobs/view/data-scientist-at-prodigy-resources-1403298516?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Prodigy ResourcesFalls Church, Virginia 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Manage, lead and provide technical direction and guidance to data related applications. Serve as subject matter expert on various data domains, data architecture, and data processes. Communicate effectively with data team and multiple stakeholders. He/She may also will be responsible for analyzing and interpreting complex data sets and queries to assist in decision-making. Assist with recommending data strategies  
  
",Mid-Senior level,Full-time,Information Technology,"Information Technology and Services, Management Consulting, Information Services"
GEICO,"Chevy Chase, MD, US",Data Scientist,2019-07-24,"Solid understanding and experience with advanced statistics and modern machine learning predictive techniques such as GLMs, decision ...",https://www.linkedin.com/jobs/view/data-scientist-at-geico-1373338549?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"GEICOChevy Chase, MD, US 
",Not Applicable,Full-time,"Information Technology, Engineering",Insurance
SAIC,"Upper Marlboro, MD, US",Data Scientist,2019-06-11,SAIC is seeking an early career data scientist with experience using R and Python for statistical data analysis and visualization. ...,https://www.linkedin.com/jobs/view/data-scientist-at-saic-1307964384?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"SAICUpper Marlboro, MD, US 
",Entry level,Full-time,"Engineering, Information Technology","Computer Hardware, Defense & Space, Information Technology and Services"
Capital One,"McLean, VA, US",Data Scientist,2019-08-03,"Still founder-led by Chairman and Chief Executive Officer Richard Fairbank, Capital One is on a mission to help our customers succeed by ...",https://www.linkedin.com/jobs/view/data-scientist-at-capital-one-1355268415?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Capital OneMcLean, VA, US 
",Entry level,Full-time,"Engineering, Information Technology","Banking, Financial Services, Investment Banking"
The Johns Hopkins University Applied Physics Laboratory,"Laurel, MD, US",Data Scientist,2019-07-30,"If so, we're looking for someone like you to join the System Performance and Analysis Group, KBS, a talented team of scientists, ...",https://www.linkedin.com/jobs/view/data-scientist-at-the-johns-hopkins-university-applied-physics-laboratory-1402993122?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"The Johns Hopkins University Applied Physics LaboratoryLaurel, MD, US 
",Entry level,Full-time,"Engineering, Information Technology",Defense & Space
ASSYST,"Washington, D.C., DC, US",Data Scientist,2019-07-31,"ASSYST is looking for a Data Scientist to work for our Client located in Washington, DC. This project aims to systematically derive ...",https://www.linkedin.com/jobs/view/data-scientist-at-assyst-1405157964?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ASSYSTWashington, D.C., DC, US 
",Entry level,Temporary,"Engineering, Information Technology",Information Technology and Services
Mid-Atlantic Permanente Medical Group,"Rockville, MD, US",Data Scientist,2019-07-14,"1 + year work experience with design patterns, implementation, and deployment of AI and/or data science products. Strong problem-solving ...",https://www.linkedin.com/jobs/view/data-scientist-at-mid-atlantic-permanente-medical-group-1372957599?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Mid-Atlantic Permanente Medical GroupRockville, MD, US 
",Entry level,Full-time,"Engineering, Information Technology","Insurance, Medical Practice, Hospital & Health Care"
Radiant Solutions Limited,"Herndon, VA, US",Data Scientist,2019-08-04,"Experience in at least one of these languages: R, VBA, Java, C++, SQL, Python  Development experience in a Linux/Unix/Windows ...",https://www.linkedin.com/jobs/view/data-scientist-at-radiant-solutions-limited-1412216587?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Radiant Solutions LimitedHerndon, VA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Computer & Network Security"
Noblis,"Reston, VA, US",Data Scientist,2019-08-03,The Federal Civilian Solutions Mission Area provides guidance and support to its clients in the areas of program and acquisition life ...,https://www.linkedin.com/jobs/view/data-scientist-at-noblis-1410701972?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"NoblisReston, VA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
ClearedJobs.Net,"Fort Belvoir, VA, US",Data Scientist,2019-08-02,"Across private and public sectors — from fraud detection, to cancer research, to national intelligence — you know the answers are in ...",https://www.linkedin.com/jobs/view/data-scientist-at-clearedjobs-net-1407440490?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearedJobs.NetFort Belvoir, VA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Telecommunications"
MITRE,"McLean, VA, US",Data Scientist,2019-07-18,"The Model-Based Analytics Department is seeking a motivated, creative Data Scientistto apply cutting edge tools and techniques to ...",https://www.linkedin.com/jobs/view/data-scientist-at-mitre-1380669689?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"MITREMcLean, VA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
SparkPost,"Columbia, MD, US",Data Scientist - Columbia,2019-07-28,"At least 2 years experience with Apache Spark, ideally in a YARN configuration. We're looking for a Data Scientist to join our Data ...",https://www.linkedin.com/jobs/view/data-scientist-columbia-at-sparkpost-1399888655?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"SparkPostColumbia, MD, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Accounting"
CyberCoders,"Ashburn, VA, US",Data Scientist,2019-08-01,What You Will Be Doing. While using your extensive experience with data you can help promote innovation with agility. More Than 5 Years ...,https://www.linkedin.com/jobs/view/data-scientist-at-cybercoders-1394656610?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CyberCodersAshburn, VA, US 
",Mid-Senior level,Full-time,Engineering,Computer Software
Perspecta Labs,"Washington, D.C., DC, US",Data Scientist,2019-07-26,"5 years of increasingly complex and progressive experience in performing systems analysis, development, and implementation of business, ...",https://www.linkedin.com/jobs/view/data-scientist-at-perspecta-labs-1379340523?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Perspecta LabsWashington, D.C., DC, US 
",Entry level,Full-time,"Engineering, Information Technology","Defense & Space, Computer Software, Telecommunications"
Jobs @ TheJobNetwork,"Greenbelt, MD, US",Data Scientist,2019-08-04,Working with a 100 million Department of Defense contract and the latest AWS technology from the comfort of your couch is something ...,https://www.linkedin.com/jobs/view/data-scientist-at-jobs-%40-thejobnetwork-1398743881?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkGreenbelt, MD, US 
",Entry level,Full-time,"Engineering, Information Technology",Research
Soalex Group ,"Washington, D.C., DC, US",Data Scientist,2019-07-17,"Top candidates will be persistent, and have excellent analytical and problem-solving skills. Experience with data querying languages, and...",https://www.linkedin.com/jobs/view/data-scientist-at-soalex-group-1377899028?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Soalex Group Washington, D.C., DC, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Government Administration, Financial Services"
"Strategic Education, Inc","Herndon, VA, US",Data Scientist,2019-07-20,"Perform segmentation analyses to uncover insights so as to optimize the admissions process, drive higher student engagement, continuation...",https://www.linkedin.com/jobs/view/data-scientist-at-strategic-education-inc-1382534017?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Strategic Education, IncHerndon, VA, US 
",Not Applicable,Full-time,"Engineering, Information Technology","Education Management, E-Learning, Higher Education"
Auritas LLC,"Chicago, Illinois",Senior Data Scientist,2019-07-31,"Full end to end analytics - Descriptive, Predictive, Prescriptive.",https://www.linkedin.com/jobs/view/senior-data-scientist-at-auritas-llc-1393425578?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Auritas LLCChicago, Illinois 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
",Mid-Senior level,Full-time,Information Technology,Staffing and Recruiting
Nexidia,"Chicago, Illinois",Data Scientist,2019-07-16,"This role provides ample opportunity to flex and improve your NLP, optimization, and customer segmentation skills. Train and develop the ...",https://www.linkedin.com/jobs/view/data-scientist-at-nexidia-1355594910?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"NexidiaChicago, Illinois 
Data Scientist  
Chicago, IL(Visa sponsorship not currently offered)At Mattersight, Data Scientists serve as subject matter experts on the application of statistics and machine learning in Mattersight products. Data Scientists conduct research, create internal and external software products, and execute and fine-tune existing methodology. At Mattersight we help our clients make their customer experience organization better. When customers call in our Predictive Behavioral Routing product matches customers with the best representative available. As a Data Scientist you will be working on machine learning products that identify who the best representative is. Mattersight’s vast store of interaction information, including call transcripts and customer behavior data, provides a fruitful dataset for the data science team. This role provides ample opportunity to flex and improve your NLP, optimization, and customer segmentation skills.Frankly put, Machine Learning & AI is exploding. That explosion is presenting all kinds of interesting avenues for our business, which is allowing our teams to grow professionally, technically and personally. This is exciting technology in an exciting space & we want YOU to come join us on this adventure. If you want to grow and contribute in ways you didn’t expect, contact us today.ESSENTIAL DUTIES AND RESPONSIBILITIES• Analyze, report, and present on findings and behavioral trends• Manipulate and analyze complex, high-volume, high-dimensionality data from varying sources• Drive the collection of new data and the refinement of existing data sources• Develop product offerings through careful consideration of business value and data analyses• Explore high-level, undefined ideas and business problems using unstructured, raw data• Improve internal processes and tools to increase efficiency and spur future product innovation• Train and develop the less experienced data scientists and analysts on the team• Spur future product innovationREQUIRED EXPERIENCE AND ABILITIES• 2 or more years of data science work experience• Degrees with a concentration in a quantitative discipline• Familiarity with relational databases and SQL-like query languages• Strong competence with the R programming language• Advanced knowledge of statistics• Strong verbal and written communication skills, listening skills, and effective presentation skills• Ability to impress internal teams and positively influence third-party partners and customersNICE TO HAVES• Experience in developing and deploying predictive model pipelines• Involvement in R package development• Past participation in a formal research setting• Expertise in NLP and/or optimization machine learning problems• Experience as a part of a software organizationWHO IS NICE-MATTERSIGHTHave you ever spoken with someone and felt as though you just clicked? The magical feeling you get is the result of a personality connection. NICE-Mattersight creates that feeling every day, in call centers and companies around the world, through a unique suite of enterprise software solutions.We have analyzed over a billion interactions for leading healthcare, travel and hospitality, financial, insurance, tech, telecom, utilities and other clients, and built more than 10 million (and counting) behavioral algorithms that leverage a world-renowned personality model. The resulting products help employees and customers have smoother, faster, more productive conversations with each other—in short, better chemistry. 
",Associate,Full-time,"Engineering, Product Management, Research","Computer Software, Information Technology and Services"
"Fetch Rewards, Inc.","Chicago, IL, US",Data Scientist,2019-07-26,"Our vision is to leverage technology to transform shopping into an engaging, rewarding, and delightful experience, ultimately propelling ...",https://www.linkedin.com/jobs/view/data-scientist-at-fetch-rewards-inc-1395443360?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Fetch Rewards, Inc.Chicago, IL, US 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Smart Solutions,"Chicago, IL, US",Data Scientist,2019-07-25,"We are seeking a Data Scientist to join a well-known organization in Chicago, IL. If you have a MS or PhD in Computer Science, Data, or a...",https://www.linkedin.com/jobs/view/data-scientist-at-smart-solutions-1393175896?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Smart SolutionsChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Staffing and Recruiting"
"Technomic, Inc.",Greater Chicago Area,Data Scientist,2019-07-29,"We are searching for an ambitious, career-oriented Data Scientist to join our Research & Insights team out of our Chicago office! The ...",https://www.linkedin.com/jobs/view/data-scientist-at-technomic-inc-1344651741?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Technomic, Inc.Greater Chicago Area 
 
Technomic provides foodservice clients around the globe with the research, insights and strategic consulting support they need to enhance their business strategies, decisions and results. Our services range from major research studies and management consulting solutions to online databases and simple fact-finding assignments.  
  
We are searching for an ambitious, career-oriented Data Scientist to join our Research & Insights team out of our Chicago office!  
  
  
Responsibilities:   
Leverages analytical skill set to access data from       multiple data sources for ad hoc analysis, data visualizations and       predictive modeling  
Research and utilize a variety of machine       learning models and predictive methods to help deliver meaningful insight  
Independently develop code in R/Shinyapps to support       predictive & prescriptive modeling   
Develop analytic web applications and simulators using       R and other dashboard tools  
Develop and maintain analytic work flows in Alteryx to       support predictive modeling and advanced analytics  
Understand existing code to support ongoing analytic       applications  
Write  robust code to clean, organize, and investigate messy data  
Update, maintain and document existing predictive       models and/or R Shiny apps  
Collaborate with Research & Insights, Product       Development, IT and other teams to conceptualize and implement analytic       products from start to finish  
  
Knowledge, Skills, Abilities:  
1-2       years of related professional experience   
Expert level programming in R/Shinyapps  
Prior experience creating predictive models in Alteryx       a plus  
Proficient in Microsoft Excel (pivot tables, power       pivots, v-lookup)   
Web development experience a plus  
Experience working with large databases a plus  
Experience working with transactional data a plus  
Must have attention to detail, as well as strong       analytical and problem-solving skills   
Proven ability to manage multiple tasks and meet       deadlines   
Demonstrated ability to learn new programming       languages and tools with minimal guidance   
Master’s or PhD in Computer Science, Statistics,       Mathematics, Engineering, Economics or a quantitative discipline       required  
Must be a US Citizen or US Permanent Resident       authorized to work without sponsorship  
  
Technomic is an Equal Opportunity Employer. Technomic does not discriminate on the basis of race, religion, color, sex, gender identity, sexual orientation, age, non-disqualifying physical or mental disability, national origin, veteran status or any other basis covered by appropriate law. All employment is decided on the basis of qualifications, merit and business needs. 
",Associate,Full-time,"Analyst, Information Technology","Market Research, Food & Beverages, Retail"
My Neighborhoods,"Chicago, IL, US",Data Scientist,2019-07-15,"Strong skills with either Python or R (preferably both), and experience with SQL-based database design and usage. We’re looking for a ...",https://www.linkedin.com/jobs/view/data-scientist-at-my-neighborhoods-1373253061?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"My NeighborhoodsChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Design, Computer Software, Internet"
Evive | goevive.com,"Chicago, IL, US",Data Scientist,2019-06-29,Are you one of us? Evive is looking for a data scientist to join our product and engineering team in Chicago. We're looking for an ...,https://www.linkedin.com/jobs/view/data-scientist-at-evive-goevive-com-1349843660?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Evive | goevive.comChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Marketing and Advertising, Computer Software, Internet"
"Fanatics, Inc.","Chicago, IL, US",Senior Data Scientist,2019-08-02,Our team is looking for strong and enthusiastic data scientist with domain knowledge of supply chain process to join us. Our tech teams ...,https://www.linkedin.com/jobs/view/senior-data-scientist-at-fanatics-inc-1396701003?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Fanatics, Inc.Chicago, IL, US 
",Associate,Full-time,Other,"Marketing and Advertising, Consumer Goods, Retail"
Civis Analytics,"Chicago, IL, US","Applied Data Scientist, Government",2019-07-27,What We Are Looking For. Civis Analytics is looking for an Applied Data Scientist to join our government Applied Data Science practice ...,https://www.linkedin.com/jobs/view/applied-data-scientist-government-at-civis-analytics-1397086943?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Civis AnalyticsChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Big Cloud,Greater Chicago Area,Data Scientist,2019-07-31,"They are seeking to recruit a Data Scientist. Big Data / real-time data processing platform experience (Spark, Hadoop, Flink, etc) Are ...",https://www.linkedin.com/jobs/view/data-scientist-at-big-cloud-1403946512?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Big CloudGreater Chicago Area 
 
Are you a Data Scientist with client facing experience? Can you design and deliver machine learning solutions to clients? Do you want to work or one of the hottest AI companies?  
   
One of the worlds most successful AI companies is expanding their customer facing solutions and services practice. They are seeking to recruit a Data Scientist.  
   
You'll be responsible for managing client data science projects including; demonstrations, developong proof of concepts, managing success criteria and training users.  
   
Other responsibilities will include:  
  
You'll have…  
  
Ideally…  
",Mid-Senior level,Full-time,"Information Technology, Engineering",Computer Software
AE Business Solutions,"Chicago, IL, US",Data Scientist,2019-07-26,"AE Business Solutions is looking for an Data Scientist for 3+ month contract. Experience with NLP, Deep Learning, classification, ...",https://www.linkedin.com/jobs/view/data-scientist-at-ae-business-solutions-1395270000?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AE Business SolutionsChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Computer & Network Security"
Nielsen,"Chicago, IL, US",Data Scientist,2019-08-04,"4-6 years’ experience in at least one of the following fields: data science, survey design, behavioral methods, data analysis, business ...",https://www.linkedin.com/jobs/view/data-scientist-at-nielsen-1401272139?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"NielsenChicago, IL, US 
",Not Applicable,Full-time,"Engineering, Information Technology","Market Research, Management Consulting"
Jellyvision,"Chicago, IL, US",Data Scientist,2019-07-14,We are looking for a creative and innovative data scientist to drive and execute strategic initiatives that will inspire the future and ...,https://www.linkedin.com/jobs/view/data-scientist-at-jellyvision-1371248556?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"JellyvisionChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology",Information Technology and Services
Northwestern University,"Evanston, IL, US",Data Scientist,2019-07-13,Experience teaching technical and computational skills. Research Computing Services consists of specialists who collaborate to support ...,https://www.linkedin.com/jobs/view/data-scientist-at-northwestern-university-1353735293?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Northwestern UniversityEvanston, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Nonprofit Organization Management, Higher Education, Hospital & Health Care"
Autocar Trucks,"Rolling Meadows, IL, US",Data Scientist,2019-07-09,"What will you do? 3-5 years of work experience in data analytics, business analytics, software engineering, or other related field. 3-5 ...",https://www.linkedin.com/jobs/view/data-scientist-at-autocar-trucks-1365135605?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Autocar TrucksRolling Meadows, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Automotive, Consumer Goods, Transportation/Trucking/Railroad"
NICE Actimize,"Chicago, IL, US",Data Scientist,2019-06-29,"This role provides ample opportunity to flex and improve your NLP, optimization, and customer segmentation skills. At Mattersight we help...",https://www.linkedin.com/jobs/view/data-scientist-at-nice-actimize-1348603596?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"NICE ActimizeChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Allstate,"Northbrook, IL, US",Data Scientist,2019-06-27,You’ll need a strong math and programming background and an understanding of experimental methods paired with great communication skills...,https://www.linkedin.com/jobs/view/data-scientist-at-allstate-1365987012?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AllstateNorthbrook, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Insurance, Financial Services"
Uptake,"Chicago, IL, US",Data Scientist,2019-06-19,What We Are Looking For. Learn a new programming language or data science technique - we continually build our skills and explore new ...,https://www.linkedin.com/jobs/view/data-scientist-at-uptake-1372370310?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"UptakeChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Groupon,"Chicago, IL, US",Data Scientist - Marketing,2019-08-01,Groupon’s mission is to become the daily habit in local commerce and fulfill our purpose of building strong communities through thriving...,https://www.linkedin.com/jobs/view/data-scientist-marketing-at-groupon-1395318243?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"GrouponChicago, IL, US 
",Not Applicable,Full-time,"Engineering, Information Technology",Internet
Syndigo,"Chicago, Illinois",Data Scientist,2019-08-02,We are looking for a hands-on data enthusiast and ML practitioner passionate about data quality and automation. Demonstrable ability to ...,https://www.linkedin.com/jobs/view/data-scientist-at-syndigo-1369579646?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"SyndigoChicago, Illinois 
 
The data scientist will take on complex requests and transform them into clean, data solutions while integrating it with the architecture used across the company. We are looking for a hands-on data enthusiast and ML practitioner passionate about data quality and automation. This role will also be actively involved in evaluating and implementing new tools, and frameworks or extending existing ones by leveraging the on premise and cloud services while supporting the company’s data science, data warehousing and visualization initiatives.  
  
This role will be based in Syndigo's office in downtown Chicago.  
   
Key responsibilities and activities:  
Qualifications:  
",Mid-Senior level,Full-time,Engineering,"Information Technology and Services, Internet, Marketing and Advertising"
Sky Consulting Inc.,Greater Chicago Area,Data Scientist,2019-07-18,"Strong project management skills / experience managing projects, budgets, and schedules to successful completion desired. Experience ...",https://www.linkedin.com/jobs/view/data-scientist-at-sky-consulting-inc-1380436139?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Sky Consulting Inc.Greater Chicago Area 
",Mid-Senior level,Full-time,Information Technology,"Management Consulting, Information Technology and Services"
Argonne National Laboratory,"Lemont, Illinois",Data Scientist,2019-08-04,"The selected candidates will have professional experience applying data science in the public policy, emergency management, or national ...",https://www.linkedin.com/jobs/view/data-scientist-at-argonne-national-laboratory-1401255041?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Argonne National LaboratoryLemont, Illinois 
Convert raw and unstructured data relevant to emergency management and energy security into usable formats for practitioners. Develop models to address sponsor analytical needs and priorities. Develop data visualizations and other tools to support  analysis and solution identification. Identify data-driven solutions to key strategic and operational challenges faced by emergency managers and energy security professionals before, during, and after disasters and other disruptions. Identify key patterns  and trends related to natural and human-caused hazards and the emergency management discipline. Integrate machine learning and artificial intelligence into analytical processes and products.  
  
 
Required Knowledge and Skills:  
    
  
",Director,Full-time,Strategy/Planning,Research
Neighborhoods.com,"Chicago, IL, US",Data Scientist,2019-05-29,"Strong skills with either Python or R (preferably both), and experience with SQL-based database design and usage. We're looking for a ...",https://www.linkedin.com/jobs/view/data-scientist-at-neighborhoods-com-1293923865?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Neighborhoods.comChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology",Real Estate
"Ameriprise Financial Services, Inc.","Chicago, IL, US",Data Scientist,2019-06-21,"Apply solid financial industry data systems knowledge to support decision and strategy problems in key business areas, strong technical/...",https://www.linkedin.com/jobs/view/data-scientist-at-ameriprise-financial-services-inc-1363275151?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Ameriprise Financial Services, Inc.Chicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Insurance, Financial Services"
Maven Workforce,"Chicago, IL, US",Data Scientist,2019-07-25,"Exposure to big data and associated technologies - experience with model training/validation, messy data cleaning, and feature ...",https://www.linkedin.com/jobs/view/data-scientist-at-maven-workforce-1393903294?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Maven WorkforceChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Management Consulting"
The Judge Group,"Marietta, GA, US",Data Scientist,2019-07-27,"Experience working with BI tools (ideally PowerBI) Experience programming statistical models in Python required, including knowledge of ...",https://www.linkedin.com/jobs/view/data-scientist-at-the-judge-group-1383673498?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"The Judge GroupMarietta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology",Information Technology and Services
