company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
U S Environmental Co,"Alexandria, VA, US",Principal Artificial Intelligence/Machine Learning Scientist -Alexandria,2019-07-22,AEEC is seeking a Principal Artificial IntelligenceMachine Learning Scientist with neural networks deep learning experience who will lead...,https://www.linkedin.com/jobs/view/principal-artificial-intelligence-machine-learning-scientist-alexandria-at-u-s-environmental-co-1395809925?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"U S Environmental CoAlexandria, VA, US 
",Associate,Full-time,Other,"Construction, Information Technology and Services, Insurance"
ClearanceJobs,"Alexandria, VA, US","Machine Learning Data Scientist, Lead with Security Clearance",2019-07-15,"When you join Booz Allen, you can expect: - access to online and onsite training in data analysis and presentation methodologies, and ...",https://www.linkedin.com/jobs/view/machine-learning-data-scientist-lead-with-security-clearance-at-clearancejobs-1380518285?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ClearanceJobsAlexandria, VA, US 
",Associate,Full-time,Other,Defense & Space
Jobspring Partners,"Reston, VA, US",Machine Learning Engineer,2019-06-08,"Right now, this rapidly expanding division is seeking a Senior Data Scientist who has a strong background in machine learning. Required ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-jobspring-partners-1353614961?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobspring PartnersReston, VA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Stratus Solutions,"College Park, MD, US",Machine Learning Researcher,2019-07-20,"You will be part of a research and development (R&D) tasked with developing mission prototypes using Python, and docker technologies. ...",https://www.linkedin.com/jobs/view/machine-learning-researcher-at-stratus-solutions-1384359041?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Stratus SolutionsCollege Park, MD, US 
",Mid-Senior level,Full-time,Other,"Information Technology and Services, Computer Software, Computer & Network Security"
Salesforce,"Chicago, IL, US",Machine Learning/ Deep Learning/ Data Scientist (Product Development - Sr./Lead/Principal),2019-07-26,"We are looking for people who are excited about different and unique data sets, and all the ways that they could be used in order to ...",https://www.linkedin.com/jobs/view/machine-learning-deep-learning-data-scientist-product-development-sr-lead-principal-at-salesforce-1292786901?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"SalesforceChicago, IL, US 
",Not Applicable,Full-time,Other,"Computer Software, Information Technology and Services, Internet"
Workbridge Associates,"Buffalo Grove, IL, US",Senior Data Scientist / eCommerce - Buffalo Grove,2019-07-10,The Senior Data Scientist will also experience growing a team within growing company. 3+ years of Data Science experience. The Senior ...,https://www.linkedin.com/jobs/view/senior-data-scientist-ecommerce-buffalo-grove-at-workbridge-associates-1411969886?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Workbridge AssociatesBuffalo Grove, IL, US 
",Associate,Full-time,Other,"Information Technology and Services, Computer Software, Internet"
Capgemini,"Chicago, IL, US",Artificial Intelligence - Analytics Data Science Senior Consultant - Chicago,2019-07-05,"Experience with common data science tools such as Python, R, Pytorch, TensorFlow, Keras, NLTK, Spacy, or Neo4j, and a good understanding ...",https://www.linkedin.com/jobs/view/artificial-intelligence-analytics-data-science-senior-consultant-chicago-at-capgemini-1355382732?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CapgeminiChicago, IL, US 
",Not Applicable,Full-time,Other,"Information Technology and Services, Management Consulting, Outsourcing/Offshoring"
BMO Harris Bank,"Chicago, Illinois","Data Scientist, Machine Learning (1900016081)",2019-07-30,This role would be attractive for data scientists who have experience with big data analytics on large volumes and wide varieties of ...,https://www.linkedin.com/jobs/view/data-scientist-machine-learning-1900016081-at-bmo-harris-bank-1390727245?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"BMO Harris BankChicago, Illinois 
",Mid-Senior level,Full-time,"Finance, Management",Banking
UL,"Northbrook, Illinois",Data Scientist,2019-07-30,The Predictive Modeling and Analytics Group at UL is looking for a data scientist/machine learning expert to deliver trustworthy insights...,https://www.linkedin.com/jobs/view/data-scientist-at-ul-1390725268?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ULNorthbrook, Illinois 
The Predictive Modeling and Analytics Group at UL is looking for a data scientist/machine learning expert to deliver trustworthy insights for a variety of projects.  Ideal team member must have the mathematical and statistical expertise with a strong self-motivation to stay informed about the latest trends in the discipline. The Data Scientist will support global team projects and be hands on in the entire process from data prepping to exploratory data analysis to modeling building and validation.  
  
",Associate,Full-time,Other,Public Safety
Astellas Pharma US,"Northbrook, IL, US","Associate Director, Real World Data Strategy & Alliances Data Scientist",2019-07-08,"The Associate Director, RWDSA Data Scientist is responsible for providing statistical expertise and analytic execution for epidemiology ...",https://www.linkedin.com/jobs/view/associate-director-real-world-data-strategy-alliances-data-scientist-at-astellas-pharma-us-1407454764?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Astellas Pharma USNorthbrook, IL, US 
",Director,Full-time,Information Technology,"Biotechnology, Pharmaceuticals, Research"
Workbridge Associates,"Chicago, IL, US",Senior Data Scientist (Machine Learning/Consumer Product Good experience),2019-04-17,What You Will Be Doing. They are looking for someone that has experience with predictive modeling and analysis to be able to both ...,https://www.linkedin.com/jobs/view/senior-data-scientist-machine-learning-consumer-product-good-experience-at-workbridge-associates-1266740195?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Workbridge AssociatesChicago, IL, US 
",Mid-Senior level,Full-time,Other,"Information Technology and Services, Computer Software, Financial Services"
Electrum H R Consulting,"Chicago, IL, US",Chief Analytics Officer,2019-08-03,"Experience : minimum 9 years of diverse experience having played roles like Data Architect, Data Scientist and Analytics Head . We are ...",https://www.linkedin.com/jobs/view/chief-analytics-officer-at-electrum-h-r-consulting-1409860984?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Electrum H R ConsultingChicago, IL, US 
",Executive,Full-time,Other,"Information Technology and Services, Computer Networking, Staffing and Recruiting"
Shirley Ryan AbilityLab,"Chicago, IL, US","Data Scientist - ENTERPRISE DATA ANALYTICS, Full-time",2019-04-24,"The ideal candidate loves data, demonstrates a growth mindset with continuous learning, possesses an interest in the intersection of ...",https://www.linkedin.com/jobs/view/data-scientist-enterprise-data-analytics-full-time-at-shirley-ryan-abilitylab-1234469321?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Shirley Ryan AbilityLabChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Nonprofit Organization Management, Health, Wellness and Fitness, Hospital & Health Care"
