company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
SAIC,"Upper Marlboro, MD, US",Data Scientist,2019-06-11,SAIC is seeking an early career data scientist with experience using R and Python for statistical data analysis and visualization. ...,https://www.linkedin.com/jobs/view/data-scientist-at-saic-1307964384?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"SAICUpper Marlboro, MD, US 
",Entry level,Full-time,"Engineering, Information Technology","Computer Hardware, Defense & Space, Information Technology and Services"
Redhorse Corporation,"Arlington, VA, US",Data Scientist - Arlington,2019-07-27,"Minimum Basic Requirements for Skills, Experience, Education and Credentials include: The data scientist will engage with multiple ...",https://www.linkedin.com/jobs/view/data-scientist-arlington-at-redhorse-corporation-1398971729?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Redhorse CorporationArlington, VA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
Network for Good,"Washington, D.C., DC, US",Data Scientist,2019-07-14,We are looking for an experienced data scientist who can: You have 5+ years of experience in data analytics and business intelligence (...,https://www.linkedin.com/jobs/view/data-scientist-at-network-for-good-1372444472?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Network for GoodWashington, D.C., DC, US 
",Entry level,Full-time,"Engineering, Information Technology","Marketing and Advertising, Nonprofit Organization Management, Computer Software"
Hirewell,"Chicago, Illinois",Data Scientist,2019-07-29,"Extensive experience in use of visualization, machine learning and deep learning libraries (e.g., NumPy, SciPy, Pandas, Matplotlib, ...",https://www.linkedin.com/jobs/view/data-scientist-at-hirewell-1388352599?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HirewellChicago, Illinois 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
",Mid-Senior level,Full-time,"Information Technology, Engineering, Science","Computer Software, Information Technology and Services, Building Materials"
Nexidia,"Chicago, Illinois",Data Scientist,2019-07-16,"This role provides ample opportunity to flex and improve your NLP, optimization, and customer segmentation skills. Train and develop the ...",https://www.linkedin.com/jobs/view/data-scientist-at-nexidia-1355594910?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"NexidiaChicago, Illinois 
Data Scientist  
Chicago, IL(Visa sponsorship not currently offered)At Mattersight, Data Scientists serve as subject matter experts on the application of statistics and machine learning in Mattersight products. Data Scientists conduct research, create internal and external software products, and execute and fine-tune existing methodology. At Mattersight we help our clients make their customer experience organization better. When customers call in our Predictive Behavioral Routing product matches customers with the best representative available. As a Data Scientist you will be working on machine learning products that identify who the best representative is. Mattersight’s vast store of interaction information, including call transcripts and customer behavior data, provides a fruitful dataset for the data science team. This role provides ample opportunity to flex and improve your NLP, optimization, and customer segmentation skills.Frankly put, Machine Learning & AI is exploding. That explosion is presenting all kinds of interesting avenues for our business, which is allowing our teams to grow professionally, technically and personally. This is exciting technology in an exciting space & we want YOU to come join us on this adventure. If you want to grow and contribute in ways you didn’t expect, contact us today.ESSENTIAL DUTIES AND RESPONSIBILITIES• Analyze, report, and present on findings and behavioral trends• Manipulate and analyze complex, high-volume, high-dimensionality data from varying sources• Drive the collection of new data and the refinement of existing data sources• Develop product offerings through careful consideration of business value and data analyses• Explore high-level, undefined ideas and business problems using unstructured, raw data• Improve internal processes and tools to increase efficiency and spur future product innovation• Train and develop the less experienced data scientists and analysts on the team• Spur future product innovationREQUIRED EXPERIENCE AND ABILITIES• 2 or more years of data science work experience• Degrees with a concentration in a quantitative discipline• Familiarity with relational databases and SQL-like query languages• Strong competence with the R programming language• Advanced knowledge of statistics• Strong verbal and written communication skills, listening skills, and effective presentation skills• Ability to impress internal teams and positively influence third-party partners and customersNICE TO HAVES• Experience in developing and deploying predictive model pipelines• Involvement in R package development• Past participation in a formal research setting• Expertise in NLP and/or optimization machine learning problems• Experience as a part of a software organizationWHO IS NICE-MATTERSIGHTHave you ever spoken with someone and felt as though you just clicked? The magical feeling you get is the result of a personality connection. NICE-Mattersight creates that feeling every day, in call centers and companies around the world, through a unique suite of enterprise software solutions.We have analyzed over a billion interactions for leading healthcare, travel and hospitality, financial, insurance, tech, telecom, utilities and other clients, and built more than 10 million (and counting) behavioral algorithms that leverage a world-renowned personality model. The resulting products help employees and customers have smoother, faster, more productive conversations with each other—in short, better chemistry. 
",Associate,Full-time,"Engineering, Product Management, Research","Computer Software, Information Technology and Services"
"Fetch Rewards, Inc.","Chicago, IL, US",Data Scientist,2019-07-26,"Our vision is to leverage technology to transform shopping into an engaging, rewarding, and delightful experience, ultimately propelling ...",https://www.linkedin.com/jobs/view/data-scientist-at-fetch-rewards-inc-1395443360?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Fetch Rewards, Inc.Chicago, IL, US 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Smart Solutions,"Chicago, IL, US",Data Scientist,2019-07-25,"We are seeking a Data Scientist to join a well-known organization in Chicago, IL. If you have a MS or PhD in Computer Science, Data, or a...",https://www.linkedin.com/jobs/view/data-scientist-at-smart-solutions-1393175896?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Smart SolutionsChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Staffing and Recruiting"
My Neighborhoods,"Chicago, IL, US",Data Scientist,2019-07-15,"Strong skills with either Python or R (preferably both), and experience with SQL-based database design and usage. We’re looking for a ...",https://www.linkedin.com/jobs/view/data-scientist-at-my-neighborhoods-1373253061?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"My NeighborhoodsChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Design, Computer Software, Internet"
AE Business Solutions,"Chicago, IL, US",Data Scientist,2019-07-26,"AE Business Solutions is looking for an Data Scientist for 3+ month contract in Chicago,IL. Experience with NLP, Deep Learning, ...",https://www.linkedin.com/jobs/view/data-scientist-at-ae-business-solutions-1395270000?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AE Business SolutionsChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Computer & Network Security"
Civis Analytics,"Chicago, IL, US","Applied Data Scientist, Government",2019-07-27,What We Are Looking For. Civis Analytics is looking for an Applied Data Scientist to join our government Applied Data Science practice ...,https://www.linkedin.com/jobs/view/applied-data-scientist-government-at-civis-analytics-1397086943?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Civis AnalyticsChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Maven Workforce,"Chicago, IL, US",Data Scientist,2019-07-25,"Exposure to big data and associated technologies - experience with model training/validation, messy data cleaning, and feature ...",https://www.linkedin.com/jobs/view/data-scientist-at-maven-workforce-1393903294?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Maven WorkforceChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Management Consulting"
Northwestern University,"Evanston, IL, US",Data Scientist,2019-07-13,Experience teaching technical and computational skills. Research Computing Services consists of specialists who collaborate to support ...,https://www.linkedin.com/jobs/view/data-scientist-at-northwestern-university-1353735293?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Northwestern UniversityEvanston, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Nonprofit Organization Management, Higher Education, Hospital & Health Care"
Jobs @ TheJobNetwork,"Chicago, IL, US",Data Scientist,2019-08-02,"Our client, a leader in the tool and hardware ecommerce space, is seeking a Data Scientist on a 6 month contract basis. Extensive ...",https://www.linkedin.com/jobs/view/data-scientist-at-jobs-%40-thejobnetwork-1406598833?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology",Research
Jobspring Partners,"Chicago, IL, US",Data Scientist,2019-07-29,The ideal individual is someone who has strong communication skills and feels comfortable communicating with different internal and ...,https://www.linkedin.com/jobs/view/data-scientist-at-jobspring-partners-1402743720?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobspring PartnersChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Brad's Deals,"Chicago, IL, US",Data Scientist,2019-07-30,"We are looking for a talented, passionate Data Scientist with the skill and desire to contribute to our team. If you have experience ...",https://www.linkedin.com/jobs/view/data-scientist-at-brad-s-deals-1403230103?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Brad's DealsChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Marketing and Advertising, Computer Software, Internet"
Jellyvision,"Chicago, IL, US",Data Scientist,2019-07-14,We are looking for a creative and innovative data scientist to drive and execute strategic initiatives that will inspire the future and ...,https://www.linkedin.com/jobs/view/data-scientist-at-jellyvision-1371248556?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"JellyvisionChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology",Information Technology and Services
CareerAddict,"Chicago, IL, US",Data Scientist,2019-07-31,Advanced programming skills; mastery of a statistical language such as R or SAS; experience using other programming and data manipulation...,https://www.linkedin.com/jobs/view/data-scientist-at-careeraddict-1403762693?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CareerAddictChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology",Computer & Network Security
Evive | goevive.com,"Chicago, IL, US",Data Scientist,2019-06-29,Are you one of us? Evive is looking for a data scientist to join our product and engineering team in Chicago. We're looking for an ...,https://www.linkedin.com/jobs/view/data-scientist-at-evive-goevive-com-1349843660?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Evive | goevive.comChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Marketing and Advertising, Computer Software, Internet"
e-Bit BVBA,"Chicago, IL, US",Data Scientist,2019-07-31,"Our client, a leader in the tool and hardware ecommerce space, is seeking a Data Scientist on a 6 month contract basis. Extensive ...",https://www.linkedin.com/jobs/view/data-scientist-at-e-bit-bvba-1405089537?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"e-Bit BVBAChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Autocar Trucks,"Rolling Meadows, IL, US",Data Scientist,2019-07-09,"What will you do? 3-5 years of work experience in data analytics, business analytics, software engineering, or other related field. 3-5 ...",https://www.linkedin.com/jobs/view/data-scientist-at-autocar-trucks-1365135605?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Autocar TrucksRolling Meadows, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Automotive, Consumer Goods, Transportation/Trucking/Railroad"
Argonne National Laboratory,"Lemont, IL, US",Data Scientist - Term,2019-07-26,"The selected candidates will have professional experience applying data science in the public policy, emergency management, or national ...",https://www.linkedin.com/jobs/view/data-scientist-term-at-argonne-national-laboratory-1395087899?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Argonne National LaboratoryLemont, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Research"
Repucom,"Chicago, IL, US",Data Scientist - Chicago,2019-07-23,It has been named one of the “Top 50 Companies for Diversity” by DiversityInc for three years running and was selected as one of the “...,https://www.linkedin.com/jobs/view/data-scientist-chicago-at-repucom-1390026535?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"RepucomChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Marketing and Advertising, Information Technology and Services, Computer Software"
Pegasus Knowledge Solutions,"Schaumburg, IL, US",Jr. Data Scientist,2019-07-17,"The ideal candidate is adept at using large. We are looking for a Data Scientist who. Optimize Customer Experiences, Revenue Generation, ...",https://www.linkedin.com/jobs/view/jr-data-scientist-at-pegasus-knowledge-solutions-1376871887?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Pegasus Knowledge SolutionsSchaumburg, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer & Network Security, Telecommunications"
Allstate,"Northbrook, IL, US",Data Scientist,2019-06-27,You’ll need a strong math and programming background and an understanding of experimental methods paired with great communication skills...,https://www.linkedin.com/jobs/view/data-scientist-at-allstate-1365987012?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AllstateNorthbrook, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Insurance, Financial Services"
Workbridge Associates,"Chicago, IL, US",Data Scientist - Chicago,2019-07-21,A retail company located Downtown Chicago is looking for Data Scientists of all levels to add to their growing team. These Data ...,https://www.linkedin.com/jobs/view/data-scientist-chicago-at-workbridge-associates-1385364111?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Workbridge AssociatesChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Neighborhoods.com,"Chicago, IL, US",Data Scientist,2019-05-29,"Strong skills with either Python or R (preferably both), and experience with SQL-based database design and usage. We're looking for a ...",https://www.linkedin.com/jobs/view/data-scientist-at-neighborhoods-com-1293923865?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Neighborhoods.comChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology",Real Estate
NICE Actimize,"Chicago, IL, US",Data Scientist,2019-06-29,"This role provides ample opportunity to flex and improve your NLP, optimization, and customer segmentation skills. At Mattersight we help...",https://www.linkedin.com/jobs/view/data-scientist-at-nice-actimize-1348603596?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"NICE ActimizeChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Uptake,"Chicago, IL, US",Data Scientist,2019-06-19,What We Are Looking For. Learn a new programming language or data science technique - we continually build our skills and explore new ...,https://www.linkedin.com/jobs/view/data-scientist-at-uptake-1372370310?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"UptakeChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Feedzai,"Atlanta, Georgia, United States",Data Scientist,2019-07-29,"You are a curious person, driven by the willing of wanting to learn and looking for answers for challenging problems. The world’s ...",https://www.linkedin.com/jobs/view/data-scientist-at-feedzai-1207036821?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"FeedzaiAtlanta, Georgia, United States 
Feedzai is the market leader in fighting fraud with AI. We’re coding the future of commerce with today’s most advanced risk management platform powered by big data and machine learning. Founded and developed by data scientists and aerospace engineers, Feedzai has one mission: to make banking and commerce safe. The world’s largest banks, processors, and retailers use Feedzai’s fraud prevention and anti-money laundering products to manage risk, while improving customer experience.  
  
You are going to be in charge of making our clients happy and successful. Everything you do matters: all your code, machine learning models, advisory, management, and other actions/roles will have a material impact on the way our clients run their business and how effectively we fight fraud and protect people from wrongdoing. You will be able to interact and meet many people, from widely different cultures around the world and understand the business like few others. You will be able to say you protect people on a daily basis. You will be challenged with new technology, new processes, and new mindsets and will be asked to contribute to ensure continuous improvement. Full, holistic view and impact is what you will get within Customer Success. Come and change the world with us.  
We want your incredible talent to drive growth and help our customers be successful.  You are a curious person, driven by the willing of wanting to learn and looking for answers for challenging problems. You are a good-humored team player, someone who’s reliable and accountable. You care for the quality of your work and for the success of the product you help developing.   
Responsibilities  
  
 Requirements  
  
Feedzai is an Equal Opportunity Employer.  
Feedzai does not accept unsolicited resumes from recruiters or employment agencies. 
",Mid-Senior level,Full-time,Engineering,"Information Technology and Services, Computer & Network Security, Computer Software"
Open Systems Inc.,"Atlanta, Georgia",Senior Data Scientist,2019-07-29,"Effectively utilize statistical, data mining, and machine learning techniques, and computer science skills in delivering advanced ...",https://www.linkedin.com/jobs/view/senior-data-scientist-at-open-systems-inc-1388360433?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Open Systems Inc.Atlanta, Georgia 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Senior Data Scientist  
KXA-18209-704  
No Corp to Corp  
12 months+ contract position  
   
Job Description:  
Join a growing Data Science and Advanced Analytics team. The team is using latest cutting edge tools and technologies to develop analytics and solutions to solve business problems from various fields such as engineering, mechanical, communications, marketing & finance.  
   
Principal Duties:  
   
Job Related Experience:  
Minimum Level: 2-3; Preferred Level: 3+ years of relevant experience (e.g. analysist, statistician, data scientist, team lead) or proven qualifications  
   
   
Education:  
Masters’ required; Ph.D. preferred in following fields:  
Preferred Majors: Computer and Information Sciences, Electrical Engineering, Engineering – Statistics, Engineering - Operations Research, Engineering - Systems Engineering, Mathematical Sciences - Applied Mathematics, Physics  
   
Technical Skills:  
   
Skills and Abilities:  
",Associate,Contract,"Engineering, Information Technology","Railroad Manufacture, Transportation/Trucking/Railroad"
Jobs @ TheJobNetwork,"Atlanta, GA, US",Data Scientist,2019-08-02,Advanced programming skills mastery of a statistical language such as R or SAS experience using other programming and data manipulation ...,https://www.linkedin.com/jobs/view/data-scientist-at-jobs-%40-thejobnetwork-1406569502?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobs @ TheJobNetworkAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology",Research
Boom Lab,"Atlanta, Georgia",Data Scientist Associate,2019-08-01,"Our team is made up of experienced data warehouse analysts and developers, project managers, and business analysts working on projects ...",https://www.linkedin.com/jobs/view/data-scientist-associate-at-boom-lab-1406080015?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Boom LabAtlanta, Georgia 
Boom Lab helps our Fortune 500 clients deliver change through data analytics/warehousing, IT project delivery, business process improvement, and operational efficiency efforts. Our consultant training, career development, and premier client portfolio ensure constant challenge and rapid growth for our employees.  
As a Data Science you will have an opportunity to learn and work on critical analytics projects for our top clients.  Our team is made up of experienced data warehouse analysts and developers, project managers, and business analysts working on projects involving data analysis, advanced analytics, machine learning and business intelligence.  Our work is designed to drive measurable performance improvements at our clients, across marketing, sales, ERP and operational departments.  
   
Responsibilities vary by project but may include:  
•Descriptive and predictive analytics  
•Data forensics/data quality assessments  
•Extract, transform and load (ETL) planning and coding  
•Business intelligence, reporting and dashboard development  
•Training on best practices for leveraging data to solve business problems  
•Activities such as measurement, forecasting, data mapping, etc.   
  
Qualifications  
Our best Data Analysts possess most of the following:  
•1+      years developing, testing, and deploying ML models and algorithms  
 •  1+      years developing recommendation models  
 •  1+      years experience with AutoML and/or Auto-Keras (on TensorFlow)  
 •  Ability      to study structured data sets to determine appropriate model attribution  
•Obtaining Bachelor’s Degree in Computer Science, Applied Math, Engineering, Applied Statistics, Physics, Econometrics or related fields  
•Coursework including: Statistical Computing, Analysis of Categorical Data, Applied Time Series Analysis, Multivariate Data Analysis, Programming and Problem-Solving, or Probability and Statistical Modeling for Computer Science  
•Some exposure to Python and R in coursework  
•Working knowledge of SQL and understanding of computer science fundamentals, data structures, and algorithms  
•Previous Analytical experience within the data world or coursework covering data mining, analysis and reporting is strongly preferred  
•Analytical mindset focused on process and data analysis. Ability to take complex data and processes and highlight useful information, identify gaps, propose conclusions  
•Client service mindset. Act as a point of contact for project details and requirements, must possess positive attitude and do whatever it takes to get the project to the end goal while meeting client needs  
•Strong written, presentation, and verbal communication skills and has the ability to produce clear, concise documentation, and verbal explanations for any business need 
",Associate,Full-time,"Consulting, Analyst",Management Consulting
MSys Technologies,"Atlanta, GA, US",Data Scientist,2019-07-27,The ideal candidate should have a strong experience and must be passionate about. We are looking for a Data Scientist who will play a key...,https://www.linkedin.com/jobs/view/data-scientist-at-msys-technologies-1396889025?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"MSys TechnologiesAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology",Information Technology and Services
Big Cloud,Greater Atlanta Area,Data Scientist,2019-07-31,"They are seeking to recruit a Data Scientist. Big Data / real-time data processing platform experience (Spark, Hadoop, Flink, etc) Are ...",https://www.linkedin.com/jobs/view/data-scientist-at-big-cloud-1404421367?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Big CloudGreater Atlanta Area 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Are you a Data Scientist with client-facing experience? Can you design and deliver machine learning solutions to clients? Do you want to work or one of the hottest AI companies?One of the world’s most successful AI start-ups is expanding its customer-facing solutions and services practice. They are seeking to recruit a Data Scientist.  
   
You'll be responsible for managing client data science projects including; demonstrations, developing proof of concepts, managing success criteria, and training users.  
   
Other responsibilities will include:  
You'll have…  
   
Ideally…  
   
  
  
N.B. Big Cloud is acting as an employment agency in relation to this vacancy.  
  
Big Cloud is a Data Science, Machine Learning and AI recruiting firm. We’re lucky enough to recruit the best candidates in the most exciting companies all over the world. We try to reply to all unsuccessful applications, but we’re human (for now)!  
  
Check out our jobs to see what else we’re recruiting for. 
",Mid-Senior level,Full-time,"Information Technology, Science, Engineering","Information Technology and Services, Computer Software, Computer Hardware"
Adam Kay Group,"Atlanta, GA, US",Data Scientist,2019-07-29,This person will work with customer end-users to define analytics & IoT solution requirements and also work with internal teams to ...,https://www.linkedin.com/jobs/view/data-scientist-at-adam-kay-group-1404251080?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Adam Kay GroupAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Marketing and Advertising, Banking, Financial Services"
Arby's,"Atlanta, GA, US",Data Scientist,2019-07-15,"An Inspire data scientist will have the opportunity to work on various data science projects across the Inspire portfolio (Arby's, BWW, ...",https://www.linkedin.com/jobs/view/data-scientist-at-arby-s-1373571855?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Arby'sAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Inspire Brands,"Atlanta, GA, US",Data Scientist,2019-08-01,"Required Minimum: 1-3 years of practical experience with data mining and analytics, database structure and ETL, predictive modeling, ...",https://www.linkedin.com/jobs/view/data-scientist-at-inspire-brands-1406204009?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Inspire BrandsAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology",Restaurants
Intercontinental Exchange,"Atlanta, GA, US",Data Scientist,2019-07-30,"Advanced communication skills with the ability to summarize findings and present in a clear, concise manner to peers, management, and ...",https://www.linkedin.com/jobs/view/data-scientist-at-intercontinental-exchange-1389272039?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Intercontinental ExchangeAtlanta, GA, US 
",Not Applicable,Full-time,"Quality Assurance, Information Technology, Engineering",Financial Services
The Judge Group,"Marietta, GA, US",Data Scientist,2019-07-27,"Experience working with BI tools (ideally PowerBI) Experience programming statistical models in Python required, including knowledge of ...",https://www.linkedin.com/jobs/view/data-scientist-at-the-judge-group-1383673498?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"The Judge GroupMarietta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology",Information Technology and Services
CareerAddict,"Atlanta, GA, US",Data Scientist,2019-07-31,Advanced programming skills; mastery of a statistical language such as R or SAS; experience using other programming and data manipulation...,https://www.linkedin.com/jobs/view/data-scientist-at-careeraddict-1403762388?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CareerAddictAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology",Computer & Network Security
PRGX Global Inc.,"Atlanta, GA, US",Data Scientist,2019-07-07,"The position requires a team player that seeks to supplement their skills through the use of project experience, self-study, and ongoing ...",https://www.linkedin.com/jobs/view/data-scientist-at-prgx-global-inc-1406044317?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"PRGX Global Inc.Atlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Management Consulting, Financial Services"
IFG Companies,"Atlanta, GA, US",Data Scientist,2019-07-30,The ideal candidate will have previous Data Modeling experience. The ideal candidate will have previous Data Modeling experience. ...,https://www.linkedin.com/jobs/view/data-scientist-at-ifg-companies-1390706510?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"IFG CompaniesAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Insurance, Financial Services"
Intuitive,"Norcross, GA, US",Data Scientist,2019-07-30,"Competency Requirements: (Competency is based on: education, training, skills and experience). Experience with cloud compute environments...",https://www.linkedin.com/jobs/view/data-scientist-at-intuitive-1389221536?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"IntuitiveNorcross, GA, US 
",Mid-Senior level,Full-time,"Engineering, Information Technology","Medical Devices, Information Technology and Services"
Jobspring Partners,"Atlanta, GA, US",Senior Data Scientist,2019-07-29,What You Will Be Doing. Required Skills & Experience. Desired Skills & Experience. Experience within academia is a must. Experience ...,https://www.linkedin.com/jobs/view/senior-data-scientist-at-jobspring-partners-1402332214?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobspring PartnersAtlanta, GA, US 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
",Mid-Senior level,Full-time,Other,"Information Technology and Services, Computer Software, Internet"
Request Technology - Craig Johnson,"Atlanta, GA, US",Data Scientist,2019-07-31,Advanced programming skills; mastery of a statistical language such as R or SAS; experience using other programming and data manipulation...,https://www.linkedin.com/jobs/view/data-scientist-at-request-technology-craig-johnson-1403760792?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Request Technology - Craig JohnsonAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
The Home Depot,"Atlanta, GA, US","Data Scientist, Online (131689)",2019-07-23,"Master's in Computer Science, Math or related quantitative field (or BS/BA in Computer Science, Math or related quantitative field and 5 ...",https://www.linkedin.com/jobs/view/data-scientist-online-131689-at-the-home-depot-1389566996?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"The Home DepotAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Construction, Retail, Financial Services"
