company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
Snag,Washington D.C. Metro Area,Machine Learning and Search Engineer,2019-08-02,Snag is looking for a passionate Software Engineer to help grow our brand and business by building the technology that powers the largest...,https://www.linkedin.com/jobs/view/machine-learning-and-search-engineer-at-snag-1407477396?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"SnagWashington D.C. Metro Area 
 
Overview:  
Snag is looking for a passionate Software Engineer to help grow our brand and business by building the technology that powers the largest job site for hourly workers in the country. We’re working hard to help our 90 million registered job seekers find their right fit jobs.  
You’ll be joining the Search and Relevancy team — the team responsible for the core API that provides relevant job postings and recommendations to our website and other services. Just as important, you’ll be working with our data scientists to productionalize our machine learning pipelines and models so that we can deliver on our company mission: to put people in the right fit position so that they may maximize their potential and live more fulfilling lives.  
The Staff Software Engineer is a senior software engineer position requiring 5+ years of experience in software development.  Candidates with advanced degrees in relevant fields may be able to substitute academic work for some years of experience.  
Our tech stack includes Python, Java, Elasticsearch, Kafka, MongoDB, Docker, AWS, CircleCi, Git, and other technologies.  
",Mid-Senior level,Full-time,"Engineering, Information Technology","Internet, Human Resources"
MetroStar Systems,"Reston, VA, US",Machine Learning Engineer,2019-07-25,"We are looking for a Machine Learning Engineer that is passionate about research, design, develop, and test various AI/ML frameworks and ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-metrostar-systems-1394941309?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"MetroStar SystemsReston, VA, US 
",Entry level,Full-time,"Engineering, Information Technology",Information Technology and Services
The Johns Hopkins University Applied Physics Laboratory,"Laurel, MD, US",Computer Vision / Machine Learning Research Engineer,2019-04-02,"We are seeking aComputer Vision and Machine Learning Research Engineer to develop inventive, ground breaking solutions for challenges in ...",https://www.linkedin.com/jobs/view/computer-vision-machine-learning-research-engineer-at-the-johns-hopkins-university-applied-physics-laboratory-1180426717?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"The Johns Hopkins University Applied Physics LaboratoryLaurel, MD, US 
",Entry level,Full-time,"Engineering, Information Technology",Defense & Space
Fuse Engineering,"Fort Meade, MD, US",Machine Learning Software Engineer,2019-07-09,External Company Name: Fuse Engineering. A TS/SCI security clearance with polygraph* External Company URL: useeng.com/ Concurrent ...,https://www.linkedin.com/jobs/view/machine-learning-software-engineer-at-fuse-engineering-1408834935?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Fuse EngineeringFort Meade, MD, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Computer & Network Security"
International Solutions,"Alexandria, VA, US",Senior Machine Learning Engineer,2019-07-22,"PyTorch, TensorFlow, and Keras) Experience in deep networks (CNN, DBN, RNN, LSTM, DCN) or reinforcement learning (RL) Strong ...",https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-at-international-solutions-1402501662?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"International SolutionsAlexandria, VA, US 
",Associate,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Management Consulting"
Precision Den Corp,"Alexandria, VA, US",Senior Machine Learning Engineer,2019-07-30,Our team is growing and we are looking for a new team member to build a machine learning solution together with a highly ...,https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-at-precision-den-corp-1402942447?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Precision Den CorpAlexandria, VA, US 
",Mid-Senior level,Full-time,"Engineering, Information Technology",Information Technology and Services
"Manufacturing Techniques, Inc. (MTEQ)","Lorton, VA, US",Machine Learning Engineer,2018-09-11,"MTEQ is seeking a mid-senior level Machine Learning/AI Engineer with strong communication skills to join our team of well qualified, ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-manufacturing-techniques-inc-mteq-905492581?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Manufacturing Techniques, Inc. (MTEQ)Lorton, VA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Defense & Space, Computer Software"
GoHealth,"Chicago, IL, US",Machine Learning Engineer,2019-07-14,"GoHealth is looking for Machine Learning Engineers who will support GoHealth's marketing, business operations, product engineering, and ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-gohealth-1262095099?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"GoHealthChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Fitch Ratings,"Chicago, IL, US","Machine Learning Engineer, Director",2019-07-15,"Strong quantitative and analytical skills with minimum 3 years of experience with data science tools, including Python, R, Scala, Julia, ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-director-at-fitch-ratings-1333845717?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Fitch RatingsChicago, IL, US 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
",Not Applicable,Full-time,"Research, Management, Finance","Capital Markets, Financial Services, Research"
Boston Consulting Group (BCG),Greater Chicago Area,Lead Machine Learning Engineer,2019-08-02,"The ideal candidate will have industry experience working on a range of different Machine Learning disciplines, e.g. We are looking for ...",https://www.linkedin.com/jobs/view/lead-machine-learning-engineer-at-boston-consulting-group-bcg-1407696082?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Boston Consulting Group (BCG)Greater Chicago Area 
OVERVIEW OF BCG GAMMA ENGINEERING:  
The BCG GAMMA Engineering team is building the next generation of analytics tools. With your help, BCG GAMMA will develop a platform that fuels BCG GAMMA‘s global data and analytics offerings. Data scientists depend on easy to use interfaces to easily code, increase productivity, answer questions, and envision their results. Clients need to easily interact with our analytics applications to measure the success of their new analytics enabled organization or quickly make decisions based on what and how they see analytic output. Our clients will use our analytics solutions to derive insights around business trends. We “open the doors“ to data for our clients giving them fast and trusted options to search, frame, and share data.  BCG GAMMA X‘s goal is to help our clients understand what their data means and provide them the tools to share its narrative with various audiences.  
  
POSITION SUMMARY:  
BCG GAMMA is seeking a Lead Machine Learning Engineer to join our BCG GAMMA Engineering team. The ideal candidate will have industry experience working on a range of different Machine Learning disciplines, e.g. Anomaly Detection, payment fraud, fraud detection, search ranking, text/sentiment classification, spam detection and others. The position will involve taking these skills and applying them to some of the most exciting and massive data and analytics problems across multiple industries. We are looking for machine learning engineers to join the ML effort for our teams in CA, NY, MA and Paris, building ML-based systems, tools, and services that serve as infrastructure for our internal and external clients.  
  
As a strong software leader and an expert in building complex systems, you will be responsible for inventing how we use technology, Machine Learning, and Data to enable the productivity of our clients. You will help envision, build, deploy and develop our next generation of data engines and tools which will help our clients fundamentally transform their business.  
You will be bridging the gap between business and engineering, and functioning with deep expertise in both worlds.  
  
BASIC JOB RESPONSIBILITIES:  
We are looking for a Machine Learning Engineer who can bring bleeding edge machine learning models into production together with a highly multi-disciplinary team of scientist, engineers, strategic partners, product managers and subject domain experts.  
  
Your Qualifications  
- Degree in computer science (or in a highly related area) or equivalent experience  
- 8+ years of experience in algorithms, data structures, and object-oriented programming  
- Good understanding of machine learning fundamentals and deep learning  
- Implementation experience in machine learning algorithms and applications  
- Strong programming skills in at least one object oriented programming language (Java, Scala, C++, Python, etc.)  
- Fluency with at least one of the modern distributed ML frameworks such as TensorFlow, PyTorch,Caffe, MxNet  
- Eager to learn new algorithms, new application areas and new tools.  
- Managment/team lead experience, experience working with global and remote teams  
- Experience guiding teams in addressing the technical and delivery challenges  
- Excellent communication skills  
·         MSc or PHD in Computer Science (or in a highly related area)  
·         Knowledge of or experience in building production quality and large scale deployment of applications related to natural language processing and machine learning  
·         Familiarity with AWS/GCP/Azure technology stack 
",Mid-Senior level,Full-time,"Information Technology, Management","Management Consulting, Computer Software"
CNH Industrial,"Burr Ridge, IL, US",Machine Learning Engineer,2019-08-02,We are looking for a highly skilled and energetic person to play a key role in improving and supporting our robotic and vision-based ...,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-cnh-industrial-1407332914?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CNH IndustrialBurr Ridge, IL, US 
",Entry level,Full-time,"Engineering, Information Technology",Machinery
Motorola Solutions,"Chicago, IL, US",Machine Learning Engineer,2019-07-12,We often describe it as “Mission Critical AI” because our approach is founded on our many years of Public Safety experience and knowledge.,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-motorola-solutions-1367556591?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Motorola SolutionsChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Telecommunications, Security and Investigations"
The Judge Group,"Evanston, IL, US",Machine Learning Engineer,2019-08-04,Experience in using machine learning frameworks for natural language processing. 2+ Years of professional experience building natural ...,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-the-judge-group-1411482795?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"The Judge GroupEvanston, IL, US 
",Entry level,Full-time,"Engineering, Information Technology",Information Technology and Services
Jobspring Partners,"Chicago, IL, US",Machine Learning Engineer,2018-11-14,"What You Will Be Doing. The role is looking for someone who is very comfortable performing Python modeling, has experience with Pandas ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-jobspring-partners-970627981?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Jobspring PartnersChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Cardinal Law Group,"Evanston, IL, US",Machine Learning Engineer,2019-07-30,"Own the Machine Learning research and engineering efforts. No person will be discriminated against in employment because of race, ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-cardinal-law-group-1402944670?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Cardinal Law GroupEvanston, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Telecommunications, Legal Services"
eFinancialCareers,"Chicago, IL, US","Machine Learning Engineer, Director",2019-07-30,"Strong quantitative and analytical skills with minimum 3 years of experience with data science tools, including Python, R, Scala, Julia, ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-director-at-efinancialcareers-1406361684?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"eFinancialCareersChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology",Staffing and Recruiting
Glassdoor,"Chicago, IL, US","Senior Machine Learning Engineer, Entity Understanding",2019-04-06,Glassdoor is leading the industry in how jobs seekers are matched to a job and we are building state of the art algorithms to power ...,https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-entity-understanding-at-glassdoor-1192169667?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"GlassdoorChicago, IL, US 
",Associate,Full-time,"Engineering, Information Technology","Marketing and Advertising, Internet, Staffing and Recruiting"
MeganSoft,"Chicago, IL, US",Machine Learning Software Engineer,2019-08-04,CUBRC is searching for a strong candidate that can make a powerful impact on the Machine Learning section of our data analytics platforms.,https://www.linkedin.com/jobs/view/machine-learning-software-engineer-at-megansoft-1412217848?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"MeganSoftChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Management Consulting"
Allstate,"Chicago, IL, US",Machine Learning Engineer (2-3 Years of Exp),2019-05-30,"Hands on experience in one or two of the following areas: machine learning, natural language processing, or ontology engineering ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-2-3-years-of-exp-at-allstate-1300221722?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AllstateChicago, IL, US 
",Associate,Full-time,"Engineering, Information Technology","Information Technology and Services, Insurance, Financial Services"
Workbridge Associates,"Chicago, IL, US",Machine Learning Engineer / Python / RESTful APIs,2019-02-11,What You Will Be Doing. The ideal candidate has both experience building out APIs in at least one programming language as a Software ...,https://www.linkedin.com/jobs/view/machine-learning-engineer-python-restful-apis-at-workbridge-associates-1117558288?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Workbridge AssociatesChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
"Envestnet, Inc","Berwyn, IL, US",Software Engineer/Machine Learning Engineer/Data Scientist,2019-07-05,The Envestnet co-op program is designed to provide selected Drexel undergraduates the opportunity to learn about the company and gain ...,https://www.linkedin.com/jobs/view/software-engineer-machine-learning-engineer-data-scientist-at-envestnet-inc-1402712483?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Envestnet, IncBerwyn, IL, US 
",Entry level,Full-time,"Engineering, Information Technology",Financial Services
STATS LLC,"Chicago, IL, US",Artificial Intelligence (AI) & Machine Learning (ML) Engineer,2019-07-07,Good verbal and written communication skills necessary to effectively collaborate in a team environment and present and explain technical...,https://www.linkedin.com/jobs/view/artificial-intelligence-ai-machine-learning-ml-engineer-at-stats-llc-1394665255?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"STATS LLCChicago, IL, US 
",Entry level,Full-time,Other,"Information Technology and Services, Computer Software, Internet"
Newington International,Greater Chicago Area,Machine Learning Developer,2019-03-08,A successful proprietary trading firm in downtown Chicago seeks a Machine Learning Software Engineer to join a trading team as a quantitativ,https://www.linkedin.com/jobs/view/machine-learning-developer-at-newington-international-950533337?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Newington InternationalGreater Chicago Area 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
A successful proprietary trading firm in downtown Chicago seeks a Machine Learning Software Engineer to join a trading team as a quantitative developer. Working alongside other quantitative researchers, machine learning researchers and quantitative traders, the successful individual will be responsible for designing and implementing high performance systems.  
  
Your experience  
At least a Bachelor’s degree in Computer Science or Electrical Engineering from a top rated University  
A minimum of 3 years hands on record of accomplishment of building high performance machine-learning systems or highly available systems or large-scale data management systems  
Experience of developing in a Linux environment with a focus on performance, concurrency, multi-threading  
Strong programming ability with Python, C++ or other Object Oriented Language  
Ability to work collaboratively with researchers and traders  
  
The company – multiple opportunities for growth, comprehensive benefits and competitive compensation package, free lunches  
  
#machinelearning, #highperformancesystems #highavailability #multithreading #python #C++ #deeplearning #artificialintelligence, #softwaredeveloper, #softwareengineer, #C++softwareengineer, #quantitativedeveloper, #quantitativeengineer, #quantitativeprogrammer 
",Mid-Senior level,Full-time,"Research, Information Technology, Finance","Capital Markets, Investment Management, Investment Banking"
1871,"Chicago, IL, US",AI & Machine Learning Developer - Qooley,2019-04-01,"At Qooley, our mission is to improve the way people experience the world. We are seeking an enthusiastic and talented developer, with a ...",https://www.linkedin.com/jobs/view/ai-machine-learning-developer-qooley-at-1871-1177963403?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"1871Chicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Marketing and Advertising, Computer Software, Internet"
Productive Edge,"Chicago, IL, US",Java Engineer - Machine learning,2019-07-01,"How do we do this? It gets better...and that’s where you come in! In order to excel at these daily activities, a Java Engineer at ...",https://www.linkedin.com/jobs/view/java-engineer-machine-learning-at-productive-edge-1396118457?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Productive EdgeChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
"InterSources Inc - SBA Certified,Minority Owned & Women Owned Enterprise. ","Chicago, IL, US",Machine Learning Developer with Neo4j,2019-06-27,"Founded in 2007, InterSources Inc is a Small Business Enterprise (SBE), Minority Business Enterprise (MBE) & Women-Owned Small Business (...",https://www.linkedin.com/jobs/view/machine-learning-developer-with-neo4j-at-intersources-inc-sba-certified-minority-owned-women-owned-enterprise-1346118613?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"InterSources Inc - SBA Certified,Minority Owned & Women Owned Enterprise. Chicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Groupon,"Chicago, IL, US",Software Engineer - Data Pipeline Platform,2019-08-01,Groupon’s mission is to become the daily habit in local commerce and fulfill our purpose of building strong communities through thriving...,https://www.linkedin.com/jobs/view/software-engineer-data-pipeline-platform-at-groupon-1395316527?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"GrouponChicago, IL, US 
",Not Applicable,Full-time,"Engineering, Information Technology",Internet
IBM,"Chicago, IL, US",Software Engineer - Predictive Analytics,2019-07-20,What about all of these? We are seeking a Back-End Software Engineer to join the Predictive Analytics team in Chicago that is disrupting ...,https://www.linkedin.com/jobs/view/software-engineer-predictive-analytics-at-ibm-1383521119?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"IBMChicago, IL, US 
",Mid-Senior level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Human Resources"
iManage,"Chicago, IL, US",Software Engineer in Test,2019-07-06,"As a part of the iManage RAVN team, we are looking for a strong Software Engineer in Test with a quality-oriented mindset who will be ...",https://www.linkedin.com/jobs/view/software-engineer-in-test-at-imanage-1345294573?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"iManageChicago, IL, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
audience.ai powered by Networked Insights ,"Chicago, IL, US",Data Engineer,2019-07-27,"As such, supporting these systems will lean on traditional data warehousing knowledge, schema design, and query authoring skills. ...",https://www.linkedin.com/jobs/view/data-engineer-at-audience-ai-powered-by-networked-insights-1398483088?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"audience.ai powered by Networked Insights Chicago, IL, US 
",Entry level,Full-time,Information Technology,"Information Technology and Services, Computer Software, Internet"
Burtch Works,"Chicago, Illinois",Senior Data Science Engineer,2019-07-29,This role is based out of downtown Chicago and compensation depends on experience (base salary + bonus + benefits) 3-5 years of ...,https://www.linkedin.com/jobs/view/senior-data-science-engineer-at-burtch-works-1356148828?position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Burtch WorksChicago, Illinois 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Leading healthcare organization in Chicago is hiring a Senior Data Science Engineer to join their Analytics Group. This role will be focuses on data quality, creating highly scalable data pipelines, and the transformation of structured and unstructured data into a format that can being used for machine learning and analytics. The Senior Data Engineer will also partner closely with IT to ensure that all data products are production-ready and running properly.  
   
****MUST BE A CITIZEN OR GREEN CARD HOLDER TO BE CONSIDERED FOR THIS JOB****  
Requirements  
   
This role is based out of downtown Chicago and compensation depends on experience (base salary + bonus + benefits)  
Keywords: Python, Shell Scripting, Data Engineering, MS Azure, AWS, Redshift, analytics, software engineering, data pipelines, data collection, data processing, healthcare, machine learning, data modeling, ETL 
",Mid-Senior level,Full-time,"Engineering, Information Technology","Hospital & Health Care, Health, Wellness and Fitness"
Boston Consulting Group (BCG),Greater Chicago Area,Senior Machine Learning Engineer,2019-08-02,"The ideal candidate will have industry experience working on a range of different Machine Learning disciplines, e.g. We are looking for a...",https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-at-boston-consulting-group-bcg-1224547487?position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Boston Consulting Group (BCG)Greater Chicago Area 
Senior Machine Learning Engineer- BCG GAMMA  
BCG Gamma designs and builds powerful analytics-based solutions designed to help our clients tackle their most pressing business problems. We are an interdisciplinary team of data scientists and BCG consultants, collectively delivering a unique combination of domain expertise, analytics know-how, and leading technologies. Our teams own the full analytics value-chain end to end: framing new business challenges, building fact-bases, designing innovative algorithms, creating scale through creating tools and apps, and training colleagues and clients in new solutions. BCG Gamma is a global capability, working with clients in every BCG region and in every industry area. The team partners with BCG practices, including Operations and Marketing, Sales, and Pricing. Gamma is a core member of a rapidly growing analytics enterprise at BCG – a constellation of teams focused on driving practical results for BCG clients by applying leading edge analytics approaches, data, and technology.  
OVERVIEW OF GAMMA ENGINEERING:The Gamma Engineering team is building the next generation of analytics tools. With your help, Gamma will develop a platform that fuels BCG Gamma‘s global data and analytics offerings. Data scientists depend on easy to use interfaces to easily code, increase productivity, answer questions, and envision their results. Clients need to easily interact with our analytics applications to measure the success of their new analytics enabled organization or quickly make decisions based on what and how they see analytic output. Our clients will use our analytics solutions to derive insights around business trends. We “open the doors” to data for our clients giving them fast and trusted options to search, frame, and share data. Gamma’s goal is to help our clients understand what their data means and provide them the tools to share its narrative with various audiences.  
POSITION SUMMARY:BCG Gamma is seeking a Senior Machine Learning Engineer to join our Gamma engineering team. The ideal candidate will have industry experience working on a range of different Machine Learning disciplines, e.g. Anomaly Detection, payment fraud, fraud detection, search ranking, text/sentiment classification, spam detection and others. The position will involve taking these skills and applying them to some of the most exciting and massive data and analytics problems across multiple industries. We are looking for machine learning engineers to join the ML effort for our teams, building ML-based systems, tools, and services that serve as infrastructure for our internal and external clients.  
As a strong software leader and an expert in building complex systems, you will be responsible for inventing how we use technology, Machine Learning, and Data to enable the productivity of our clients. You will help envision, build, deploy and develop our next generation of data engines and tools which will help our clients fundamentally transform their business. You will be bridging the gap between business and engineering, and functioning with deep expertise in both worlds.   
  
BASIC JOB RESPONSIBILITIES:We are looking for a Machine Learning Engineer who can bring bleeding edge machine learning models into production together with a highly multi-disciplinary team of scientist, engineers, strategic partners, product managers and subject domain experts.  
BASIC JOB REQUIREMENTS:  
BCG is an Equal Employment Opportunity Employer and is committed to a policy of administering all employment decisions and personnel actions without regard to race, color, religion, sex, sexual orientation, gender identity / expression, pregnancy, national origin, age, physical or mental disability, marital status, veteran status, or any other category protected under applicable federal, state, or local law  
  
",Mid-Senior level,Full-time,Information Technology,"Management Consulting, Computer Software"
Brooksource,"Atlanta, Georgia, United States",Machine Learning Engineer,2019-07-09,We are looking for a Machine Learning (ML) Engineer to help us create artificial intelligence products. Proactive in seeking ...,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-brooksource-1280444907?position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"BrooksourceAtlanta, Georgia, United States 
Machine Learning Engineer  
Atlanta, GA  
  
We are looking for a Machine Learning (ML) Engineer to help us create artificial intelligence products. ML Engineer responsibilities include creating machine learning models and retraining systems. Your ultimate goal will be to shape and build efficient self-learning applications.  
   
You are:  
You can design and build web scale distributed systems. You are passionate about data science and machine learning. You are excited about recommender systems and comfortable reading research papers, interacting with data scientists and implementing ml algorithms from proof of concept to production. Additionally, you understand the constraints of working with a growing team and thrive in an environment that is fast-paced and sometimes scrappy. You understand that serving a user-facing model comes with a set of restrictions and you know how to be creative to solve them. Finally, you are business focused and proactively thinking about new projects that could have a high impact result for the company.  
If this sounds like you, please apply!  
   
We value:  
   
Responsibilities:  
   
Requirements:  
   
Pluses:  
",Mid-Senior level,Full-time,"Information Technology, Project Management","Information Technology and Services, Information Services"
Quest Groups LLC,Greater Atlanta Area,NLP Machine Learning Engineer,2019-07-17,3+ years industry experience in building and productionizing NLP machine learning and deep learning models in Python or another ...,https://www.linkedin.com/jobs/view/nlp-machine-learning-engineer-at-quest-groups-llc-1357086754?position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Quest Groups LLCGreater Atlanta Area 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Senior NLP Machine Learning Engineer   - in Atlanta OR REMOTE  
  
",Mid-Senior level,Full-time,Engineering,Computer Software
"Kabbage, Inc","Atlanta, GA, US",Machine Learning Engineer,2019-06-10,"What You Should Have. Kabbage is setting a new standard in big data and FinTech, and we are looking for a Machine Learning Engineer to ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-kabbage-inc-1355358074?position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Kabbage, IncAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology",Information Technology and Services
Featurespace,"Atlanta, GA, US",Machine Learning Engineer,2019-07-30,"We are looking for a Machine Learning Engineer to join our Data Science Team. In addition to strong performance in engineering skills, ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-featurespace-1402909340?position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"FeaturespaceAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
aquesst,"Atlanta, GA, US",Machine Learning Software Engineer,2019-04-30,We are looking for a Machine Learning (ML) Engineer to help us create artificial intelligence products. Experience in applying machine ...,https://www.linkedin.com/jobs/view/machine-learning-software-engineer-at-aquesst-1247256509?position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"aquesstAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Internet"
Agile Software,"Atlanta, GA, US",Machine Learning Engineer (Python) - 100% remote - Atlanta,2019-07-28,They are currently looking for software engineers with experience in Python-based Machine Learning and Artificial Intelligence using ...,https://www.linkedin.com/jobs/view/machine-learning-engineer-python-100%25-remote-atlanta-at-agile-software-1399822363?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Agile SoftwareAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
Pubwise Software,"Sandy Springs, GA, US",Machine Learning Software Engineer,2019-03-20,"We Are Looking For. Our ideal candidate is whip smart, able to work well in small teams and capable of being a self starter. We are ...",https://www.linkedin.com/jobs/view/machine-learning-software-engineer-at-pubwise-software-1217400143?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Pubwise SoftwareSandy Springs, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Online Media, Computer Software, Internet"
Nirvana Enterprises LLC,"Atlanta, GA, US",Machine Learning Engineer,2019-07-04,"Experienced with deploying and managing infrastructures based on Docker, Kubernetes, or OpenStack, and Clouds such as OpenShift, Azure, ...",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-nirvana-enterprises-llc-1402274454?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Nirvana Enterprises LLCAtlanta, GA, US 
",Entry level,Full-time,"Engineering, Information Technology","Information Technology and Services, Computer Software, Financial Services"
PubMatic,"Atlanta, GA, US",Senior Data Scientist / Machine Learning Engineer,2019-07-09,"Solid software engineering skills, with proficiency in Python and experience with Scala, Java, C/C++ We are looking for a strong Data ...",https://www.linkedin.com/jobs/view/senior-data-scientist-machine-learning-engineer-at-pubmatic-1409174119?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"PubMaticAtlanta, GA, US 
",Associate,Full-time,Other,"Marketing and Advertising, Computer Software, Internet"
